,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000281775377531,0.499971822462247,0.0,complete,False,True,0.3,30.0,435.0,305.0,130.0,cx,1.0,10.0,True,False,900.0,900.0,13430.343053340912,198786.0,34932.0,163854.0,130250193.0,13430.389063596725,2024-11-13 21:35:18.405356
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,217.5,217.5,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5251231527093595,0.47487684729064045,0.05024630541871921,1.1058091286307052,0.904315196998124,4059.9999999999995,2131.9999999999995,1928.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5123031077054065,0.48769689229459345,0.024606215410813113,1.0504539106145252,0.9519694199767326,82215.0,42119.0,40096.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5044653090630102,0.4955346909369897,0.008930618126020494,1.018022185508615,0.9822968636979058,1710071.9999999998,862672.0,847399.9999999998,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5015786563372311,0.49842134366276897,0.003157312674462212,1.0063346257430708,0.9937052491477243,35626500.000197336,17869492.00009734,17757008.000099994,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5005927235812303,0.4994072764187697,0.0011854471624605444,1.0023737082306077,0.9976319129171916,732888000.0,366878400.0000007,366009599.9999993,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5002015909695328,0.49979840903046724,0.00040318193906557683,1.0008066891206149,0.9991939611021947,14749371000.0,7377658839.999888,7371712160.000112,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000727235450113,0.4999272764549887,0.00014544709002273427,1.000290936495912,0.9997091481235137,288432143953.41534,144237047784.71118,144195096168.70416,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5000252637671955,0.49997473623280453,5.0527534390924645e-05,1.0001010601751035,0.9998989500370236,5451367527731.91,2725821485946.0728,2725546041785.8374,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
