,Unnamed: 0,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.0218537515336552,0.9781462484663446,0.0,complete,False,True,0.5,95.0,4465.0,2233.0,2232.0,pyr,1000.0,,69.28767013549805,1995211.0,409641.0,1585570.0,130250193.0,69.36268758773804,2024-11-14 22:42:55.817320
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4994065453703301,0.5005934546296714,-0.0011869092593412,0.9976289956483364,1.0023766393739617,138557.8166666665,69196.68055555549,69361.13611111126,False,False,False,138174,69005,69169,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4995137274190671,0.5004862725809333,-0.000972545161866,0.9980567995264868,1.0019469838534591,9587167.249994537,4788921.648434778,4798245.601559761,False,False,False,178912,89369,89543,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5010237061427029,0.4989762938572968,0.002047412285406,1.004103225565244,0.99591354209331,698575946.4241822,350003109.69959,348572836.724592,False,False,False,214417,107428,106989,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5002934597467612,0.4997065402532379,0.0005869194935233,1.0011745283406257,0.9988268495578166,52368849032.51203,26199792665.431274,26169056367.08071,False,False,False,243645,121894,121751,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.4983224187227822,0.5016775812772182,-0.003355162554436,0.9933121138363528,1.0067329151336104,3992854129253.243,1989728727296.7249,2003125401956.5205,False,False,False,266157,132632,133525,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.499636995174173,0.500363004825826,-0.0007260096516529,0.9985490341119332,1.0014530742492354,306600625241131.06,153189015114001.44,153411610127129.3,False,False,False,280988,140392,140596,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4990208752855133,0.5009791247144848,-0.0019582494289714,0.996091155634304,1.0039241833878214,2.363111766627956e+16,1.1792421021801782e+16,1.1838696644477732e+16,False,False,False,288523,143979,144544,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5012872633402604,0.4987127366597426,0.0025745266805177,1.0051623439532773,0.99486416897297,1.826223294604687e+18,9.154624776006176e+17,9.107608170040748e+17,False,False,False,289762,145254,144508,,,,,,,,,,,,,,,,,,,,,
11,11,11,0.4988998803378616,0.5011001196621313,-0.0022002393242697,0.9956091822014466,1.0044101821046332,1.4100947672514113e+20,7.034961106467738e+19,7.065986566046273e+19,False,False,False,284969,142171,142798,,,,,,,,,,,,,,,,,,,,,
