,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.9707883743800018,0.029211625619999435,0.0,complete,False,True,0.5,70.0,2415.0,1207.0,1208.0,pyr,1000.0,,37.194302797317505,1068129.0,284791.0,783338.0,130250193.0,37.2513153553009,2024-11-14 22:38:27.312
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.5046290777605776,0.4953709222394238,0.009258155521153803,1.018689339857294,0.9816535433070182,54808.13333331402,27657.777777769028,27150.355555545073,False,False,False,100668,50800,49868,,,,,,,,,,,,,,,,,,,,,
4,4,0.5017066703988035,0.49829332960119777,0.0034133407976056343,1.0068500631953823,0.9931965409292,2757141.187497961,1383276.1249990049,1373865.0624989592,False,False,False,128613,64526,64087,,,,,,,,,,,,,,,,,,,,,
5,5,0.501348823471497,0.49865117652850277,0.0026976469429942493,1.0054098878534181,0.9946192215545359,146321741.99986503,73358233.19993226,72963508.79993273,False,False,False,152355,76383,75972,,,,,,,,,,,,,,,,,,,,,
6,6,0.4973865602909681,0.5026134397090298,-0.005226879418061772,0.9896005975863127,1.010508686473161,7958347930.5531645,3958375302.7765827,3999972627.7765656,False,False,False,170465,84787,85678,,,,,,,,,,,,,,,,,,,,,
7,7,0.5011903125601299,0.49880968743987214,0.002380625120257786,1.0047726120406286,0.9952500575917014,436705884999.17285,218872758999.5836,217833125999.59015,False,False,False,181885,91159,90726,,,,,,,,,,,,,,,,,,,,,
8,8,0.5008462676127796,0.4991537323872237,0.001692535225555941,1.0033908095156603,0.9966206492191243,24100599859188.496,12070695486703.64,12029904372484.936,False,False,False,187293,93805,93488,,,,,,,,,,,,,,,,,,,,,
9,9,0.5009593842789611,0.49904061572103586,0.0019187685579253031,1.0038449146171258,0.9961698121282088,1327882766641397.0,665215333171317.8,662667433470075.4,False,False,False,186578,93468,93110,,,,,,,,,,,,,,,,,,,,,
10,10,0.49958809056478853,0.5004119094352142,-0.0008238188704256769,0.9983537184969169,1.0016489962150505,7.298555130037715e+16,3.646271221297384e+16,3.652283908740351e+16,False,False,False,180865,90358,90507,,,,,,,,,,,,,,,,,,,,,
11,11,0.49935416446495506,0.5006458355350425,-0.001291671070087441,0.9974199903836072,1.0025866832841406,3.976177633068988e+18,1.9855208597254072e+18,1.9906567733435712e+18,False,False,False,170322,85051,85271,,,,,,,,,,,,,,,,,,,,,
12,12,0.4983318498216532,0.50166815017835,-0.0033363003566968486,0.9933495870616647,1.0066949370342089,2.1443147327362898e+20,1.0685803273642992e+20,1.0757344053719976e+20,False,False,False,156161,77820,78341,,,,,,,,,,,,,,,,,,,,,
13,13,0.5013255377384176,0.498674462261584,0.002651075476833608,1.0053162447196724,0.9947118682826469,1.1430609997021397e+22,5.730456703434884e+21,5.700153293586532e+21,False,False,False,139566,69968,69598,,,,,,,,,,,,,,,,,,,,,
14,14,0.49888396520597234,0.5011160347940282,-0.0022320695880558815,0.9955458029017704,1.0044741257361005,6.0239259225558913e+23,3.005240050351728e+23,3.0186858722041664e+23,False,False,False,121860,60794,61066,,,,,,,,,,,,,,,,,,,,,
15,15,0.5003141219566397,0.499685878043354,0.0006282439132856897,1.001257277703636,0.9987443010586454,3.1187108349386876e+25,1.5603350730190082e+25,1.5583757619196599e+25,False,False,False,103463,51764,51699,,,,,,,,,,,,,,,,,,,,,
16,16,0.49751591096839254,0.5024840890316089,-0.004968178063216385,0.9901127654155356,1.0099859681945569,1.593901051152002e+27,7.929911334573668e+26,8.009099176946377e+26,False,False,False,85947,42760,43187,,,,,,,,,,,,,,,,,,,,,
