,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5003038196879848,0.4996961803120151,0.0,complete,False,True,0.3,11.0,55.0,39.0,16.0,cx,1000.0,10.0,False,False,121.0,121.0,429.9742546081543,830900.0,795696.0,35204.0,130250193.0,430.1442837715149,2024-11-14 14:53:53.491878
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5634666666666699,0.43653333333333066,0.12693333333333373,1.3080039762170137,0.7830045010633265,119.99999999999999,67.61599999999999,52.384,False,False,False,0.03796612525221212,0.03796612525221226,0.07593225050442455,0.19890745612088997,0.12315608417664958,0.0,4.555935030265452,4.555935030265452,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5430984126984126,0.45690158730158825,0.08619682539682336,1.1920265839718065,0.8432749551124468,630.0,342.15199999999993,287.84800000000007,False,False,False,0.017863800945704954,0.0178638009457049,0.03572760189140977,0.0862891021165803,0.06046851462543743,0.0,11.254194595794099,11.254194595794099,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5098677248677236,0.4901322751322764,0.019735449735448853,1.0412734156727022,0.9622029191385243,3023.9999999999995,1541.8399999999997,1482.16,False,False,False,0.010933513897895646,0.010933513897895646,0.021867027795791295,0.04519076942693619,0.042441251600483246,1.3642420526593924e-12,33.06294602723637,33.06294602723632,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5014577777777794,0.4985422222222205,0.0029155555555554907,1.0059831111565787,0.9943164530592123,12599.999999999874,6318.367999999938,6281.631999999939,False,False,False,0.004073345394878055,0.004073345394878052,0.008146690789756111,0.016517197007792583,0.01607988613224237,1.8189894035458565e-10,51.32415197546214,51.324151975462165,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5004437037037119,0.49955629629628806,0.0008874074074146622,1.001834746397977,0.9982841028750283,43200.000000007436,21619.168000003745,21580.832000003662,False,False,False,0.002688868380698936,0.002688868380698938,0.005377736761397876,0.010842025382862367,0.010673089083146766,1.6007106751203537e-10,116.1591140462136,116.15911404621365,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.500517248677224,0.4994827513227759,0.0010344973544471213,1.0020937806635235,0.9979552529451893,113399.99999992907,56758.6559999626,56641.34399996898,False,False,False,0.0016723174751820911,0.0016723174751820914,0.0033446349503641823,0.006763100414912588,0.006617321000315671,1.8480932340025902e-09,189.64080168553352,189.64080168553355,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5001590476190778,0.49984095238092213,0.0003180952381547233,1.0006704711897807,0.9993979423132601,201600.00000012666,100832.06400006931,100767.93600005744,False,False,False,0.002061647502807876,0.002061647502807875,0.004123295005615753,0.008262256011690583,0.008231658319672711,2.9103830456733704e-11,415.62813656632875,415.62813656632864,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.49986807760136925,0.5001319223986308,-0.0002638447972615225,0.9995042121440466,1.000559813065164,181440.00000118997,90696.06400058608,90743.93600060156,False,False,False,0.0019960059531246035,0.001996005953124601,0.0039920119062492035,0.007958652492792515,0.00800996502279974,2.2118911147117615e-09,362.15532013729813,362.15532013729825,,,,,,,,,,,,,,,,,,,,,,,,,
