,Unnamed: 0,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5297551927741627,0.4702448072258374,0.0,complete,False,True,0.1,11.0,55.0,49.0,6.0,cx,1.0,10.0,True,False,121.0,121.0,0.7771749496459961,53371.0,18195.0,35176.0,130250193.0,0.787177324295044,2024-11-14 02:23:22.462115
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,1.0,0.0,1.0,,0.0,27.5,27.5,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.7333333333333333,0.2666666666666667,0.4666666666666667,2.75,0.3636363636363637,164.99999999999997,120.99999999999996,44.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.6808080808080806,0.3191919191919193,0.3616161616161614,2.1329113924050622,0.4688427299703266,990.0,673.9999999999999,316.0000000000001,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.6298701298701296,0.3701298701298704,0.2597402597402591,1.7017543859649102,0.5876288659793821,5543.999999999998,3491.9999999999973,2052.000000000001,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5922077922077935,0.4077922077922065,0.1844155844155869,1.452229299363065,0.6885964912280665,27720.000000000025,16416.00000000005,11303.999999999976,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5634343434343511,0.4365656565656489,0.126868686868702,1.2906062008329875,0.7748296880602127,118800.000000019,66936.00000001161,51864.00000000739,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5430880230879619,0.4569119769120381,0.0861760461759237,1.1886053562402323,0.8413221383783561,415799.9999997261,225815.99999982576,189983.9999999003,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5301298701300214,0.4698701298699785,0.060259740260043,1.1282476506363956,0.8863302302787365,1108800.000000536,587808.0000004519,520992.00000008405,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5235209235205609,0.4764790764794391,0.0470418470411217,1.0987280436083362,0.9101433296595368,1995840.0000125056,1044864.0000058232,950976.0000066824,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
