,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.006691197409465712,0.9933088025905338,0.0,complete,False,True,0.5,304.0,46056.0,23028.0,23028.0,pyr,1000.0,,719.2419235706329,18064826.0,3757500.0,14307326.0,130250193.0,719.6950788497925,2024-11-29 09:05:11.568027
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.5002016316654806,0.49979836833452035,0.00040326333096027205,1.00080685203576,0.9991937984496021,4634333.809784269,2318101.3333365945,2316232.476447679,False,False,False,451318,225750,225568,,,,,,,,,,,,,,,,,,,,,
4,4,0.4991978200865967,0.5008021799134027,-0.0016043598268059966,0.9967964200413756,1.0032138758669413,1045207123.7087187,521765117.69437414,523442006.01434386,False,False,False,595253,297149,298104,,,,,,,,,,,,,,,,,,,,,
5,5,0.5010294902215245,0.49897050977847457,0.0020589804430499463,1.004126457180734,0.9958905004930158,250375220039.6256,125445368860.55565,124929851179.06973,False,False,False,732887,367198,365689,,,,,,,,,,,,,,,,,,,,,
6,6,0.49985467523098387,0.500145324769016,-0.00029064953803202976,0.9994188698291516,1.0005814680794927,62282996929228.07,31132447202471.664,31150549726756.395,False,False,False,863583,431666,431917,,,,,,,,,,,,,,,,,,,,,
7,7,0.5012770802403724,0.4987229197596232,0.002554160480749247,1.0051214018436938,0.9949046932695896,1.587378362535686e+16,7957163908086321.0,7916619717270470.0,False,False,False,985451,493984,491467,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000441851036954,0.499955814896302,8.837020739348378e-05,1.0001767560347543,0.9998232752024201,4.1152949882156795e+18,2.0578293288436314e+18,2.0574656593720374e+18,False,False,False,1097655,548876,548779,,,,,,,,,,,,,,,,,,,,,
9,9,0.4998830699424798,0.5001169300575253,-0.00023386011504559817,0.9995323891254417,1.000467829636784,1.0820661490123739e+21,5.4090654844914224e+20,5.411596005632372e+20,False,False,False,1201573,600646,600927,,,,,,,,,,,,,,,,,,,,,
10,10,0.49997682173441255,0.5000231782655854,-4.6356531172846384e-05,0.9999072912353111,1.0000927173604008,2.870136636196673e+23,1.4350017933091103e+23,1.4351348428875565e+23,False,False,False,1294316,647128,647188,,,,,,,,,,,,,,,,,,,,,
11,11,0.5003747823463355,0.4996252176536658,0.0007495646926696271,1.0015002539227098,0.9985019934674669,7.663020892288768e+25,3.8343824110944134e+25,3.828638481194364e+25,False,False,False,1375465,688248,687217,,,,,,,,,,,,,,,,,,,,,
12,12,0.499467768503524,0.5005322314964735,-0.0010644629929495513,0.9978733377673461,1.0021311945636429,2.0562347561614577e+28,1.027022985179351e+28,1.0292117709821016e+28,False,False,False,1444860,721661,723199,,,,,,,,,,,,,,,,,,,,,
13,13,0.5000802619002397,0.49991973809975887,0.00016052380048085124,1.0003210991450169,0.999679003926548,5.534442859660776e+30,2.7676656347310725e+30,2.7667772249296956e+30,False,False,False,1501335,750788,750547,,,,,,,,,,,,,,,,,,,,,
14,14,0.49988624053405045,0.5001137594659457,-0.00022751893189525404,0.9995450656423887,1.0004551414170795,1.4949464588574892e+33,7.473031651179618e+32,7.476432937395216e+32,False,False,False,1547124,773386,773738,,,,,,,,,,,,,,,,,,,,,
15,15,0.5001171204821567,0.49988287951785176,0.00023424096430496415,1.0004685916919798,0.9995316277833498,4.041908978323195e+35,2.0214278794899723e+35,2.020481098833257e+35,False,False,False,1579570,789970,789600,,,,,,,,,,,,,,,,,,,,,
16,16,0.49983984635239703,0.5001601536476049,-0.0003203072952079182,0.999359590537407,1.0006408198496886,1.0950005159892663e+38,5.473248896678703e+37,5.476756263213981e+37,False,False,False,1601587,800537,801050,,,,,,,,,,,,,,,,,,,,,
17,17,0.5000400286716966,0.49995997132829295,8.005734340365645e-05,1.00016012750619,0.999839898130523,2.9666617405686945e+40,1.4834496218131954e+40,1.4832121187554682e+40,False,False,False,1611345,805737,805608,,,,,,,,,,,,,,,,,,,,,
18,18,0.4996729641241115,0.5003270358758835,-0.0006540717517719756,0.9986927115568981,1.0013089996832598,8.044908869351014e+42,4.019823460856975e+42,4.0250854084939975e+42,False,False,False,1611444,805195,806249,,,,,,,,,,,,,,,,,,,,,
19,19,0.4998784510982805,0.500121548901704,-0.0002430978034235411,0.9995139225575115,1.0004863138286706,2.1796455224819483e+45,1.0895578277215786e+45,1.090087694760336e+45,False,False,False,1600179,799895,800284,,,,,,,,,,,,,,,,,,,,,
20,20,0.5002047552589094,0.49979524474108644,0.0004095105178229562,1.0008193565707795,0.9991813142247898,5.90442101467187e+47,2.9534194685895045e+47,2.9510015460823415e+47,False,False,False,1579935,790291,789644,,,,,,,,,,,,,,,,,,,,,
21,21,0.5008561406584403,0.4991438593415577,0.0017122813168826557,1.0034304365061035,0.9965812911575135,1.59900388572861e+50,8.008709151038814e+49,7.981329706247255e+49,False,False,False,1551731,777194,774537,,,,,,,,,,,,,,,,,,,,,
22,22,0.5000320271748986,0.4999679728251068,6.40543497917162e-05,1.0001281169060285,0.9998718995058105,4.3223805608037194e+52,2.1613287140400586e+52,2.161051846763684e+52,False,False,False,1514339,757218,757121,,,,,,,,,,,,,,,,,,,,,
23,23,0.5000272079599543,0.4999727920400359,5.441591991834451e-05,1.0001088377623437,0.9998911740820258,1.1671513558273332e+55,5.836074337210165e+54,5.835439221063052e+54,False,False,False,1470158,735119,735039,,,,,,,,,,,,,,,,,,,,,
24,24,0.5001056501711527,0.4998943498288511,0.00021130034230163957,1.0004226899991449,0.9995774885922019,3.1469583399786625e+57,1.5738116466765606e+57,1.573146693302114e+57,False,False,False,1419780,710040,709740,,,,,,,,,,,,,,,,,,,,,
25,25,0.4993646936855724,0.5006353063144268,-0.0012706126288543542,0.9974619995577053,1.002544458278531,8.46976546329077e+59,4.229501836164836e+59,4.240263627125928e+59,False,False,False,1363909,681088,682821,,,,,,,,,,,,,,,,,,,,,
26,26,0.5005435394646328,0.4994564605353804,0.0010870789292523983,1.0021765239117884,0.9978282030561915,2.2783173203126765e+62,1.1403970155328847e+62,1.137920304779822e+62,False,False,False,1305333,653376,651957,,,,,,,,,,,,,,,,,,,,,
27,27,0.5013905152225169,0.4986094847774754,0.00278103044504146,1.0055775722884266,0.9944533644721875,6.117935460139948e+64,3.0674748124576744e+64,3.0504606476822265e+64,False,False,False,1243424,623441,619983,,,,,,,,,,,,,,,,,,,,,
28,28,0.4993052731462708,0.5006947268537391,-0.0013894537074682443,0.9972249483908103,1.002782773950519,1.641611783708732e+67,8.196654200648254e+66,8.21946363643923e+66,False,False,False,1180320,589340,590980,,,,,,,,,,,,,,,,,,,,,
29,29,0.4997425348564814,0.5002574651435173,-0.0005149302870358652,0.9989706694593989,1.0010303911536842,4.393673703115803e+69,2.1957056337273548e+69,2.197968069388442e+69,False,False,False,1114714,557070,557644,,,,,,,,,,,,,,,,,,,,,
30,30,0.49975185014803253,0.5002481498519686,-0.0004962997039361299,0.9990078929745507,1.0009930922792765,1.1731424304510637e+72,5.862801001050786e+71,5.868623303459864e+71,False,False,False,1047754,523617,524137,,,,,,,,,,,,,,,,,,,,,
31,31,0.5002301130768542,0.4997698869231511,0.0004602261537030309,1.0009208761186803,0.9990799711139494,3.1238442131468597e+74,1.56264094397693e+74,1.561203269169946e+74,False,False,False,979953,490202,489751,,,,,,,,,,,,,,,,,,,,,
