,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.016732033291646794,0.9832679667083535,0.0,complete,False,True,0.5,301.0,45150.0,22575.0,22575.0,pyr,1000.0,,697.467710018158,17745800.0,3691362.0,14054438.0,130250193.0,697.905241727829,2024-11-29 08:46:09.377791
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.5011467530315177,0.4988532469684836,0.0022935060630340193,1.0045975566501202,0.9954234841408026,4494594.808671993,2252451.5945582846,2242143.214113714,False,False,False,446478,223751,222727,,,,,,,,,,,,,,,,,,,,,
4,4,0.5009341928133243,0.49906580718667554,0.0018683856266487305,1.0037437660519786,0.9962701974561656,1005297450.1471832,503587866.7267723,501709583.4204107,False,False,False,589814,295458,294356,,,,,,,,,,,,,,,,,,,,,
5,5,0.5001798976094247,0.4998201023905747,0.0003597952188499993,1.0007198494360854,0.9992806683743797,239095761369.73694,119590893440.76247,119504867928.97433,False,False,False,728192,364227,363965,,,,,,,,,,,,,,,,,,,,,
6,6,0.49893877209247034,0.5010612279075318,-0.0021224558150614702,0.9957640789251945,1.0042539404307271,59013882554562.19,29444314098182.516,29569568456379.8,False,False,False,859853,429014,430839,,,,,,,,,,,,,,,,,,,,,
7,7,0.5005852758627337,0.4994147241372633,0.0011705517254703846,1.0023438470451438,0.997661633727734,1.4924081350140202e+16,7470775379657812.0,7453305970482345.0,False,False,False,983297,492224,491073,,,,,,,,,,,,,,,,,,,,,
8,8,0.500862048562372,0.4991379514376273,0.0017240971247447809,1.0034541495387779,0.9965577405401478,3.84241033935341e+18,1.9245175139857882e+18,1.9178928253676193e+18,False,False,False,1098546,550220,548326,,,,,,,,,,,,,,,,,,,,,
9,9,0.5002845404671312,0.49971545953286256,0.0005690809342686169,1.0011388099435639,0.9988624854692947,9.998365568709622e+20,5.0020277239642803e+20,4.99633784474528e+20,False,False,False,1201938,601311,600627,,,,,,,,,,,,,,,,,,,,,
10,10,0.4997870315757507,0.5002129684242448,-0.0004259368484940417,0.9991484889929267,1.0008522366960007,2.6236436395197814e+23,1.3112630665081906e+23,1.312380573011579e+23,False,False,False,1293619,646534,647085,,,,,,,,,,,,,,,,,,,,,
11,11,0.4997562494724793,0.5002437505275182,-0.00048750105503888577,0.9990254729728761,1.0009754776564646,6.933920027399652e+25,3.4652698670353613e+25,3.468650160364274e+25,False,False,False,1374356,686843,687513,,,,,,,,,,,,,,,,,,,,,
12,12,0.5002432272945425,0.49975677270546,0.0004864545890824935,1.0009733826846388,0.9990275638678541,1.8467126062845425e+28,9.238054740532953e+27,9.229071322312517e+27,False,False,False,1447206,723955,723251,,,,,,,,,,,,,,,,,,,,,
13,13,0.5000709312947572,0.4999290687052492,0.00014186258950794328,1.0002837654347152,0.9997163150652636,4.9369318569107847e+30,2.468816111424131e+30,2.4681157454866854e+30,False,False,False,1508502,754358,754144,,,,,,,,,,,,,,,,,,,,,
14,14,0.4996931136236437,0.5003068863763498,-0.0006137727527060698,0.9987732074664182,1.0012282994021173,1.3243802763426107e+33,6.617837039073808e+32,6.625965724352212e+32,False,False,False,1559209,779126,780083,,,,,,,,,,,,,,,,,,,,,
15,15,0.500132127528738,0.49986787247126707,0.00026425505747095077,1.0005286498133288,0.9994716295096324,3.556620794130895e+35,1.778780324581634e+35,1.7778404695492786e+35,False,False,False,1596942,798682,798260,,,,,,,,,,,,,,,,,,,,,
16,16,0.49995371713145303,0.5000462828685518,-9.256573709873943e-05,0.9998148856610477,1.0001851486126152,9.547693390901546e+37,4.773404800812635e+37,4.774288590088957e+37,False,False,False,1620470,810160,810310,,,,,,,,,,,,,,,,,,,,,
17,17,0.4996809256102611,0.5003190743897403,-0.0006381487794792117,0.998724516389351,1.0012771125467714,2.560221162564026e+40,1.2792936802769712e+40,1.2809274822870583e+40,False,False,False,1629714,814337,815377,,,,,,,,,,,,,,,,,,,,,
18,18,0.49960105925222875,0.5003989407477694,-0.0007978814955406125,0.998405509223604,1.0015970372375407,6.861541814880441e+42,3.4280335588177286e+42,3.4335082560627e+42,False,False,False,1626808,812755,814053,,,,,,,,,,,,,,,,,,,,,
19,19,0.5003115929312596,0.4996884070687383,0.000623185862521306,1.0012471489306247,0.9987544045124557,1.8375458659327412e+45,9.193454992690605e+44,9.182003666636768e+44,False,False,False,1612681,806843,805838,,,,,,,,,,,,,,,,,,,,,
20,20,0.5005279651631062,0.49947203483689984,0.0010559303262062968,1.0021140929873102,0.9978903669730778,4.918810806388121e+47,2.4620023639437435e+47,2.456808442444407e+47,False,False,False,1589120,795399,793721,,,,,,,,,,,,,,,,,,,,,
21,21,0.5007342662733087,0.49926573372669164,0.0014685325466171225,1.0029413846122694,0.9970672417576959,1.315479160087335e+50,6.587054920241602e+49,6.567736680631753e+49,False,False,False,1556656,779471,777185,,,,,,,,,,,,,,,,,,,,,
22,22,0.4993642597301031,0.500635740269908,-0.0012714805398048447,0.9974602681400266,1.0025461985214803,3.516199888485572e+52,1.7558645543766686e+52,1.760335334108942e+52,False,False,False,1517129,757600,759529,,,,,,,,,,,,,,,,,,,,,
23,23,0.500329111046215,0.49967088895377504,0.0006582220924399595,1.0013173112682594,0.9986844217577834,9.376942444680791e+54,4.691557277678662e+54,4.6853851670020354e+54,False,False,False,1469109,735038,734071,,,,,,,,,,,,,,,,,,,,,
24,24,0.4995764175879645,0.5004235824120368,-0.0008471648240722598,0.9983071045133626,1.0016957662416544,2.4972279299613613e+57,1.2475561831507052e+57,1.2496717468106593e+57,False,False,False,1415309,707055,708254,,,,,,,,,,,,,,,,,,,,,
25,25,0.4995192836256115,0.5004807163743827,-0.0009614327487712867,0.9980789814326191,1.0019247159825202,6.633479348592604e+59,3.3135508521542655e+59,3.3199284964383005e+59,False,False,False,1355269,676983,678286,,,,,,,,,,,,,,,,,,,,,
26,26,0.49935765215272937,0.50064234784726,-0.0012846956945306246,0.9974339052618006,1.0025726965212054,1.7579234175969625e+62,8.778325104755212e+61,8.800909071214226e+61,False,False,False,1290578,644460,646118,,,,,,,,,,,,,,,,,,,,,
27,27,0.499827073785931,0.5001729262140608,-0.00034585242812986306,0.9993085342888355,1.00069194416683,4.649977970806715e+64,2.3241848823173618e+64,2.3257930884893157e+64,False,False,False,1223065,611321,611744,,,,,,,,,,,,,,,,,,,,,
28,28,0.500014747778291,0.49998525222170764,2.9495556583382784e-05,1.0000589928531938,0.9999410106267577,1.2265962699385448e+67,6.133162245391141e+66,6.132800453994291e+66,False,False,False,1152716,576375,576341,,,,,,,,,,,,,,,,,,,,,
29,29,0.49994176943283064,0.5000582305671609,-0.00011646113433027739,0.9997671048545722,1.0002329493982116,3.2303933689728344e+69,1.6150085768483618e+69,1.6153847921244454e+69,False,False,False,1081906,540890,541016,,,,,,,,,,,,,,,,,,,,,
30,30,0.49935353859597087,0.5006464614040322,-0.0012929228080613736,0.9974174933656068,1.0025891932431212,8.476640750939037e+71,4.2328405543882155e+71,4.243800196550847e+71,False,False,False,1009341,504018,505323,,,,,,,,,,,,,,,,,,,,,
31,31,0.5000192247717579,0.499980775228246,3.844954351179822e-05,1.000076902043872,0.9999231038695975,2.2165768482331886e+74,1.1083310373005852e+74,1.1082458109326119e+74,False,False,False,936292,468164,468128,,,,,,,,,,,,,,,,,,,,,
32,32,0.5001584723725953,0.49984152762740375,0.0003169447451914671,1.0006340904620228,0.9993663113539035,5.781338707284299e+76,2.8915855361038695e+76,2.8897531711804237e+76,False,False,False,864504,432389,432115,,,,,,,,,,,,,,,,,,,,,
33,33,0.5000352367912245,0.4999647632087601,7.047358246438993e-05,1.0001409570986806,0.9998590627674229,1.5040478637112694e+79,7.520769296762e+78,7.519709340350463e+78,False,False,False,794624,397340,397284,,,,,,,,,,,,,,,,,,,,,
34,34,0.4997035752123058,0.5002964247876933,-0.0005928495753875096,0.9988150033739716,1.0011864025089987,3.910891380209967e+81,1.9542864049579097e+81,1.956604975252054e+81,False,False,False,728684,364126,364558,,,,,,,,,,,,,,,,,,,,,
35,35,0.5012660743265801,0.49873392567342045,0.0025321486531596467,1.0050771534134972,0.9949484938581542,1.0126551017775264e+84,5.076096475148041e+83,5.050454542627229e+83,False,False,False,664258,332970,331288,,,,,,,,,,,,,,,,,,,,,
36,36,0.49950558293099806,0.5004944170690075,-0.0009888341380095175,0.9980242853780461,1.0019796257975881,2.614238177268086e+86,1.305826564656765e+86,1.3084116126113356e+86,False,False,False,602730,301067,301663,,,,,,,,,,,,,,,,,,,,,
37,37,0.4992712734908955,0.5007287265091251,-0.001457453018229618,0.9970893361193987,1.0029191605758512,6.733119643978877e+88,3.361653219215899e+88,3.371466424763117e+88,False,False,False,544786,271996,272790,,,,,,,,,,,,,,,,,,,,,
38,38,0.49982247434040833,0.5001775256596044,-0.0003550513191960397,0.9992901493950017,1.000710354850819,1.7284278737336776e+91,8.639070965684976e+90,8.64520777165202e+90,False,False,False,490070,244948,245122,,,,,,,,,,,,,,,,,,,,,
39,39,0.5011888103932507,0.4988111896067358,0.0023776207865148936,1.0047665746800696,0.9952560377701782,4.4296694542686e+93,2.2201007642202e+93,2.209568690048341e+93,False,False,False,439515,220280,219235,,,,,,,,,,,,,,,,,,,,,
40,40,0.5007967975114539,0.49920320248853883,0.0015935950229150472,1.0031922772429562,0.9968178809632292,1.1310333169219227e+96,5.664178629932562e+95,5.646154539286583e+95,False,False,False,392195,196410,195785,,,,,,,,,,,,,,,,,,,,,
41,41,0.5000444940736806,0.49995550592633325,8.898814734726695e-05,1.0001779921338847,0.9998220395416769,2.878204440465746e+98,1.4392302832733146e+98,1.438974157192471e+98,False,False,False,348361,174196,174165,,,,,,,,,,,,,,,,,,,,,
42,42,0.4992403879864371,0.5007596120135595,-0.00151922402712237,0.9969661610268177,1.003043071161069,7.300485980628934e+100,3.644697453458734e+100,3.6557885271701754e+100,False,False,False,308052,153792,154260,,,,,,,,,,,,,,,,,,,,,
43,43,0.499266805302634,0.5007331946973541,-0.0014663893947201591,0.9970715155091596,1.0029370857007633,1.8424558909950853e+103,9.198770666081343e+102,9.225788243869291e+102,False,False,False,270733,135168,135565,,,,,,,,,,,,,,,,,,,,,
44,44,0.5008061316653548,0.4991938683346267,0.0016122633307281077,1.0032297338428993,0.9967806637563187,4.635337321211106e+105,2.3214053527997823e+105,2.313931968411238e+105,False,False,False,236934,118658,118276,,,,,,,,,,,,,,,,,,,,,
45,45,0.501076833527341,0.4989231664726346,0.0021536670547063707,1.0043166306947273,0.9957019225184577,1.1606604451852448e+108,5.8158006067385635e+107,5.7908038451136006e+107,False,False,False,206160,103302,102858,,,,,,,,,,,,,,,,,,,,,
46,46,0.5000474507767841,0.4999525492232052,9.490155357894549e-05,1.0001898211214773,0.9998102149037426,2.9050408090699083e+110,1.4526582509779342e+110,1.4523825580919432e+110,False,False,False,179133,89575,89558,,,,,,,,,,,,,,,,,,,,,
47,47,0.5015117984611664,0.4984882015388076,0.0030235969223589157,1.0060655335733628,0.9939710353143506,7.268370294419168e+112,3.645173458235875e+112,3.6231968361831043e+112,False,False,False,155444,77957,77487,,,,,,,,,,,,,,,,,,,,,
48,48,0.4988257851632713,0.501174214836741,-0.002348429673469595,0.995314145053862,1.0047079155555299,1.8157344834266173e+115,9.057351793433092e+114,9.099993040833303e+114,False,False,False,134558,67121,67437,,,,,,,,,,,,,,,,,,,,,
49,49,0.49833780901642394,0.5016621909835923,-0.0033243819671684143,0.9933732658611357,1.0066709406892682,4.513874083810846e+117,2.249434121102315e+117,2.2644399627086046e+117,False,False,False,115811,57713,58098,,,,,,,,,,,,,,,,,,,,,
50,50,0.49810657425542576,0.5018934257445478,-0.0037868514891220098,0.9924548693111405,1.0076024924882443,1.1217119642845673e+120,5.587321038311103e+119,5.629798604534273e+119,False,False,False,99555,49589,49966,,,,,,,,,,,,,,,,,,,,,
51,51,0.4968540885089021,0.5031459114910998,-0.006291822982197713,0.9874950330739019,1.0126633213406373,2.771798874517342e+122,1.3771796033283147e+122,1.3946192711890327e+122,False,False,False,85031,42248,42783,,,,,,,,,,,,,,,,,,,,,
52,52,0.49934625977132363,0.5006537402286658,-0.0013074804573422563,0.9973884536311561,1.0026183844011187,6.7854278246437895e+124,3.388278005184145e+124,3.397149819459573e+124,False,False,False,71894,35900,35994,,,,,,,,,,,,,,,,,,,,,
53,53,0.49761371864919846,0.5023862813507936,-0.0047725627015950305,0.990500212926271,1.0095908985679705,1.6616991080225876e+127,8.268842724191759e+126,8.348148356033983e+126,False,False,False,60764,30237,30527,,,,,,,,,,,,,,,,,,,,,
54,54,0.5024234218323742,0.49757657816760903,0.004846843664765181,1.009740899948736,0.9903530698328347,4.040868227317172e+129,2.0302268419424136e+129,2.0106413853746905e+129,False,False,False,50961,25604,25357,,,,,,,,,,,,,,,,,,,,,
55,55,0.5007730509745071,0.49922694902548775,0.0015461019490193026,1.003096992163659,0.9969125695841448,9.821350064702369e+131,4.918267436589677e+131,4.90308262811264e+131,False,False,False,42688,21377,21311,,,,,,,,,,,,,,,,,,,,,
56,56,0.49960702857464245,0.5003929714253746,-0.0007859428507321482,0.998429348740664,1.0015731220855206,2.3798427804948483e+134,1.1889861800378462e+134,1.1908566004570426e+134,False,False,False,35626,17799,17827,,,,,,,,,,,,,,,,,,,,,
57,57,0.499865528138243,0.5001344718617657,-0.0002689437235227962,0.999462257175512,1.0005380321474147,5.773014064024142e+136,2.885730724062932e+136,2.88728333996126e+136,False,False,False,29746,14869,14877,,,,,,,,,,,,,,,,,,,,,
58,58,0.4956149296349006,0.5043850703650733,-0.008770140730172677,0.9826122118883795,1.0176954732510446,1.383140057749834e+139,6.855048623968964e+138,6.976351953529016e+138,False,False,False,24515,12150,12365,,,,,,,,,,,,,,,,,,,,,
59,59,0.49510966212211405,0.5048903378778918,-0.00978067575577785,0.9806281185793987,1.0197545645016428,3.322378057216449e+141,1.6449414773503617e+141,1.677436579866107e+141,False,False,False,20244,10023,10221,,,,,,,,,,,,,,,,,,,,,
