,Unnamed: 0,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006171699356862,0.4993828300643138,0.4999900146846028,0.5000099853153972,0.4999920473118674,0.5000079526881326,0.4999949920266967,0.5000050079733033,0.499999503791237,0.5000004962087631,0.5000072336001589,0.4999927663998411,0.5011398784553907,0.4988601215446093,0.0,complete,False,False,0.5,250.0,31125.0,15540.0,15585.0,cx,100.0,11.0,False,False,62500.0,62500.0,93.13669013977052,9114980.0,108929.0,9006051.0,130250193.0,105.69625186920166,2024-12-07 20:37:26.088611
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.5058181818181817,0.4941818181818183,0.0116363636363636,1.035761880151631,0.9890117262573744,164.99999999999997,83.45999999999998,81.53999999999999,False,False,False,0.0386305521476026,0.0763724071933194,0.0386305521476026,0.0781707273038317,0.0772611042952053,6.63962615036921,0.1568954387876268,0.1514782903235037,0.1580448232905915,0.15980075776115,0.0,0.0,6.3740411043544425,0.0763724071933194,6.3740411043544425,0.0781707273038317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4995959595959589,0.500404040404041,-0.0008080808080818,1.0001105719862722,1.0032765481270425,990.0,494.5999999999999,495.40000000000015,False,False,False,0.0145159633690422,0.0290554058539261,0.0145159633690422,0.02900848553765,0.0290319267380845,35.92700933833183,0.0595673025149001,0.0595607167681432,0.0571676195395167,0.0569809188166907,0.0,0.0,14.370803735351856,0.0290554058539261,14.370803735351856,0.02900848553765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5000721500721501,0.4999278499278499,0.0001443001443002,1.0006543095311968,1.0000862577672631,5543.999999999999,2772.4,2771.6,False,False,False,0.0067985891638694,0.013595216536031,0.0067985891638694,0.0135991406857022,0.0135971783277389,94.22844581116078,0.0269009441030237,0.0268833540682263,0.0275835983577549,0.0275812192633628,9.094947017729282e-13,1.6405027088256284e-16,37.69137832449237,0.013595216536031,37.69137832449237,0.0135991406857022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5000086580086575,0.4999913419913425,1.731601731478577e-05,1.0001010093875502,1.0000308293448537,27720.000000000004,13860.24,13859.760000000017,False,False,False,0.0028702180159232,0.005740336632078,0.0028702180159232,0.0057405354350575,0.0057404360318465,331.5101808627155,0.0115635488096972,0.0115623809006838,0.0114043471128926,0.0114039955351816,2.182787284255028e-11,7.874413002363014e-16,79.56244340139322,0.005740336632078,79.5624434013932,0.0057405354350575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.4999851851851863,0.5000148148148138,-2.9629629627978556e-05,0.9999554699133344,1.000073933369353,118800.0000000188,59398.24000000954,59401.760000009366,False,False,False,0.0013555132373663,0.0027111068038231,0.0013555132373663,0.0027109461504023,0.0027110264747326,91.49714352732651,0.0054326476503231,0.0054328895773668,0.005412015101328,0.0054116150023972,2.0372681319713595e-10,1.7148721649587852e-15,161.03497259914704,0.0027111068038231,161.03497259914704,0.0027109461504023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.500117364117355,0.4998826358826449,0.00023472823471,1.0004727762078425,0.9995338605624542,415799.9999997251,207948.79999985927,207851.19999986683,False,False,False,0.0006332626624672,0.0012662281054466,0.0006332626624672,0.0012668226839868,0.0012665253249345,5.395709325292732,0.0025335225849152,0.0025323253617337,0.0025326156229402,0.0025337967255207,9.89530235528946e-10,2.379822596271285e-15,263.3106150537196,0.0012662281054466,263.31061505371963,0.0012668226839868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5000150072150097,0.4999849927849902,3.0014430019438336e-05,1.0000612593977412,0.999941201197602,1108800.0000005362,554416.6400002708,554383.3600002653,False,False,False,0.0003918694594035,0.0007837153960361,0.0003918694594035,0.00078376244299,0.000783738918807,26.112070703973867,0.0015677413601445,0.0015676453271359,0.0015672230636251,0.001567315219883,2.3283064365386963e-10,2.0998434672957886e-16,434.5048565868351,0.0007837153960361,434.5048565868351,0.00078376244299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
