,Unnamed: 0,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000098300093925,0.4999901699906076,0.0,complete,False,True,0.3,24.0,276.0,193.0,83.0,cx,1.0,10.0,True,False,576.0,576.0,1167.486388683319,141150.0,23504.0,117646.0,130250193.0,1167.4993920326233,2024-11-13 21:15:49.450647
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,1.0,0.0,1.0,,0.0,138.0,138.0,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.533596837944664,0.466403162055336,0.067193675889328,1.144067796610169,0.8740740740740742,2024.0,1079.9999999999998,944.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5032310684484598,0.4967689315515402,0.0064621368969195,1.013008335438242,0.987158708390475,31878.0,16042.0,15836.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5014430014430015,0.4985569985569985,0.0028860028860028,1.0057887120115774,0.9942446043165468,510047.9999999999,255759.99999999997,254287.99999999997,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.500682536380461,0.4993174636195389,0.001365072760922,1.0027338774635013,0.9972735762449584,8075760.000011916,4043392.0000058394,4032368.000006078,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5002660728823974,0.4997339271176025,0.0005321457647949,1.0010648581893653,0.9989362745274154,124597440.0,62331872.00000014,62265567.99999986,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5000791739697726,0.4999208260302273,0.0001583479395453,1.0003167460351727,0.9996833542611095,1853386920.0,926840199.9999812,926546720.0000188,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5000240467867455,0.4999759532132545,4.809357349094327e-05,1.000096191773188,0.9999038174787792,26359280640.5914,13180274176.296028,13179006464.295372,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5000083080331477,0.4999916919668523,1.6616066295275816e-05,1.0000332326847872,0.9999667684195876,355850288640.0001,177928100735.99368,177922187904.00644,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
