,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.6112777850780852,0.38872221492191833,0.0,complete,False,True,0.7,28.0,378.0,113.0,265.0,pyr,1000.0,,6.171395301818848,199457.0,55839.0,143618.0,130250193.0,6.212404012680054,2024-11-14 18:03:53.540455
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.480315797868119,0.5196842021318798,-0.039368404263760794,0.924245524296753,1.0819635840388706,3277.0328888887643,1574.0106666666738,1703.0222222220866,False,False,False,37619,18069,19550,,,,,,,,,,,,,,,,,,,,,
4,4,0.5117808341320921,0.4882191658679085,0.023561668264183558,1.0482604328371623,0.9539614094690732,61549.29199998494,31499.747999991992,30049.54399999298,False,False,False,44861,22959,21902,,,,,,,,,,,,,,,,,,,,,
5,5,0.4960415017292422,0.5039584982707583,-0.007916996541516142,0.9842903799247719,1.0159603511277118,1180090.3475195258,585373.7881597689,594716.5593597576,False,False,False,47998,23809,24189,,,,,,,,,,,,,,,,,,,,,
6,6,0.5023357077934433,0.49766429220655656,0.004671415586886679,1.0093866802582407,0.9907006101409627,22616813.880894057,11361233.208891489,11255580.672002565,False,False,False,47309,23765,23544,,,,,,,,,,,,,,,,,,,,,
7,7,0.49915565939531503,0.5008443406046862,-0.0016886812093710965,0.9966283312549119,1.0033830753545232,425135427.5838431,212208754.68792242,212926672.8959212,False,False,False,43229,21578,21651,,,,,,,,,,,,,,,,,,,,,
8,8,0.4985787379192721,0.5014212620807273,-0.002842524161455264,0.9943310657596374,1.0057012542759405,7787738848.510506,3882801006.3352532,3904937842.175248,False,False,False,36939,18417,18522,,,,,,,,,,,,,,,,,,,,,
9,9,0.4986756965165802,0.5013243034834204,-0.0026486069668401127,0.9947167792416277,1.0053112814306804,139119755609.46667,69375641027.76721,69744114581.69954,False,False,False,29827,14874,14953,,,,,,,,,,,,,,,,,,,,,
