,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.5018934488010073,0.49810655119899283,0.0,complete,False,True,0.5,399.0,79401.0,39701.0,39700.0,pyr,1000.0,,1235.6494500637054,33670859.0,6508485.0,27162374.0,130250193.0,1236.3369965553284,2024-11-29 13:05:08.217379
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.4996355207685906,0.5003644792314097,-0.000728958462819057,0.9985431450610986,1.0014589804617928,10531499.929995624,5261911.451997739,5269588.477997888,False,False,False,595370,297468,297902,,,,,,,,,,,,,,,,,,,,,
4,4,0.4992738006294325,0.5007261993705663,-0.0014523987411337498,0.9970994153232655,1.002909022542947,3129812547.0637174,1562633405.6301868,1567179141.4335268,False,False,False,788351,393603,394748,,,,,,,,,,,,,,,,,,,,,
5,5,0.5003067820863949,0.4996932179136031,0.0006135641727917763,1.0012278817298215,0.998773624114722,989733804939.0125,495170535071.16095,494563269867.8495,False,False,False,976263,488431,487832,,,,,,,,,,,,,,,,,,,,,
6,6,0.5002529136954789,0.4997470863045178,0.0005058273909610279,1.0010121667635954,0.9989888566820644,324874407701123.9,162519369037580.12,162355038663542.66,False,False,False,1156521,578553,577968,,,,,,,,,,,,,,,,,,,,,
7,7,0.5001079430271418,0.49989205697285827,0.00021588605428353195,1.0004318653422717,0.9995683210848907,1.0947087815898246e+17,5.474725569746358e+16,5.472362246151889e+16,False,False,False,1329405,664846,664559,,,,,,,,,,,,,,,,,,,,,
8,8,0.5010818852979938,0.49891811470200126,0.0021637705959925576,1.0043369253034338,0.9956818023970159,3.758588543340992e+19,1.8833606333567447e+19,1.875227909984229e+19,False,False,False,1494151,748692,745459,,,,,,,,,,,,,,,,,,,,,
9,9,0.49937482916143416,0.5006251708385677,-0.0012503416771336058,0.9975024394497799,1.0025038139772346,1.3084847546542364e+22,6.534243508158004e+21,6.550604038384385e+21,False,False,False,1649949,823943,826006,,,,,,,,,,,,,,,,,,,,,
10,10,0.5007036247692067,0.4992963752307947,0.0014072495384119827,1.002818465360902,0.9971894560598386,4.595176495970671e+24,2.3008215279867768e+24,2.2943549679839005e+24,False,False,False,1792859,897691,895168,,,,,,,,,,,,,,,,,,,,,
11,11,0.5001993903386935,0.49980060966130746,0.00039878067738609643,1.0007978795337131,0.9992027565705026,1.625566885877586e+27,8.131075652707372e+26,8.124593206068505e+26,False,False,False,1923363,962065,961298,,,,,,,,,,,,,,,,,,,,,
12,12,0.5001226689224704,0.4998773310775308,0.0002453378449395416,1.0004907961007368,0.9995094446619104,5.7749046603546575e+29,2.8881607315093834e+29,2.8867439288452807e+29,False,False,False,2038006,1019253,1018753,,,,,,,,,,,,,,,,,,,,,
13,13,0.4998092865543058,0.5001907134456927,-0.0003814268913868713,0.9992374370792306,1.000763144866748,2.063473005114939e+32,1.031342970510567e+32,1.0321300346043688e+32,False,False,False,2141957,1070570,1071387,,,,,,,,,,,,,,,,,,,,,
14,14,0.49963549617549396,0.5003645038244964,-0.0007290076490023642,0.998543046831999,1.00145907897774,7.396853894130434e+34,3.6957307655314943e+34,3.7011231285988683e+34,False,False,False,2231801,1115087,1116714,,,,,,,,,,,,,,,,,,,,,
15,15,0.49980054409664726,0.5001994559033546,-0.0003989118067073628,0.9992024945209368,1.0007981420016827,2.6596271720537613e+37,1.3292831076866972e+37,1.3303440643670691e+37,False,False,False,2308781,1153930,1154851,,,,,,,,,,,,,,,,,,,,,
16,16,0.4999101649422279,0.5000898350577786,-0.00017967011555070927,0.9996407243200015,1.0003594048054043,9.578273239399406e+39,4.7882761549698843e+39,4.7899970844295835e+39,False,False,False,2371012,1185293,1185719,,,,,,,,,,,,,,,,,,,,,
17,17,0.49999937975906156,0.5000006202409493,-1.2404818877085054e-06,0.9999975190393021,1.000002480966853,3.4530217673139866e+42,1.726508741951532e+42,1.726513025362492e+42,False,False,False,2418415,1209206,1209209,,,,,,,,,,,,,,,,,,,,,
18,18,0.4996647513296533,0.5003352486703416,-0.0006704973406882656,0.9986599038495286,1.0013418944180152,1.2436716594689716e+45,6.21418890464301e+44,6.222527690046643e+44,False,False,False,2447437,1222898,1224539,,,,,,,,,,,,,,,,,,,,,
19,19,0.5003439626443905,0.49965603735562114,0.0006879252887694239,1.001376797711502,0.9986250952542054,4.486312210319095e+47,2.2446992289709703e+47,2.2416129813481767e+47,False,False,False,2465384,1233540,1231844,,,,,,,,,,,,,,,,,,,,,
20,20,0.5002332240635275,0.4997667759364777,0.00046644812704979723,1.0009333316048785,0.9990675386907316,1.6183563350316188e+50,8.095556071565009e+49,8.088007278751263e+49,False,False,False,2469728,1235440,1234288,,,,,,,,,,,,,,,,,,,,,
21,21,0.49859063859087294,0.5014093614091246,-0.0028187228182516896,0.9943784000954227,1.0056533809503885,5.838837969573915e+52,2.911189951878494e+52,2.9276480176954065e+52,False,False,False,2462108,1227584,1234524,,,,,,,,,,,,,,,,,,,,,
22,22,0.49990849700496565,0.5000915029950308,-0.0001830059900651499,0.9996340549899986,1.0003660789747755,2.105851128513458e+55,1.0527328725713735e+55,1.053118255942077e+55,False,False,False,2442543,1221048,1221495,,,,,,,,,,,,,,,,,,,,,
23,23,0.4998315578187778,0.5001684421812167,-0.00033688436243887364,0.9993264581808285,1.0006739957835176,7.595523755143617e+57,3.796482470982967e+57,3.799041284160608e+57,False,False,False,2413291,1206239,1207052,,,,,,,,,,,,,,,,,,,,,
24,24,0.4997774242958596,0.5002225757041353,-0.00044515140827571946,0.9991100933266575,1.0008906993126048,2.7385542776173687e+60,1.368667603162017e+60,1.3698866744553378e+60,False,False,False,2374473,1186708,1187765,,,,,,,,,,,,,,,,,,,,,
25,25,0.4998073916879253,0.5001926083120658,-0.00038521662414042285,0.9992298634211322,1.000770730146346,9.864440731856274e+62,4.9303203926492135e+62,4.9341203392069725e+62,False,False,False,2325964,1162534,1163430,,,,,,,,,,,,,,,,,,,,,
26,26,0.49942323716793807,0.5005767628320498,-0.0011535256641117728,0.997695606848417,1.0023097156444962,3.5466646649602596e+65,1.7712867481235933e+65,1.7753779168366233e+65,False,False,False,2266963,1132174,1134789,,,,,,,,,,,,,,,,,,,,,
