,Unnamed: 0,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.994902748278398,0.0050972517216016,0.0,complete,False,True,0.5,202.0,20301.0,10151.0,10150.0,pyr,1000.0,,314.1937851905823,8618431.0,1655405.0,6963026.0,130250193.0,314.41254925727844,2024-11-29 03:29:33.877271
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4986090700017866,0.501390929998212,-0.0027818599964254,0.994451714560462,1.0055792406592512,1354334.6315556974,675283.5311111986,679051.100444497,False,False,False,298721,148945,149776,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4989202513980663,0.501079748601934,-0.0021594972038676,0.9956903123506928,1.004328341448992,202291358.94280267,100927255.65939958,101364103.28340316,False,False,False,392684,195918,196766,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5004066418868182,0.4995933581131812,0.0008132837736368,1.0016278914850036,0.998374754238732,32018436356.83738,16022238215.7918,15996198141.04556,False,False,False,480767,240579,240188,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.498666311726348,0.501333688273648,-0.0026673765473,0.994679438845442,1.0053490209476268,5264159004238.721,2625058754984.768,2639100249253.932,False,False,False,563475,280986,282489,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.4998637905066718,0.5001362094933278,-0.0002724189866559,0.999455310410474,1.0005449864379652,885572275767601.5,442665514532813.0,442906761234788.25,False,False,False,638722,319274,319448,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5004243946884763,0.4995756053115227,0.0008487893769536,1.0016990208647685,0.9983038609109334,1.5132354229361133e+17,7.57259920543965e+16,7.559755023921469e+16,False,False,False,705711,353155,352556,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4992348594619771,0.5007651405380259,-0.0015302810760487,0.9969441142120944,1.003065252850528,2.6099103225600238e+19,1.3029582130916168e+19,1.3069521094684146e+19,False,False,False,762605,380719,381886,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.499766031185145,0.5002339688148623,-0.0004679376297172,0.9990645624669876,1.0009363133957054,4.535378783789575e+21,2.2666282546958256e+21,2.268750529093782e+21,False,False,False,809937,404779,405158,,,,,,,,,,,,,,,,,,,,,
11,11,11,0.5001965383285067,0.4998034616714868,0.0003930766570198,1.000786462454072,0.9992141555830566,7.919455152618254e+23,3.961284052787507e+23,3.958171099830697e+23,False,False,False,847163,423748,423415,,,,,,,,,,,,,,,,,,,,,
12,12,12,0.5005534651958079,0.4994465348041954,0.0011069303916124,1.002216314088647,0.997788587096926,1.3861452287503667e+26,6.938397975156319e+25,6.923054312347394e+25,False,False,False,873587,437277,436310,,,,,,,,,,,,,,,,,,,,,
13,13,13,0.5007112775128499,0.4992887224871553,0.0014225550256945,1.0028491631427368,0.9971589315248486,2.430492919033147e+28,1.2169752144750228e+28,1.2135177045581372e+28,False,False,False,889948,445607,444341,,,,,,,,,,,,,,,,,,,,,
14,14,14,0.499343782915569,0.5006562170844338,-0.0013124341688647,0.9973785721137997,1.002628317831859,4.258651183617736e+30,2.126530992145546e+30,2.1321201914722025e+30,False,False,False,895283,447054,448229,,,,,,,,,,,,,,,,,,,,,
15,15,15,0.4988594690980029,0.5011405309019968,-0.0022810618039939,0.9954482591941062,1.004572553886004,7.463637710763413e+32,3.7233063459312704e+32,3.7403313648321415e+32,False,False,False,891690,444828,446862,,,,,,,,,,,,,,,,,,,,,
