,Unnamed: 0,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.9971263585404048,0.0028736414595954,0.0,complete,False,True,0.5,356.0,63190.0,31595.0,31595.0,pyr,1000.0,,993.9826862812042,27517624.0,5175802.0,22341822.0,130250193.0,994.5764763355256,2024-11-29 12:44:59.806893
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4998669246378173,0.5001330753621819,-0.0002661507243645,0.9994678401859908,1.0005324431588616,7460173.822222238,3729094.1457777815,3731079.6764444513,False,False,False,529775,264817,264958,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4994957959221526,0.5005042040778467,-0.001008408155694,0.9979852154138206,1.0020188521383495,1977029162.969576,987517755.3187956,989511407.6507792,False,False,False,701105,350199,350906,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.4989580547897321,0.5010419452102647,-0.0020838904205325,0.9958408862961402,1.0041764841764318,557421263147.3297,278129829158.427,279291433988.9009,False,False,False,867608,432900,434708,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.4999673764321499,0.5000326235678503,-6.524713570041787e-05,0.9998695142424212,1.000130502786334,163102583638500.53,81545970831046.4,81556612807454.16,False,False,False,1026865,513399,513466,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.4999741312554678,0.5000258687445381,-5.173748907030082e-05,0.999896530375118,1.000103480331953,4.898108432770267e+16,2.448927508469395e+16,2.449180924300901e+16,False,False,False,1179029,589484,589545,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5007419649471697,0.4992580350528307,0.001483929894339,1.002972270429623,0.9970365377814988,1.4963535611418886e+19,7.492870224618842e+18,7.470665386800051e+18,False,False,False,1321491,661726,659765,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5001219833181778,0.4998780166818226,0.0002439666363552,1.0004880523411983,0.9995121857376944,4.634606639527777e+21,2.317868664460227e+21,2.316737975067552e+21,False,False,False,1455117,727736,727381,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.5006159143124077,0.4993840856875879,0.0012318286248197,1.00246669579613,0.997539373820124,1.447934497533633e+24,7.248590523472761e+23,7.230754451863502e+23,False,False,False,1576518,789230,787288,,,,,,,,,,,,,,,,,,,,,
11,11,11,0.5004174477122413,0.4995825522877542,0.000834895424487,1.0016711861146146,0.9983316020888082,4.553828029283009e+26,2.278814999734269e+26,2.27501302954872e+26,False,False,False,1685241,843324,841917,,,,,,,,,,,,,,,,,,,,,
12,12,12,0.5000277768581158,0.499972223141882,5.555371623383429e-05,1.0001111136052414,0.9998888987396202,1.440487732434621e+29,7.202838784406719e+28,7.202038539939459e+28,False,False,False,1782059,891079,890980,,,,,,,,,,,,,,,,,,,,,
13,13,13,0.5005596895959926,0.4994403104040018,0.0011193791919908,1.0022412672118624,0.9977637448335196,4.575878468642724e+31,2.290500305892788e+31,2.2853781627499106e+31,False,False,False,1866213,934151,932062,,,,,,,,,,,,,,,,,,,,,
14,14,14,0.4997428391693035,0.5002571608306974,-0.0005143216613938,0.9989718854587912,1.001029172648574,1.4560697095050767e+34,7.276604106564901e+33,7.28409298848588e+33,False,False,False,1934587,966796,967791,,,,,,,,,,,,,,,,,,,,,
15,15,15,0.500012823098074,0.4999871769019302,2.5646196143863312e-05,1.000051293707776,0.9999487089231331,4.6415674960263787e+36,2.3208432672884084e+36,2.3207242287379903e+36,False,False,False,1988599,994325,994274,,,,,,,,,,,,,,,,,,,,,
