,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.9923360331479814,0.007663966852017878,0.0,complete,False,True,0.5,397.0,78606.0,39303.0,39303.0,pyr,1000.0,,1235.1570761203766,33299304.0,6371314.0,26927990.0,130250193.0,1235.828997850418,2024-11-29 13:48:50.664766
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.49935616181067877,0.5006438381893218,-0.0012876763786429759,0.9974279591988985,1.0025786732539232,10349430.009229017,5168051.64633686,5181378.362892163,False,False,False,590987,295113,295874,,,,,,,,,,,,,,,,,,,,,
4,4,0.4997709691204961,0.5002290308795048,-0.00045806175900865606,0.9990842959309992,1.000916543351477,3056402370.0912538,1527501174.5226872,1528901195.5685694,False,False,False,781554,390598,390956,,,,,,,,,,,,,,,,,,,,,
5,5,0.5009077712664602,0.49909222873353537,0.0018155425329248612,1.0036376894457602,0.9963754953764551,961036986632.1001,481390895078.5202,479646091553.5757,False,False,False,967204,484480,482724,,,,,,,,,,,,,,,,,,,,,
6,6,0.4996333316765806,0.500366668323416,-0.0007333366468354996,0.9985344014834308,1.0014677496482765,314154033726550.5,156961826530433.28,157192207196116.16,False,False,False,1146813,572986,573827,,,,,,,,,,,,,,,,,,,,,
7,7,0.49947287146251756,0.5005271285374785,-0.001054257074960951,0.9978937064249815,1.0021107394118802,1.053453175612311e+17,5.261712825743888e+16,5.2728189303791816e+16,False,False,False,1318464,658537,659927,,,,,,,,,,,,,,,,,,,,,
8,8,0.49971911440011396,0.5002808855998893,-0.0005617711997752808,0.998877088419835,1.001124173928087,3.5968094378218893e+19,1.7973944269343263e+19,1.7994150108875745e+19,False,False,False,1481030,740099,740931,,,,,,,,,,,,,,,,,,,,,
9,9,0.499528523848278,0.5004714761517223,-0.0009429523034442807,0.9981158720359151,1.0018876846034335,1.2449501107782282e+22,6.218880911017985e+21,6.2306201967643e+21,False,False,False,1634229,816344,817885,,,,,,,,,,,,,,,,,,,,,
10,10,0.500057383966247,0.49994261603375384,0.00011476793249323396,1.0002295622113668,0.9997704904753472,4.3543583802600005e+24,2.1774290604843206e+24,2.1769293197756836e+24,False,False,False,1777500,888852,888648,,,,,,,,,,,,,,,,,,,,,
11,11,0.500396253998547,0.4996037460014538,0.0007925079970932178,1.0015862731283263,0.9984162391489535,1.5344578807439247e+27,7.678369754428091e+26,7.666209053011168e+26,False,False,False,1909129,955321,953808,,,,,,,,,,,,,,,,,,,,,
12,12,0.5003705944413711,0.49962940555863194,0.0007411888827391497,1.0014834773023626,0.9985187201426842,5.43343052555473e+29,2.7187288619277118e+29,2.714701663627035e+29,False,False,False,2026474,1013988,1012486,,,,,,,,,,,,,,,,,,,,,
13,13,0.5001433106303622,0.49985668936963357,0.0002866212607286697,1.000573406872058,0.9994269217349575,1.933446613626844e+32,9.670003902663926e+31,9.664462233604433e+31,False,False,False,2131733,1066172,1065561,,,,,,,,,,,,,,,,,,,,,
14,14,0.4996018095717998,0.5003981904282012,-0.0007963808564014459,0.9984085057227726,1.0015940311687102,6.896480898389209e+34,3.4454943365126004e+34,3.450986561876616e+34,False,False,False,2221299,1109765,1111534,,,,,,,,,,,,,,,,,,,,,
15,15,0.5004329038282469,0.4995670961717561,0.0008658076564907236,1.0017331158579608,0.998269882635879,2.46411527910534e+37,1.2331243644902364e+37,1.2309909146151112e+37,False,False,False,2294967,1148477,1146490,,,,,,,,,,,,,,,,,,,,,
16,16,0.49980411253203716,0.5001958874679546,-0.00039177493591746815,0.9992167569831478,1.0007838569673482,8.816818668071967e+39,4.4066822297516075e+39,4.410136438320287e+39,False,False,False,2353392,1176235,1177157,,,,,,,,,,,,,,,,,,,,,
17,17,0.5005528081905419,0.499447191809465,0.001105616381076933,1.0022136802432933,0.997791209313012,3.160234576767459e+42,1.5818642919418005e+42,1.5783702848256807e+42,False,False,False,2398662,1200657,1198005,,,,,,,,,,,,,,,,,,,,,
18,18,0.49984177716545813,0.5001582228345426,-0.00031644566908447716,0.9993673088741977,1.0006330916772883,1.1337591063740587e+45,5.667001666075312e+44,5.670589397665283e+44,False,False,False,2430117,1214674,1215443,,,,,,,,,,,,,,,,,,,,,
19,19,0.49996627128435167,0.5000337287156392,-6.745743128755736e-05,0.9998650942378211,1.0001349239641992,4.066081359657381e+47,2.0329035361267076e+47,2.0331778235306363e+47,False,False,False,2445987,1222911,1223076,,,,,,,,,,,,,,,,,,,,,
20,20,0.5007346509407935,0.4992653490592035,0.0014693018815900198,1.0029429278125523,0.9970657075981672,1.4585111765063109e+50,7.303270848611336e+49,7.281840916451728e+49,False,False,False,2448782,1226190,1222592,,,,,,,,,,,,,,,,,,,,,
21,21,0.5000276892519361,0.4999723107480606,5.5378503875430194e-05,1.000110763141648,0.9998892491254668,5.228343295239447e+52,2.6143164165344337e+52,2.614026878704996e+52,False,False,False,2437769,1218952,1218817,,,,,,,,,,,,,,,,,,,,,
22,22,0.5004587307758739,0.4995412692241331,0.0009174615517407512,1.0018366081208179,0.9981667588248118,1.8755513063081418e+55,9.386360262600048e+54,9.3691528004815e+54,False,False,False,2417540,1209879,1207661,,,,,,,,,,,,,,,,,,,,,
23,23,0.5002937407655943,0.4997062592344047,0.0005874815311895876,1.001175653737237,0.9988257268014376,6.724953290964859e+57,3.364452038410703e+57,3.360501252554149e+57,False,False,False,2386458,1193930,1192528,,,,,,,,,,,,,,,,,,,,,
24,24,0.4997811233619405,0.500218876638058,-0.00043775327611750335,0.9991248765359284,1.0008758899759416,2.408114473361361e+60,1.2035301566806888e+60,1.2045843166806688e+60,False,False,False,2343786,1171380,1172406,,,,,,,,,,,,,,,,,,,,,
25,25,0.4997628819248025,0.5002371180752103,-0.00047423615040782097,0.9990519772858268,1.0009489223140808,8.616423419022084e+62,4.306168599774837e+62,4.310254819247358e+62,False,False,False,2292107,1145510,1146597,,,,,,,,,,,,,,,,,,,,,
26,26,0.49999843370382935,0.5000015662961718,-3.1325923424142595e-06,0.9999937348349414,1.0000062652043111,3.0832598767392877e+65,1.5416251090715057e+65,1.5416347676677853e+65,False,False,False,2234571,1117282,1117289,,,,,,,,,,,,,,,,,,,,,
27,27,0.499801017187211,0.5001989828127733,-0.00039796562556234727,0.9992043853761468,1.0007962481305102,1.1015161828129066e+68,5.505389086180646e+67,5.509772741948248e+67,False,False,False,2168529,1083833,1084696,,,,,,,,,,,,,,,,,,,,,
28,28,0.5001261858247245,0.4998738141752696,0.00025237164945483717,1.0005048707139645,0.9994953840518495,3.930454071246538e+70,1.9657230032117907e+70,1.9647310680347238e+70,False,False,False,2096115,1048322,1047793,,,,,,,,,,,,,,,,,,,,,
29,29,0.49985060020068267,0.5001493997993115,-0.000298799598628835,0.9994025793118042,1.0005977778130282,1.4004754364276794e+73,7.000284874646886e+72,7.004469489629827e+72,False,False,False,2018075,1008736,1009339,,,,,,,,,,,,,,,,,,,,,
30,30,0.500546919947219,0.4994530800527913,0.001093839894427645,1.0021900753806785,0.9978147105679064,4.984876275073658e+75,2.4951644658060856e+75,2.489711809267624e+75,False,False,False,1936298,969208,967090,,,,,,,,,,,,,,,,,,,,,
31,31,0.5004315744158442,0.4995684255841639,0.0008631488316802829,1.0017277890024194,0.9982751911034234,1.7742961527236477e+78,8.879138171874702e+77,8.86382335536192e+77,False,False,False,1853678,927639,926039,,,,,,,,,,,,,,,,,,,,,
32,32,0.5003047429548657,0.4996952570451471,0.0006094859097185898,1.0012197152186768,0.9987817706741717,6.301700902729146e+80,3.1527708503183507e+80,3.1489300524108763e+80,False,False,False,1767063,884070,882993,,,,,,,,,,,,,,,,,,,,,
33,33,0.4995913729927349,0.5004086270072632,-0.0008172540145283745,0.9983668266883886,1.0016358449298928,2.2333085511935558e+83,1.115741685407204e+83,1.1175668657863475e+83,False,False,False,1677569,838099,839470,,,,,,,,,,,,,,,,,,,,,
34,34,0.4999987378693389,0.5000012621306359,-2.524261297026798e-06,0.9999949514901497,1.0000050485353378,7.889592461826052e+85,3.944786273216476e+85,3.944806188609377e+85,False,False,False,1584622,792309,792313,,,,,,,,,,,,,,,,,,,,,
35,35,0.49995202614071643,0.5000479738592807,-9.594771856424708e-05,0.9998081229730345,1.0001919138508246,2.7799854708496375e+88,1.3898593687930299e+88,1.3901261020565997e+88,False,False,False,1490395,745126,745269,,,,,,,,,,,,,,,,,,,,,
36,36,0.4996934971261775,0.500306502873819,-0.0006130057476413946,0.998774739596387,1.0012267635083645,9.773991416497359e+90,4.8839999517908065e+90,4.889991464706517e+90,False,False,False,1396398,697771,698627,,,,,,,,,,,,,,,,,,,,,
37,37,0.4999454881041169,0.5000545118958698,-0.00010902379175291287,0.9997819761862771,1.0002180713584723,3.426272159541583e+93,1.7129493071795634e+93,1.713322852361974e+93,False,False,False,1302468,651163,651305,,,,,,,,,,,,,,,,,,,,,
38,38,0.5002561420381872,0.49974385796182086,0.0005122840763664256,1.001025093291703,0.9989759564484721,1.198291254803431e+96,5.994525601660628e+95,5.988386946373779e+95,False,False,False,1210266,605443,604823,,,,,,,,,,,,,,,,,,,,,
39,39,0.5002511287411585,0.4997488712588475,0.0005022574823110018,1.001005019743308,0.9989959893072607,4.183040047671023e+98,2.0925705054168987e+98,2.0904695422541494e+98,False,False,False,1120939,560751,560188,,,,,,,,,,,,,,,,,,,,,
40,40,0.5006011404272113,0.4993988595727809,0.0012022808544303993,1.0024074561472947,0.9975983257780748,1.4572170036291354e+101,7.294844938666689e+100,7.277325097624551e+100,False,False,False,1034700,517972,516728,,,,,,,,,,,,,,,,,,,,,
41,41,0.49972061464777373,0.5002793853522054,-0.0005587707044316086,0.9988830826918078,1.0011181662073827,5.0667626537464875e+103,2.53196574760458e+103,2.5347969061418017e+103,False,False,False,952090,475779,476311,,,,,,,,,,,,,,,,,,,,,
42,42,0.4997239619365376,0.5002760380634727,-0.0005520761269349794,0.9988964569858831,1.0011047621666882,1.7577627916660365e+106,8.783961863959806e+105,8.79366605270074e+105,False,False,False,873068,436293,436775,,,,,,,,,,,,,,,,,,,,,
43,43,0.5013470597973776,0.4986529402026035,0.0026941195947741314,1.005402794965331,0.9946262383669648,6.079694814323504e+108,3.0480371196264523e+108,3.0316576946969367e+108,False,False,False,797292,399720,397572,,,,,,,,,,,,,,,,,,,,,
44,44,0.49961639171296934,0.5003836082870543,-0.0007672165740849956,0.9984667431918656,1.0015356112946066,2.09905421947296e+111,1.0487218951429635e+111,1.0503323243300462e+111,False,False,False,726001,362722,363279,,,,,,,,,,,,,,,,,,,,,
45,45,0.500609415584933,0.4993905844150738,0.0012188311698592166,1.0024406370642467,0.9975653051422633,7.211842506831188e+113,3.610316262635339e+113,3.601526244195898e+113,False,False,False,657187,328994,328193,,,,,,,,,,,,,,,,,,,,,
46,46,0.500284279271909,0.499715720728085,0.000568558543824044,1.0011377639730759,0.9988635290626131,2.471222512779091e+116,1.2363137737262036e+116,1.2349087390528727e+116,False,False,False,592727,296532,296195,,,,,,,,,,,,,,,,,,,,,
47,47,0.5001106867078469,0.49988931329217146,0.000221373415675461,1.0004428448654314,0.9995573511593349,8.451312028726386e+118,4.22659146226864e+118,4.2247205664579015e+118,False,False,False,533036,266577,266459,,,,,,,,,,,,,,,,,,,,,
48,48,0.4990059642147321,0.5009940357852877,-0.001988071570555574,0.9960317460317879,1.0039840637449777,2.883785364813446e+121,1.4390260965570665e+121,1.4447592682564364e+121,False,False,False,477850,238450,239400,,,,,,,,,,,,,,,,,,,,,
49,49,0.49949403238658036,0.5005059676134038,-0.0010119352268234503,0.9979781755017852,1.0020259205540223,9.837558917747042e+123,4.913801972666033e+123,4.9237569450808525e+123,False,False,False,427893,213730,214163,,,,,,,,,,,,,,,,,,,,,
50,50,0.4994263411567352,0.5005736588432503,-0.0011473176865152335,0.9977079942856631,1.002297271072763,3.346456967347166e+126,1.671308759040659e+126,1.6751482083064586e+126,False,False,False,381760,190661,191099,,,,,,,,,,,,,,,,,,,,,
51,51,0.50080276209079,0.49919723790923126,0.0016055241815587408,1.0032162120693677,0.9967940987888009,1.1354411697347325e+129,5.686320739947515e+128,5.6680909574000506e+128,False,False,False,339453,169999,169454,,,,,,,,,,,,,,,,,,,,,
52,52,0.4977709321586659,0.502229067841321,-0.004458135682655178,0.9911233021580828,1.0089561993170668,3.84797186778514e+131,1.9154085435477317e+131,1.932563324237358e+131,False,False,False,301247,149952,151295,,,,,,,,,,,,,,,,,,,,,
53,53,0.4992756159146223,0.5007243840853627,-0.0014487681707404403,0.9971066554440188,1.0029017402904534,1.297228393824366e+134,6.476745053085965e+133,6.4955388851575e+133,False,False,False,265743,132679,133064,,,,,,,,,,,,,,,,,,,,,
54,54,0.4992520024961663,0.5007479975038267,-0.0014959950076604183,0.9970124793007306,1.0029964727235559,4.3676440650008076e+136,2.1805550456421492e+136,2.187089019358628e+136,False,False,False,233958,116804,117154,,,,,,,,,,,,,,,,,,,,,
55,55,0.5005249854170689,0.4994750145829284,0.0010499708341404964,1.0021021488632764,0.9979022608965952,1.4697331906772803e+139,7.35638183830728e+138,7.340950068465485e+138,False,False,False,205720,102968,102752,,,,,,,,,,,,,,,,,,,,,
56,56,0.5002443819912564,0.4997556180087218,0.0004887639825346326,1.0009780059791666,0.9990229495819841,4.92589664505748e+141,2.4641521229595826e+141,2.4617445220977903e+141,False,False,False,180046,90067,89979,,,,,,,,,,,,,,,,,,,,,
57,57,0.5019804628297151,0.4980195371702886,0.003960925659426511,1.0079533539626422,0.9921094027502617,1.6463128221117825e+144,8.26416872406167e+143,8.198959497056215e+143,False,False,False,157034,78828,78206,,,,,,,,,,,,,,,,,,,,,
58,58,0.5005891177869599,0.49941088221303026,0.0011782355739297092,1.0023592509011992,0.9976463020627805,5.4928361378099115e+146,2.749653996374596e+146,2.7431821414352618e+146,False,False,False,136645,68403,68242,,,,,,,,,,,,,,,,,,,,,
59,59,0.49859408674567957,0.5014059132543139,-0.002811826508634323,0.9943921153813594,1.005639510341944,1.8319065473092148e+149,9.13377771959069e+148,9.185287753501339e+148,False,False,False,118784,59225,59559,,,,,,,,,,,,,,,,,,,,,
60,60,0.5008945581849584,0.49910544181503397,0.0017891163699244991,1.003584646088847,0.9964281577016777,6.12167877894283e+151,3.066315587328805e+151,3.055363191613979e+151,False,False,False,103403,51794,51609,,,,,,,,,,,,,,,,,,,,,
61,61,0.5011821121891449,0.4988178878108702,0.002364224378274646,1.0047396543629388,0.9952827039896779,2.0390031913922413e+154,1.0219119262223708e+154,1.0170912651699014e+154,False,False,False,89670,44941,44729,,,,,,,,,,,,,,,,,,,,,
62,62,0.49788612035621427,0.5021138796437778,-0.004227759287563543,0.9915800788248218,1.0084914182474876,6.800223382869491e+156,3.385736837652502e+156,3.4144865452169355e+156,False,False,False,77819,38745,39074,,,,,,,,,,,,,,,,,,,,,
63,63,0.5002440936727695,0.49975590632721245,0.0004881873455569908,1.0009768515776927,0.999024101730072,2.2712123575385693e+159,1.1361605673352756e+159,1.1350517902032526e+159,False,False,False,67597,33815,33782,,,,,,,,,,,,,,,,,,,,,
64,64,0.5041585924236245,0.49584140757635436,0.008317184847270107,1.0167738811647944,0.9835028402326991,7.5371535508511e+161,3.7999207250778135e+161,3.7372328257731267e+161,False,False,False,58313,29399,28914,,,,,,,,,,,,,,,,,,,,,
65,65,0.4957823075243709,0.5042176924756651,-0.008435384951294169,0.9832703511257664,1.0170142920053264,2.506396313340894e+164,1.2426269477987247e+164,1.2637693655422597e+164,False,False,False,50383,24979,25404,,,,,,,,,,,,,,,,,,,,,
66,66,0.5003004946604087,0.49969950533952995,0.0006009893208788286,1.001202701452487,0.9987987433006902,8.287082483219449e+166,4.146031465646299e+166,4.141051017572642e+166,False,False,False,43262,21644,21618,,,,,,,,,,,,,,,,,,,,,
67,67,0.5063434648814716,0.49365653511849883,0.01268692976297283,1.0256999125108865,0.9749440238831902,2.7337900805411305e+169,1.3842367416397935e+169,1.3495533389012563e+169,False,False,False,37046,18758,18288,,,,,,,,,,,,,,,,,,,,,
68,68,0.5009105180533708,0.49908948194660563,0.0018210361067652681,1.0036487166583088,0.996364548075688,9.058484893078569e+171,4.53749036057062e+171,4.520994532507736e+171,False,False,False,31850,15954,15896,,,,,,,,,,,,,,,,,,,,,
69,69,0.4970403323651493,0.5029596676348341,-0.005919335269684838,0.9882309941520351,1.011909164879071,2.982697536026919e+174,1.4825209746515315e+174,1.5001765613753377e+174,False,False,False,27199,13519,13680,,,,,,,,,,,,,,,,,,,,,
70,70,0.49576454317574076,0.5042354568242696,-0.008470913648528899,0.983200479986315,1.0170865661232373,9.787565993957357e+176,4.852328183796684e+176,4.935237810160775e+176,False,False,False,23138,11471,11667,,,,,,,,,,,,,,,,,,,,,
71,71,0.5022244950140935,0.4977755049859378,0.0044489900281557,1.0089377439901976,0.9911414316260483,3.192100794437242e+179,1.6031512095203305e+179,1.5889495849170113e+179,False,False,False,19555,9821,9734,,,,,,,,,,,,,,,,,,,,,
72,72,0.500969227041442,0.49903077295856096,0.0019384540828810202,1.0038844379704055,0.9961305925029988,1.0402924522736476e+182,5.211545057125754e+181,5.191379465610752e+181,False,False,False,16508,8270,8238,,,,,,,,,,,,,,,,,,,,,
73,73,0.4970409930715865,0.5029590069283769,-0.00591801385679038,0.9882336059693367,1.0119064904892825,3.3721636402409362e+184,1.676103564545251e+184,1.6960600756955616e+184,False,False,False,13856,6887,6969,,,,,,,,,,,,,,,,,,,,,
74,74,0.49866735448369903,0.5013326455163031,-0.0026652910326040867,0.9946835877207653,1.0053448275862447,1.0936053092210832e+187,5.453452663986052e+186,5.482600428224804e+186,False,False,False,11631,5800,5831,,,,,,,,,,,,,,,,,,,,,
75,75,0.5053072055521671,0.4946927944478717,0.010614411104295432,1.0214565710748673,0.9789941425974785,3.560511631036058e+189,1.7991521826148192e+189,1.761359448421377e+189,False,False,False,9798,4951,4847,,,,,,,,,,,,,,,,,,,,,
76,76,0.49277845777233614,0.5072215422276747,-0.014443084455338486,0.9715250965250694,1.0293094883259106,1.1478440284888974e+192,5.6563281012194437e+191,5.822112183669655e+191,False,False,False,8170,4026,4144,,,,,,,,,,,,,,,,,,,,,
77,77,0.4937454010301474,0.5062545989698197,-0.012509197939672366,0.9752906976743967,1.0253353204173108,3.692211109560885e+194,1.8230122549781045e+194,1.869198854582659e+194,False,False,False,6795,3355,3440,,,,,,,,,,,,,,,,,,,,,
78,78,0.5083377216078753,0.4916622783921366,0.016675443215738654,1.033916458407734,0.967196132596664,1.1976392892084376e+197,6.088052275842924e+196,5.888340616241595e+196,False,False,False,5697,2896,2801,,,,,,,,,,,,,,,,,,,,,
79,79,0.5,0.5,0.0,1.0,1.0,3.887330719581469e+199,1.9436653597907344e+199,1.9436653597907344e+199,False,False,False,4778,2389,2389,,,,,,,,,,,,,,,,,,,,,
80,80,0.4916883116883252,0.508311688311704,-0.01662337662337884,0.9672968829841561,1.0338087691495017,1.2126369288242874e+202,5.962394042245296e+201,6.163975245997932e+201,False,False,False,3850,1893,1957,,,,,,,,,,,,,,,,,,,,,
81,81,0.4998379254456895,0.5001620745542833,-0.00032414910859381144,0.9993519118600053,1.0006485084306174,3.762925947111571e+204,1.8808530990100038e+204,1.8820728481014646e+204,False,False,False,3085,1542,1543,,,,,,,,,,,,,,,,,,,,,
82,82,0.4966309948473918,0.503369005152562,-0.00673801030517012,0.9866141732283895,1.0135674381483994,1.1921217003314859e+207,5.920445860147902e+206,6.0007711431664065e+206,False,False,False,2523,1253,1270,,,,,,,,,,,,,,,,,,,,,
83,83,0.49024512256125913,0.5097548774386913,-0.019509754877432135,0.9617271835132591,1.0397959183673353,3.659975379648985e+209,1.7942850785672075e+209,1.865690301081596e+209,False,False,False,1999,980,1019,,,,,,,,,,,,,,,,,,,,,
84,84,0.498358502954702,0.5016414970453378,-0.00328299409063575,0.9934554973821493,1.0065876152833177,1.0808200499568638e+212,5.386358620599289e+211,5.421841878969779e+211,False,False,False,1523,759,764,,,,,,,,,,,,,,,,,,,,,
85,85,0.507692307692295,0.4923076923077173,0.015384615384577655,1.0312499999999218,0.9696969696970432,3.219219416160238e+214,1.6343729343582337e+214,1.5848464818020438e+214,False,False,False,1170,594,576,,,,,,,,,,,,,,,,,,,,,
86,86,0.5215469613259385,0.4784530386740154,0.04309392265192305,1.0900692840646462,0.9173728813559481,9.657056038989946e+216,5.03660823248951e+216,4.6204478064999906e+216,False,False,False,905,472,433,,,,,,,,,,,,,,,,,,,,,
87,87,0.5091420534458188,0.4908579465541175,0.01828410689170123,1.037249283667623,0.9640883977900542,2.943165453231864e+219,1.498489302489265e+219,1.4446761507424114e+219,False,False,False,711,362,349,,,,,,,,,,,,,,,,,,,,,
88,88,0.48861646234675604,0.5113835376532273,-0.022767075306471252,0.9554794520548102,1.0465949820788358,9.171594650793193e+221,4.481392132349001e+221,4.690202518444039e+221,False,False,False,571,279,292,,,,,,,,,,,,,,,,,,,,,
89,89,0.5269978401727964,0.4730021598272013,0.05399568034559503,1.1141552511416035,0.8975409836065164,2.8864601952290803e+224,1.5211582886304734e+224,1.3653019065986002e+224,False,False,False,463,244,219,,,,,,,,,,,,,,,,,,,,,
90,90,0.5251989389920112,0.47480106100794434,0.05039787798406686,1.106145251396613,0.9040404040404326,9.124549535803366e+226,4.792203734983976e+226,4.332345800818984e+226,False,False,False,377,198,179,,,,,,,,,,,,,,,,,,,,,
