,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.49998922610389407,0.5000107738961059,0.0,complete,False,True,0.3,15.0,105.0,73.0,32.0,cx,1.0,10.0,True,False,225.0,225.0,10.17929720878601,72531.0,18787.0,53744.0,130250193.0,10.189300060272217,2024-11-14 07:59:16.177478
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,52.5,52.5,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5208791208791209,0.47912087912087914,0.04175824175824175,1.0871559633027523,0.919831223628692,454.99999999999994,236.99999999999997,217.99999999999997,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.495970695970696,0.504029304029304,-0.008058608058608053,0.9840116279069767,1.016248153618907,4095.0,2031.0,2064.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5028305028305028,0.49716949716949715,0.005661005661005597,1.0113864701942399,0.9887417218543046,36035.99999999999,18119.999999999996,17915.999999999996,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5012987012987007,0.49870129870129926,0.0025974025974013714,1.005208333333331,0.9948186528497432,300299.99999995256,150539.99999997605,149759.9999999765,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5003056203056216,0.4996943796943784,0.0006112406112431747,1.0012232289096727,0.9987782655512248,2316600.000000108,1159008.000000057,1157592.000000051,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000120866787439,0.4999879133212562,2.4173357487656784e-05,1.000048347883706,0.9999516544536989,16216199.999990493,8108295.999995092,8107903.999995401,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999502085216457,0.5000497914783543,-9.958295670859221e-05,0.9998008539181384,1.000199185748923,100900800.00009489,50445376.00004831,50455424.00004658,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.4999934809458432,0.5000065190541567,-1.3038108313636629e-05,0.9999739241233531,1.000026076556616,544864320.0035127,272428608.0017462,272435712.00176656,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
