,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4962081128747775,0.5037918871252225,0.5003866809109103,0.4996133190890896,0.500341962356095,0.49965803764390504,0.5002888532261902,0.4997111467738099,0.5002039427527287,0.49979605724727144,0.5000430262674455,0.49995697373255477,0.48990095212567997,0.5100990478743199,0.0,complete,False,False,0.5,10.0,45.0,24.0,21.0,cx,10.0,12.0,False,False,100.0,100.0,4.140911817550659,68125.0,28064.0,40061.0,130250193.0,4.3909196853637695,2024-12-07 20:57:34.413850
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5,0.5,3.700743415417189e-19,1.0,1.0,119.99999999999997,59.999999999999986,59.999999999999986,False,False,False,0.0,0.0,0.0,0.0,1.8129866073473584e-18,4.898979485566357,0.0,0.0,0.0,0.0,1.4210854715202004e-14,1.1842378929335005e-16,7.105427357601002e-15,1.1842378929335005e-16,7.105427357601002e-15,1.1842378929335005e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.46031746031745946,0.5396825396825405,-0.079365079365081,0.8529411764705854,1.1724137931034522,630.0,289.9999999999995,340.0000000000005,False,False,False,6.329245045284193e-17,1.3749739236307067e-16,3.510833468576701e-17,6.505367897656818e-17,1.0357330635949064e-16,1.3050236601295552e-15,2.1065000811460205e-16,2.4696897503091357e-16,2.808666774861361e-16,2.395627543264094e-16,0.0,0.0,3.595093471822542e-14,1.2396874040767407e-16,3.595093471822542e-14,1.0573804328889813e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5,0.4999999999999999,1.560186430372708e-16,1.0000000000000004,0.9999999999999997,3023.9999999999986,1511.9999999999995,1511.9999999999986,False,False,False,1.2412670766236366e-16,2.482534153247273e-16,1.2658490090568387e-16,2.531698018113678e-16,2.2590712500513137e-16,1.4479495565870621,4.684036072284178e-16,4.684036072284176e-16,3.9409007944299576e-16,3.940900794429959e-16,4.547473508864641e-13,1.5037941497568264e-16,3.9382275817135387e-13,2.604647871503664e-16,3.9382275817135387e-13,2.6046478715036656e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5092063492063482,0.4907936507936518,0.018412698412696393,1.037516170763256,0.9638403990024976,12599.999999999693,6415.999999999832,6183.999999999862,False,False,False,1.4043333874306804e-16,2.7578866399043966e-16,1.5503420817984882e-16,3.15884706187919e-16,2.952476933044728e-16,1.6035004032917093e-14,6.319500243438062e-16,6.090989636131721e-16,5.715222817774257e-16,5.929636092955933e-16,0.0,0.0,2.0938140429682493e-12,3.2634258774443646e-16,1.841586411621082e-12,2.977985788520574e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5000000000000002,0.4999999999999997,4.154043364433813e-16,1.0000000000000007,0.9999999999999993,43200.000000007276,21600.000000003645,21600.00000000363,False,False,False,9.178664362927497e-16,1.8357328725854985e-15,9.33016792379982e-16,1.8660335847599652e-15,1.7951401365546593e-15,4.321428495244736,3.689717277906871e-15,3.689717277906869e-15,3.649747380539567e-15,3.649747380539569e-15,0.0,0.0,3.965230016456542e-11,1.8357546372480894e-15,3.965230016456542e-11,1.8357546372480905e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.49855379188712357,0.5014462081128764,-0.0028924162257528844,0.9942318514349962,1.0058016131314627,113399.99999993094,56535.99999996538,56863.999999965556,False,False,False,1.1372336946533533e-15,2.2810651792431494e-15,1.1381816716994833e-15,2.2697981424226394e-15,2.2826646433864886e-15,7.891895443894213e-13,4.506329474596705e-15,4.5324734548512234e-15,4.545139706925987e-15,4.518922665847741e-15,1.4551915228366852e-11,1.2832376744599396e-16,1.286425520851514e-10,2.2754095104929632e-15,1.286425520851514e-10,2.2622846103902173e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999999999999993,0.5000000000000007,-1.4928869428134328e-15,0.9999999999999971,1.0000000000000029,201600.0000001267,100800.00000006318,100800.00000006348,False,False,False,2.4848914415122903e-15,4.969782883024588e-15,2.5015766327855236e-15,5.003153265571041e-15,4.985546812489631e-15,3.3395340728843648,9.940433790832178e-15,9.940433790832206e-15,9.939565766049161e-15,9.939565766049133e-15,0.0,0.0,5.017351810706302e-10,4.977531558237259e-15,5.019039733987258e-10,4.979206085301684e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
