,Unnamed: 0,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.6617685385483778,0.3382314614516769,0.0,complete,False,True,0.5,320.0,51040.0,25520.0,25520.0,pyr,1000.0,,788.2258296012878,19864498.0,4170740.0,15693758.0,130250193.0,788.7102375030518,2024-11-29 08:00:44.277177
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4985675401656688,0.5014324598343309,-0.0028649196686621,0.9942865292972684,1.005746302031035,5409063.822222224,2696783.644444444,2712280.1777777774,False,False,False,475406,237022,238384,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5004761601426915,0.4995238398573101,0.0009523202853813,1.0019064561276063,0.9980971715313876,1286021120.0073023,643622912.003658,642398208.0036463,False,False,False,627940,314269,313671,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5011351821322109,0.4988648178677884,0.0022703642644223,1.0045510610953208,0.99546955722653,325144962660.68933,162941580082.33545,162203382578.35367,False,False,False,775206,388483,386723,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.4993036059437286,0.5006963940562715,-0.0013927881125429,0.9972182980962584,1.0027894613536998,85257337787563.0,42569296190492.72,42688041597070.3,False,False,False,914712,456719,457993,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.4997161246910365,0.5002838753089656,-0.000567750617929,0.9988651430798596,1.0011361462836128,2.2926228642586096e+16,1.1456606131053766e+16,1.1469622511532378e+16,False,False,False,1046234,522820,523414,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.4997100721531859,0.5002899278468115,-0.0005798556936254,0.9988409606882932,1.0011603842426609,6.286656374019073e+18,3.1415055102633574e+18,3.145150863755699e+18,False,False,False,1170981,585151,585830,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.499660759820299,0.5003392401797034,-0.0006784803594044,0.9986439593281536,1.0013578820150866,1.7465932246151382e+21,8.727040977081861e+20,8.738891269069563e+20,False,False,False,1286699,642913,643786,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.4989855226679129,0.5010144773320885,-0.0020289546641755,0.9959503073145116,1.004066159381393,4.893667650170178e+23,2.4418693101832235e+23,2.4517983399869613e+23,False,False,False,1390864,694021,696843,,,,,,,,,,,,,,,,,,,,,
11,11,11,0.5001381563606563,0.4998618436393441,0.0002763127213121,1.000552778182268,0.9994475272126352,1.3806938472442229e+26,6.905376752592272e+25,6.901561719849962e+25,False,False,False,1483826,742118,741708,,,,,,,,,,,,,,,,,,,,,
12,12,12,0.5002724186496459,0.4997275813503574,0.0005448372992884,1.001090268617586,0.9989109187734974,3.917143385879779e+28,1.95963879585154e+28,1.957504590028252e+28,False,False,False,1565605,783229,782376,,,,,,,,,,,,,,,,,,,,,
13,13,13,0.4998236208649459,0.5001763791350503,-0.0003527582701043,0.9992947322488231,1.0007057655048273,1.1158649701757851e+31,5.577356697896159e+30,5.581293003861651e+30,False,False,False,1635681,817552,818129,,,,,,,,,,,,,,,,,,,,,
14,14,14,0.4998142321230168,0.5001857678769819,-0.000371535753965,0.9992572044671684,1.000743347688174,3.1867183320740425e+33,1.5927671761379284e+33,1.5939511559361098e+33,False,False,False,1692973,846172,846801,,,,,,,,,,,,,,,,,,,,,
15,15,15,0.4996442661810234,0.500355733818977,-0.0007114676379535,0.9985780763767343,1.00142394836909,9.115500068827066e+35,4.554507342762168e+35,4.5609927260649024e+35,False,False,False,1737254,868009,869245,,,,,,,,,,,,,,,,,,,,,
16,16,16,0.4993723535750812,0.5006276464249242,-0.0012552928498429,0.9974925618694708,1.0025137411810168,2.6086868960774663e+38,1.3027061150346778e+38,1.3059807810428029e+38,False,False,False,1767715,882748,884967,,,,,,,,,,,,,,,,,,,,,
17,17,17,0.4994238865872472,0.5005761134127384,-0.0011522268254913,0.9976981985463992,1.0023071119672808,7.460632615998366e+40,3.726018137481485e+40,3.734614478516773e+40,False,False,False,1783503,890724,892779,,,,,,,,,,,,,,,,,,,,,
18,18,18,0.5000377523746197,0.4999622476253695,7.550474925009838e-05,1.0001510209012954,0.9998490019025732,2.1348340453733728e+43,1.067497617741318e+43,1.0673364276320316e+43,False,False,False,1787967,894051,893916,,,,,,,,,,,,,,,,,,,,,
