,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49972515276218693,0.5002748472378131,0.4999924107958683,0.5000075892041316,0.4999922524702065,0.5000077475297935,0.4999923601539888,0.5000076398460113,0.4999924979234789,0.5000075020765211,0.4999919068620414,0.5000080931379585,0.49947080765824947,0.5005291923417505,0.0,complete,False,False,0.5,130.0,8385.0,4152.0,4233.0,cx,100.0,11.0,False,False,16900.0,16900.0,92.60355043411255,2560337.0,108929.0,2451408.0,130250193.0,96.00909352302551,2024-12-07 20:55:03.037006
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.4972727272727274,0.5027272727272725,-0.005454545454545451,1.001231476454841,1.0228272973217627,164.99999999999997,82.04999999999998,82.94999999999999,False,False,False,0.038362966148581,0.07714673265710985,0.03836296614858101,0.07630969758307257,0.076725932297162,14.066420921146376,0.15921395818263587,0.15901813109829552,0.15444917946617737,0.15100220718648896,0.0,0.0,6.329889414515867,0.0771467326571099,6.329889414515867,0.07630969758307254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5006464646464641,0.49935353535353594,0.0012929292929282521,1.0049697952909442,0.9996664074676016,990.0,495.63999999999993,494.36000000000007,False,False,False,0.01698022761280542,0.03391660345548661,0.01698022761280543,0.034004420537012206,0.03396045522561084,26.26628958857953,0.07006815477307039,0.06972165243313137,0.06635888744836693,0.06638103166482322,0.0,0.0,16.810425336677365,0.033916603455486576,16.81042533667737,0.034004420537012234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.4991919191919194,0.5008080808080806,-0.0016161616161613037,0.9970952294521115,1.003560148595208,5543.999999999999,2767.52,2776.4799999999996,False,False,False,0.0063469758642808955,0.012714500416102961,0.006346975864280897,0.01267346935384851,0.012693951728561803,7.854382632049134,0.02543947738243961,0.02551358850289376,0.025377476509946297,0.02528744943237324,9.094947017729282e-13,1.6405027088256284e-16,35.1876341915733,0.012714500416102973,35.1876341915733,0.01267346935384851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5003434343434336,0.49965656565656635,0.0006868686868674177,1.0014304684039743,0.9986824599251962,27720.000000000004,13869.52,13850.480000000014,False,False,False,0.002634240929924191,0.005264865588535052,0.0026342409299241858,0.005272103102383335,0.005268481859848389,7.670289766558151,0.010581920314174254,0.010566804833728643,0.010495321103153888,0.010509167352293354,2.1827872842550278e-11,7.874413002363014e-16,73.02115857749862,0.0052648655885350485,73.02115857749864,0.005272103102383352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5001643097643104,0.49983569023568963,0.00032861952862063863,1.0006747023949334,0.9993600824926311,118800.0000000188,59419.520000009536,59380.48000000942,False,False,False,0.0014652406395692873,0.0029295185821230315,0.0014652406395692923,0.0029314446090842,0.0029304812791385955,8.917550613742039,0.005883652455582979,0.005879685417750168,0.005839166153016267,0.005842905130303043,2.0372681319713593e-10,1.7148721649587852e-15,174.0705879808599,0.002929518582123046,174.07058798085987,0.0029314446090842015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4999388167388068,0.5000611832611933,-0.00012236652238635761,0.9997601598660766,1.000249623217568,415799.9999997251,207874.55999985905,207925.4399998671,False,False,False,0.0007795455590709525,0.001559281922048126,0.0007795455590709463,0.0015589003609259788,0.0015590911181418902,12.741157366712173,0.0031195023506691223,0.0031202507120177674,0.0031169781897279645,0.0031162003137790526,9.89530235528946e-10,2.379822596271285e-15,324.1350434614872,0.0015592819220481189,324.1350434614872,0.0015589003609259857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.49997287157287007,0.50002712842713,-5.425685425946176e-05,0.9998929856986429,1.0001100154235276,1108800.0000005362,554369.9200002666,554430.0800002692,False,False,False,0.0004322423087814361,0.0008645315243237904,0.0004322423087814426,0.0008644377158917171,0.0008644846175628749,15.933187232507473,0.0017277381248846015,0.0017279230373612436,0.0017302194020307614,0.0017300290721496737,2.3283064365386963e-10,2.0998434672957886e-16,479.2702719770898,0.0008645315243237932,479.2702719770899,0.0008644377158917085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.49998172198170565,0.5000182780182945,-3.655603658947657e-05,0.9999279366225862,1.0000741622126714,1995840.0000125074,997883.520006219,997956.4800062864,False,False,False,0.0003617218849372576,0.0007234702170782416,0.0003617218849372669,0.0007234173246043465,0.0007234437698745203,19.78999468675384,0.0014459485860743573,0.0014460527935225773,0.0014478381680019014,0.0014477308010823406,1.862645149230957e-09,9.332637632371755e-16,721.9390068377118,0.0007234702170782543,721.9390068377118,0.0007234173246043396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,0.5000141093474446,0.4999858906525554,2.8218694889045312e-05,1.0000571206284277,0.9999442466130973,1814399.9999114084,907225.5999557072,907174.3999557036,False,False,False,0.00029198168729442273,0.0005839468963695453,0.00029198168729442636,0.0005839798537381668,0.0005839633745888493,20.694202084290858,0.0011672434211313413,0.001167176751261823,0.0011686181841095325,0.0011686833421640749,2.3283064365386963e-09,1.2832376745218146e-15,529.7715734011398,0.0005839468963695517,529.7715734011398,0.0005839798537381654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
