,Unnamed: 0,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.8989262114687728,0.1010737885312272,0.0,complete,False,True,0.7,23.0,253.0,76.0,177.0,pyr,1000.0,,4.367988109588623,145035.0,36553.0,108482.0,130250193.0,4.374989032745361,2024-11-14 18:04:16.892737
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4775292087095069,0.5224707912904943,-0.0449415825809874,0.9139825932278768,1.0941127406686584,1770.856888888888,845.6358888888899,925.2210000000003,False,False,False,30128,14387,15741,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.5138250172453295,0.486174982754669,0.0276500344906604,1.0568725982854883,0.9461878391229464,26457.1414999976,13594.34118749839,12862.800312499172,False,False,False,34792,17877,16915,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5000834863917175,0.4999165136082818,0.0001669727834356,1.0003340013360045,0.9996661101836406,402232.2597599702,201149.71079998484,201082.54895998508,False,False,False,35934,17970,17964,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.5053196218474987,0.4946803781525012,0.0106392436949973,1.0215073088905045,0.9789455163919832,6032820.051362199,3048502.3470283537,2984317.7043338446,False,False,False,33743,17051,16692,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.5012574499603822,0.498742550039618,0.0025148999207641,1.005042481177041,0.9949828178694144,87694647.95924532,43957595.61122475,43737052.3480206,False,False,False,29027,14550,14477,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.4987260871442754,0.5012739128557239,-0.0025478257114485,0.9949172984148852,1.0051086674170937,1231961607.440079,614411391.9905624,617550215.4495157,False,False,False,23157,11549,11608,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5047441643867518,0.4952558356132454,0.0094883287735064,1.019158439116134,0.9812017068388804,16608696495.583946,8383142634.216693,8225553861.367208,False,False,False,17179,8671,8508,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.4997875775342,0.5002124224658008,-0.0004248449316008,0.999150670969932,1.0008500510030618,211977656727.5576,105943799547.24223,106033857180.31557,False,False,False,11769,5882,5887,,,,,,,,,,,,,,,,,,,,,
11,11,11,0.4984415232416318,0.5015584767583684,-0.0031169535167365,0.9937854633882736,1.006253398586188,2526332448310.148,1259228993750.4712,1267103454559.6772,False,False,False,7379,3678,3701,,,,,,,,,,,,,,,,,,,,,
12,12,12,0.4933268624120373,0.5066731375879646,-0.0133462751759273,0.9736590038314192,1.0270536153467764,27267562585856.61,13451821096104.5,13815741489752.162,False,False,False,4121,2033,2088,,,,,,,,,,,,,,,,,,,,,
13,13,13,0.4986033519553064,0.5013966480446922,-0.0027932960893857,0.9944289693593308,1.0056022408963592,278536173254314.6,138879069625405.22,139657103628908.95,False,False,False,2148,1071,1077,,,,,,,,,,,,,,,,,,,,,
14,14,14,0.4807692307692333,0.5192307692307678,-0.0384615384615345,0.9259259259259331,1.0799999999999914,2540754722414460.5,1221516693468497.0,1319238028945966.2,False,False,False,988,475,513,,,,,,,,,,,,,,,,,,,,,
15,15,15,0.4888888888888876,0.5111111111111111,-0.0222222222222234,0.9565217391304324,1.045454545454548,2.086710538417e+16,1.0201695965594196e+16,1.0665409418575778e+16,False,False,False,405,198,207,,,,,,,,,,,,,,,,,,,,,
16,16,16,0.4873417721518985,0.5126582278481007,-0.0253164556962021,0.950617283950618,1.051948051948051,1.6456393438818013e+17,8.019887941702446e+16,8.436505497115554e+16,False,False,False,158,77,81,,,,,,,,,,,,,,,,,,,,,
17,17,17,0.4107142857142841,0.5892857142857126,-0.1785714285714285,0.6969696969696961,1.434782608695654,1.1883258936959834e+18,4.880624206251341e+17,7.002634730708454e+17,False,False,False,56,23,33,,,,,,,,,,,,,,,,,,,,,
18,18,18,0.5384615384615395,0.4615384615384615,0.076923076923078,1.1666666666666692,0.8571428571428553,5.659415167557491e+18,3.047377397915578e+18,2.6120377696419185e+18,False,False,False,13,7,6,,,,,,,,,,,,,,,,,,,,,
19,19,19,0.0,1.0,-1.0,0.0,,1.797313523487686e+19,0.0,1.797313523487686e+19,False,True,False,2,0,2,,,,,,,,,,,,,,,,,,,,,
20,20,20,1.0,0.0,1.0,,0.0,1.865386773189768e+20,1.865386773189768e+20,0.0,False,False,True,1,1,0,,,,,,,,,,,,,,,,,,,,,
21,21,21,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
22,22,22,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
23,23,23,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
