,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.9596833940479658,0.04031660595203398,0.0,complete,False,True,0.3,29.0,406.0,284.0,122.0,pyr,1000.0,,6.6405112743377686,211459.0,59385.0,152074.0,130250193.0,6.681520938873291,2024-11-14 18:05:15.423830
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.5458247950819672,0.45417520491803287,0.09164959016393436,1.2017934690654783,0.8320897273452533,3648.071111111119,1991.207666666671,1656.8634444444483,False,False,False,39040,21309,17731,,,,,,,,,,,,,,,,,,,,,
4,4,0.5173913043477926,0.48260869565220793,0.03478260869558462,1.072072072071927,0.9327731092438237,70819.558750004,36641.423874999695,34178.13487500434,False,False,False,46460,24038,22422,,,,,,,,,,,,,,,,,,,,,
5,5,0.5085598993188117,0.4914401006811892,0.017119798637622557,1.034835982277174,0.9663367114462749,1416231.1831606957,720238.3879203651,695992.795240332,False,False,False,50059,25458,24601,,,,,,,,,,,,,,,,,,,,,
6,6,0.5019464622546865,0.4980535377453153,0.003892924509371184,1.00781627719581,0.9922443431678258,28393127.75739498,14251830.030169751,14141297.727225281,False,False,False,49834,25014,24820,,,,,,,,,,,,,,,,,,,,,
7,7,0.5019993515616559,0.49800064843834435,0.00399870312331147,1.008029513888889,0.9920344456404734,561622468.2871286,281934114.90259516,279688353.3845335,False,False,False,46265,23225,23040,,,,,,,,,,,,,,,,,,,,,
8,8,0.5028686888844572,0.49713131111554265,0.005737377768914574,1.0115409704450926,0.9885907039039513,10804891273.050074,5433441508.017804,5371449765.032268,False,False,False,40088,20159,19929,,,,,,,,,,,,,,,,,,,,,
9,9,0.506548607268036,0.4934513927319649,0.013097214536071123,1.026542056074782,0.9741442097596354,200876726271.3108,101753825925.29498,99122900346.01599,False,False,False,32526,16476,16050,,,,,,,,,,,,,,,,,,,,,
10,10,0.4987431672186094,0.5012568327813915,-0.002513665562782145,0.9949852742179409,1.0050400000000006,3635925995932.4624,1813393246983.833,1822532748948.6328,False,False,False,25063,12500,12563,,,,,,,,,,,,,,,,,,,,,
11,11,0.5014760551060569,0.4985239448939422,0.0029521102121145984,1.0059217019410023,0.9941131581816199,63599807533270.97,31893780587289.2,31706026945981.707,False,False,False,18292,9173,9119,,,,,,,,,,,,,,,,,,,,,
