,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49914248303136954,0.5008575169686303,0.4999920606768504,0.5000079393231497,0.49998957854550385,0.500010421454496,0.49998638352417907,0.5000136164758211,0.49998203136629715,0.5000179686337027,0.4999756201694499,0.5000243798305501,0.49853254513671336,0.5014674548632867,0.0,complete,False,False,0.5,95.0,4465.0,2205.0,2260.0,cx,10.0,12.0,False,False,9025.0,9025.0,21.076477766036987,1483121.0,29245.0,1453876.0,130250193.0,23.007545232772827,2024-12-07 20:56:20.310880
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.49363636363636354,0.5063636363636365,-0.012727272727272722,0.9832150491946943,1.0345174025156767,219.99999999999994,108.59999999999998,111.39999999999998,False,False,False,0.03253732757849689,0.06591355494723128,0.03253732757849686,0.0642568408192936,0.06507465515699372,5.11300861947808,0.13021366504383708,0.13243660697676365,0.1327568799538769,0.1283273530547159,2.842170943040401e-14,1.2918958832001826e-16,7.158212067269313,0.06591355494723125,7.158212067269313,0.06425684081929366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4999326599326598,0.5000673400673403,-0.00013468013468048503,1.0010888494782189,1.0015963211428118,1485.0,742.3999999999999,742.6000000000001,False,False,False,0.012946817528582118,0.025897122885162247,0.012946817528582105,0.02589014816852197,0.02589363505716419,192.26024029894398,0.0524686086122545,0.052411540333909275,0.051248188833699804,0.0511665106509438,0.0,0.0,19.226024029944423,0.025897122885162212,19.226024029944423,0.025890148168521976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49823232323232347,0.5017676767676765,-0.0035353535353531917,0.9930679300350395,1.0072121331982027,9503.999999999998,4735.200000000002,4768.799999999997,False,False,False,0.0037916180570891386,0.007610140651836281,0.0037916180570891473,0.007556521140449437,0.007583236114178278,2.1449725008677785,0.015050688655926266,0.015155749370937008,0.015287924657391407,0.015178455613761948,0.0,0.0,36.03553801457519,0.007610140651836285,36.03553801457519,0.007556521140449423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.49984126984126914,0.5001587301587308,-0.00031746031746168404,0.9993846936668256,1.0006547881484853,55440.00000000592,27711.200000002922,27728.800000003004,False,False,False,0.001562777891015368,0.003126548337058378,0.001562777891015373,0.0031245638569967747,0.0031255557820307513,9.845500713354484,0.00621299781704226,0.0062168230676480085,0.006290001690559363,0.006285885767056363,0.0,0.0,86.64040627790159,0.0031265483370583897,86.6404062779016,0.0031245638569967764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5000168350168356,0.4999831649831645,3.367003367112366e-05,1.000074013250124,0.9999393642482104,285120.00000006385,142564.80000003212,142555.2000000318,False,False,False,0.0009142204701937004,0.0018283793787921532,0.0009142204701936866,0.001828502506128322,0.0018284409403874144,54.30469592774822,0.0036483024185322917,0.003648032415796641,0.0036655757704125527,0.0036657980488331524,5.820766091346741e-11,2.0415144820936577e-16,260.6625404616859,0.0018283793787921506,260.6625404616859,0.0018285025061283474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.49980182780181776,0.5001981721981822,-0.00039634439636435255,0.9992082698496892,1.0007936494533698,1247399.999999303,623452.799999639,623947.1999996636,False,False,False,0.00028404941658966975,0.0005683240852458457,0.00028404941658966655,0.0005678737595968745,0.0005680988331793373,1.4333464491752115,0.0011350924086525732,0.0011359918076171698,0.0011373059640507833,0.0011364040575916686,2.3283064365386963e-10,1.8665275264870911e-16,354.3232422537539,0.0005683240852458422,354.3232422537539,0.0005678737595968776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999668109668082,0.5000331890331918,-6.637806638362721e-05,0.9998675387607963,1.0001330512667164,4435200.000002474,2217452.800001224,2217747.2000012496,False,False,False,0.0001891433097343428,0.00037831173106988425,0.0001891433097343338,0.0003782615112009667,0.00037828661946865034,5.698970158039408,0.0007563076578688105,0.0007564078525903081,0.0007568395838285796,0.0007567388987595261,0.0,0.0,838.8884073342001,0.0003783117310698731,838.8884073342001,0.00037826151120097344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.4999962588851307,0.5000037411148692,-7.482229738477289e-06,0.9999851029306661,1.0000150318416807,11975040.000072997,5987475.200036294,5987564.800036702,False,False,False,9.170209970608189e-05,0.00018340557169478652,9.170209970607202e-05,0.00018340282715005664,0.00018340419941216568,24.511971139968008,0.00036683282731898,0.0003668382921344523,0.00036678403952066586,0.0003667785261639287,1.862645149230957e-09,1.5554396053955585e-16,1098.1363120709768,0.00018340557169478053,1098.1363120709768,0.00018340282715007035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,0.4999876543209867,0.5000123456790133,-2.469135802679361e-05,0.99995069311947,1.0000494585636375,21772799.998934958,10886131.19946747,10886668.79946749,False,False,False,9.658041852788475e-05,0.00019316560657691993,9.658041852788277e-05,0.00019315606777014122,0.00019316083705575641,7.823013900092073,0.00038630021489821544,0.00038631926309596736,0.00038634326205114585,0.00038632415501334044,0.0,0.0,2102.826136421053,0.00019316560657691866,2102.826136421053,0.00019315606777014385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,0.5000128266795006,0.49998717332049925,2.5653359001367245e-05,1.000051404493889,0.999948790993218,19958400.004372977,9979456.002186691,9978944.002186283,False,False,False,0.00010978805973885991,0.00021957048675719695,0.0001097880597388497,0.00021958175248722615,0.0002195761194777553,8.559351602495898,0.0004392881664807256,0.00043926558625558123,0.00043901650486394733,0.00043903898761444166,3.725290298461914e-09,1.8665275260770834e-16,2191.194011972294,0.00021957048675721013,2191.194011972294,0.00021958175248725978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
