,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.984121573272759,0.01587842672724118,0.0,complete,False,True,0.5,377.0,70876.0,35438.0,35438.0,pyr,1000.0,,1104.6905312538147,30445934.0,5807216.0,24638718.0,130250193.0,1105.3624513149261,2024-11-29 11:17:46.684750
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.5008838917638403,0.49911610823615843,0.0017677835276818793,1.003541828240986,0.996470672032481,8852883.775666667,4434266.878888881,4418616.896777775,False,False,False,560589,280790,279799,,,,,,,,,,,,,,,,,,,,,
4,4,0.500335909086001,0.49966409091400055,0.000671818172000399,1.0013445396301572,0.9986572657292825,2482456595.5576777,1242062177.5048897,1240394418.0527918,False,False,False,741272,370885,370387,,,,,,,,,,,,,,,,,,,,,
5,5,0.5006231393125593,0.49937686068743964,0.0012462786251196847,1.002495667547359,0.9975105453039366,740416945322.6909,370669855567.66113,369747089755.02905,False,False,False,916328,458735,457593,,,,,,,,,,,,,,,,,,,,,
6,6,0.500252111607548,0.49974788839244727,0.0005042232151007431,1.0010089551688206,0.9989920617956405,229492628034550.5,114804171772649.45,114688456261899.95,False,False,False,1084837,542692,542145,,,,,,,,,,,,,,,,,,,,,
7,7,0.49969505882957527,0.5003049411704233,-0.0006098823408480664,0.9987809787778203,1.0012205090486117,7.301625511746637e+16,3.648586189643763e+16,3.653039322102863e+16,False,False,False,1246142,622691,623451,,,,,,,,,,,,,,,,,,,,,
8,8,0.49974809316545393,0.5002519068345386,-0.000503813669084696,0.9989928800626214,1.001008135250489,2.363263733260638e+19,1.1810365443440757e+19,1.1822271889165445e+19,False,False,False,1397342,698319,699023,,,,,,,,,,,,,,,,,,,,,
9,9,0.5002297264758125,0.499770273524187,0.00045945295162546886,1.000919328291348,0.9990815160968893,7.741220498444336e+21,3.872388612525763e+21,3.868831885918569e+21,False,False,False,1536610,768658,767952,,,,,,,,,,,,,,,,,,,,,
10,10,0.5004798657456311,0.4995201342543736,0.0009597314912575569,1.0019213069212718,0.9980823774202631,2.5631313952716744e+24,1.2827956565939798e+24,1.2803357386777066e+24,False,False,False,1666091,833845,832246,,,,,,,,,,,,,,,,,,,,,
11,11,0.49971498644926765,0.5002850135507341,-0.0005700271014664665,0.9988605952886321,1.001140704435376,8.560130890227938e+26,4.277625691814211e+26,4.2825051984137414e+26,False,False,False,1785880,892431,893449,,,,,,,,,,,,,,,,,,,,,
12,12,0.4997238061155866,0.5002761938844144,-0.0005523877688276929,0.9988958343899224,1.0011053861394386,2.8725301579298757e+29,1.4354717037025246e+29,1.4370584542273537e+29,False,False,False,1891787,945371,946416,,,,,,,,,,,,,,,,,,,,,
13,13,0.4997950690539089,0.5002049309460941,-0.0004098618921851325,0.9991806120515248,1.000820059895671,9.67525684263026e+31,4.835645661776696e+31,4.839611180853593e+31,False,False,False,1983595,991391,992204,,,,,,,,,,,,,,,,,,,,,
14,14,0.5002947386368183,0.4997052613631787,0.0005894772736395144,1.0011796499241001,0.9988217400102074,3.2734445852353427e+34,1.6376871032124237e+34,1.635757482022909e+34,False,False,False,2064541,1032879,1031662,,,,,,,,,,,,,,,,,,,,,
15,15,0.4996981291519013,0.5003018708480993,-0.0006037416961980301,0.9987932451758084,1.001208212840866,1.109139527092035e+37,5.542349466563145e+36,5.549045804357213e+36,False,False,False,2130050,1064382,1065668,,,,,,,,,,,,,,,,,,,,,
16,16,0.4992784920047997,0.5007215079952037,-0.0014430159904039637,0.9971181266085782,1.0028902025893598,3.765145855733028e+39,1.879856345028507e+39,1.885289510704533e+39,False,False,False,2182235,1089543,1092692,,,,,,,,,,,,,,,,,,,,,
17,17,0.4995633616292747,0.5004366383707236,-0.0008732767414488845,0.9982549704108555,1.0017480800405394,1.2800106910727366e+42,6.394464437537074e+41,6.405642473190271e+41,False,False,False,2221518,1109789,1111729,,,,,,,,,,,,,,,,,,,,,
18,18,0.49986071592902687,0.5001392840709785,-0.0002785681419516892,0.9994430188732942,1.0005572915275687,4.3541243609673965e+44,2.1764557203171793e+44,2.1776686406502406e+44,False,False,False,2247206,1123290,1123916,,,,,,,,,,,,,,,,,,,,,
19,19,0.50011022791058,0.4998897720894061,0.00022045582117391754,1.0004410088653193,0.9995591855377665,1.4809652685339396e+47,7.406458779741619e+46,7.403193905597572e+46,False,False,False,2258956,1129727,1129229,,,,,,,,,,,,,,,,,,,,,
20,20,0.49997963619622293,0.5000203638037876,-4.072760756469346e-05,0.9999185481022116,1.0000814585327404,5.038770645256646e+49,2.519282714091625e+49,2.5194879311650735e+49,False,False,False,2258910,1129409,1129501,,,,,,,,,,,,,,,,,,,,,
21,21,0.4997672732720257,0.5002327267279739,-0.00046545345594820677,0.9990695261803586,1.0009313404075078,1.710852835963847e+52,8.550282567993641e+51,8.558245791644823e+51,False,False,False,2242974,1120965,1122009,,,,,,,,,,,,,,,,,,,,,
22,22,0.4999639302338592,0.5000360697661446,-7.213953228533814e-05,0.9998557313429027,1.0001442894735457,5.811251256369525e+54,2.90541601771096e+54,2.905835238658587e+54,False,False,False,2217924,1108882,1109042,,,,,,,,,,,,,,,,,,,,,
23,23,0.5002115452418338,0.4997884547581566,0.00042309048367720163,1.0008465391300043,0.9991541768923533,1.9737527432010033e+57,9.872939096018822e+56,9.864588335991021e+56,False,False,False,2183930,1092427,1091503,,,,,,,,,,,,,,,,,,,,,
24,24,0.499576851560648,0.5004231484393612,-0.0008462968787131926,0.9983088374681457,1.0016940274075339,6.696136259329587e+59,3.34523467005697e+59,3.350901589272679e+59,False,False,False,2139911,1069050,1070861,,,,,,,,,,,,,,,,,,,,,
25,25,0.4996807151979692,0.5003192848020347,-0.0006385696040654663,0.9987236758136994,1.0012779552715227,2.2678188987687755e+62,1.1331853692762526e+62,1.1346335294925316e+62,False,False,False,2085912,1042290,1043622,,,,,,,,,,,,,,,,,,,,,
26,26,0.5003286249354895,0.4996713750645012,0.0006572498709883171,1.0013153642649701,0.998686363645348,7.674226361362084e+64,3.8396351228239765e+64,3.834591238538036e+64,False,False,False,2025105,1013218,1011887,,,,,,,,,,,,,,,,,,,,,
27,27,0.500325636395698,0.499674363604313,0.0006512727913849775,1.0013033944481105,0.9986983021776044,2.5935512066841347e+67,1.2976201580090702e+67,1.2959310486750931e+67,False,False,False,1957705,979490,978215,,,,,,,,,,,,,,,,,,,,,
28,28,0.5001607476516454,0.4998392523483523,0.00032149530329316693,1.0006431973915269,0.999357216045436,8.753835562534532e+69,4.378324939776834e+69,4.375510622757678e+69,False,False,False,1884942,942774,942168,,,,,,,,,,,,,,,,,,,,,
29,29,0.49949319632666206,0.50050680367334,-0.0010136073466779595,0.9979748380256994,1.0020292715779358,2.9499695260959106e+72,1.473489707655895e+72,1.4764798184400219e+72,False,False,False,1807406,902787,904619,,,,,,,,,,,,,,,,,,,,,
