,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000064031654383,0.4999935968345617,0.0,complete,False,True,0.7,17.0,136.0,41.0,95.0,cx,1.0,10.0,True,False,289.0,289.0,51.88866114616394,82375.0,19079.0,63296.0,130250193.0,51.90466523170471,2024-11-12 17:59:19.856524
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,68.0,68.0,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.4573529411764706,0.5426470588235294,-0.08529411764705881,0.8428184281842818,1.1864951768488747,679.9999999999999,310.99999999999994,368.99999999999994,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5061624649859944,0.4938375350140056,0.012324929971988809,1.0249574588769144,0.975650249031544,7140.0,3614.0,3526.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.4977106227106229,0.5022893772893771,-0.004578754578754227,0.9908842297174119,1.0091996320147185,74255.99999999999,36958.00000000001,37297.99999999998,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5005494505494509,0.4994505494505491,0.001098901098901685,1.0022002200220035,0.9978046103183302,742559.9999999998,371688.0000000001,370871.99999999965,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.4998800219388452,0.5001199780611548,-0.00023995612230960856,0.9995202028856359,1.00048002743014,7001280.000000015,3499800.0000000056,3501480.0000000093,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000050929462567,0.4999949070537432,1.018589251357432e-05,1.000020371992534,0.9999796284224757,61261199.99999994,30630911.999999195,30630288.000000745,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000097614803336,0.49999023851966634,1.9522960667272742e-05,1.0000390466836415,0.9999609548409425,490089600.00026244,245049584.00012335,245040016.0001391,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5000061303982709,0.4999938696017291,1.2260796541726136e-05,1.0000245218937416,0.999975478707567,3528645120.009033,1764344192.004459,1764300928.0045743,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
