,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.15687102260719665,0.8431289773928048,6.0,sbm,False,"[10, 20]","[[0.4, 0.3], [0.3, 0.4]]",0.5,30.0,146.0,80.0,66.0,pyr,1000.0,,2.4841909408569336,106711.0,25000.0,81711.0,1121168978.0,2.60825514793396,2024-11-10 23:13:30.640876
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5968950537255461,0.40310494627445415,0.193790107451092,1.4807435613036362,0.6753363824318149,153.84341875266173,91.82837570169171,62.01504305097006,False,False,False,12091,7395,4696,,,,,,,,,,,,,,,,,,,,,,
4,4,0.49773091334188746,0.502269086658113,-0.0045381733162254915,0.9909646573186086,1.0091177244462375,1127.7275232649793,561.3048501554628,566.422673109517,False,False,False,14480,7327,7153,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49814069729073845,0.5018593027092618,-0.003718605418523387,0.9925903427545356,1.0074649701153668,8287.615025456073,4128.398327657889,4159.216697798186,False,False,False,15789,7866,7923,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5138519732305268,0.48614802676947316,0.027703946461053626,1.0569866479663623,0.9460857447196667,60599.280773786115,31139.06000196072,29460.220771825392,False,False,False,15957,8186,7771,,,,,,,,,,,,,,,,,,,,,,
7,7,0.49646518811142965,0.5035348118885702,-0.007069623777140517,0.985960009893606,1.0142399184201285,418580.6512985597,207810.72178674417,210769.92951181543,False,False,False,14538,7218,7320,,,,,,,,,,,,,,,,,,,,,,
8,8,0.49539960106165876,0.5046003989383393,-0.009200797876680529,0.9817661700307042,1.0185724773636533,2788351.0226568296,1381347.9842440616,1407003.0384127626,False,False,False,12267,6114,6153,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5066911898741373,0.49330881012586136,0.01338237974827593,1.0271277939367465,0.9735886867273139,18345372.41894296,9295438.57963839,9049933.839304548,False,False,False,10095,5123,4972,,,,,,,,,,,,,,,,,,,,,,
10,10,0.48652793999880073,0.5134720600011964,-0.02694412000239565,0.9475256355675266,1.0553804165953184,110707500.18275046,53862292.00633044,56845208.176419705,False,False,False,7527,3712,3815,,,,,,,,,,,,,,,,,,,,,,
11,11,0.4940983394980972,0.505901660501903,-0.011803321003805772,0.9766687442929209,1.023888606903224,654311661.1877338,323294305.30710083,331017355.88063306,False,False,False,5468,2716,2752,,,,,,,,,,,,,,,,,,,,,,
12,12,0.49515699911384337,0.5048430008861565,-0.009686001772313156,0.9808138336961962,1.0195614760361817,3372601567.4157896,1669967271.3282468,1702634296.0875423,False,False,False,3543,1749,1794,,,,,,,,,,,,,,,,,,,,,,
13,13,0.5241780375952355,0.47582196240476343,0.04835607519047206,1.1016264044351476,0.9077487576314441,18179879994.18199,9529493819.067198,8650386175.114775,False,False,False,2312,1202,1110,,,,,,,,,,,,,,,,,,,,,,
14,14,0.5389525958924098,0.46104740410758815,0.0779051917848217,1.168974363787204,0.8554507532228794,89785732917.80591,48390253830.15409,41395479087.65164,False,False,False,1405,743,662,,,,,,,,,,,,,,,,,,,,,,
15,15,0.4944381712902595,0.5055618287097406,-0.011123657419481172,0.9779974341657277,1.0224975701015426,398647333075.0846,197106458355.38382,201540874719.70087,False,False,False,775,395,380,,,,,,,,,,,,,,,,,,,,,,
16,16,0.544037202682185,0.45596279731781486,0.0880744053643702,1.1931613848376772,0.8381095907960886,1736270546469.985,944595771200.9995,791674775268.9855,False,False,False,410,206,204,,,,,,,,,,,,,,,,,,,,,,
17,17,0.5412627581341458,0.45873724186585296,0.0825255162682928,1.17989713661056,0.8475315084437423,5735851770760.227,3104602949690.304,2631248821069.915,False,False,False,193,107,86,,,,,,,,,,,,,,,,,,,,,,
18,18,0.4094485028983494,0.5905514971016496,-0.18110299420330012,0.6933324272444821,1.4423095772028287,21913477317554.85,8972440480969.771,12941036836585.057,False,False,False,95,41,54,,,,,,,,,,,,,,,,,,,,,,
19,19,0.5707427145029318,0.4292572854970692,0.14148542900586258,1.3296051896755252,0.7521029609128094,72496225509190.31,41376692538331.97,31119532970858.418,False,False,False,36,20,16,,,,,,,,,,,,,,,,,,,,,,
20,20,0.44080247220921465,0.559197527790786,-0.11839505558157137,0.78827686157821,1.268589817539359,132111322700196.6,58234997653076.0,73876325047120.69,False,False,False,12,6,6,,,,,,,,,,,,,,,,,,,,,,
21,21,0.13451833293337645,0.8654816670666261,-0.7309633341332497,0.15542597613800296,6.433930960884546,746749053664076.6,100451437818468.06,646297615845610.5,False,False,False,6,1,5,,,,,,,,,,,,,,,,,,,,,,
22,22,0.0,1.0,-1.0,0.0,,378729564290690.44,0.0,378729564290690.44,False,True,False,1,0,1,,,,,,,,,,,,,,,,,,,,,,
23,23,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
24,24,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
25,25,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
26,26,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
27,27,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,28,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
29,29,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
30,30,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
