,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.7709524248901307,0.22904757510986895,10.0,sbm,False,"[10, 20]","[[0.4, 0.3], [0.3, 0.4]]",0.5,30.0,154.0,82.0,72.0,pyr,1000.0,,2.6927499771118164,111763.0,25992.0,85771.0,2548891259.0,2.824618101119995,2024-11-10 23:13:22.541676
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
3,3,0.4947304500495037,0.5052695499504954,-0.010539099900991738,0.9791416286573685,1.0213027112035193,184.4105126597704,91.23349592202791,93.17701673774233,False,False,False,13140,6496,6644,,,,,,,,,,,,,,,,,,,,,,
4,4,0.49723373926719183,0.5027662607328073,-0.005532521465615443,0.9889958378321737,1.011126601090604,1338.6888709839145,665.6412730347072,673.0475979492062,False,False,False,14929,7362,7567,,,,,,,,,,,,,,,,,,,,,,
5,5,0.497205469400336,0.5027945305996645,-0.005589061199328474,0.9888840055744786,1.0112409487491545,10499.262773450208,5220.290875630784,5278.971897819429,False,False,False,16666,8277,8389,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5114253344210262,0.4885746655789751,0.022850668842051173,1.0467700649499958,0.9553196384611647,79611.3265812158,40715.24932049983,38896.07726071608,False,False,False,16577,8406,8171,,,,,,,,,,,,,,,,,,,,,,
7,7,0.4964712437377265,0.5035287562622734,-0.007057512524546977,0.9859838937959863,1.0142153500601845,586788.0268910036,291323.38152098306,295464.64537002053,False,False,False,15273,7605,7668,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5094318928773637,0.4905681071226346,0.01886378575472911,1.0384529395222455,0.9629709368053441,4203702.534364742,2141500.1391748018,2062202.3951899335,False,False,False,13315,6745,6570,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4953774222356409,0.5046225777643606,-0.009245155528719715,0.981679068800927,1.0186628520270389,28984560.894358113,14358297.060479084,14626263.833879072,False,False,False,10941,5374,5567,,,,,,,,,,,,,,,,,,,,,,
