,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.5423971002325305,0.45760289976747076,9.0,sbm,False,"[10, 20]","[[0.4, 0.3], [0.3, 0.4]]",0.5,30.0,148.0,74.0,74.0,pyr,1000.0,,2.586993932723999,108676.0,25248.0,83428.0,1846011679.0,2.696837902069092,2024-11-10 23:13:24.296247
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5032756637374324,0.4967243362625678,0.006551327474864624,1.0131890608061562,0.98698262612936,158.36792363782902,79.70272188354741,78.66520175428164,False,False,False,12414,6220,6194,,,,,,,,,,,,,,,,,,,,,,
4,4,0.467663294073076,0.5323367059269234,-0.06467341185384737,0.8785103278925023,1.1382905450855025,1099.8001940957554,514.3361815930293,585.4640125027254,False,False,False,14057,6530,7527,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49295565396515323,0.507044346034848,-0.014088692069694772,0.9722140830878597,1.0285800395154625,8189.065240654529,4036.846011070158,4152.219229584381,False,False,False,15469,7648,7821,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5036199676598416,0.4963800323401586,0.007239935319683108,1.0145854684878253,0.98562420915651,59271.5752773225,29850.34882431303,29421.226453009487,False,False,False,15461,7796,7665,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5023275912728012,0.49767240872719887,0.004655182545602379,1.0093539092462611,0.9907327755303923,419052.3731598242,210501.56922652555,208550.80393329868,False,False,False,14316,7189,7127,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4979744248581658,0.5020255751418353,-0.00405115028366952,0.9919303906329374,1.0081352577189548,2861696.1105574295,1425051.474773686,1436644.6357837466,False,False,False,12468,6203,6265,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4983149868699223,0.5016850131300776,-0.0033700262601552623,0.9932825853434822,1.006762843480433,18815422.745960094,9376007.138605142,9439415.60735495,False,False,False,10248,5072,5176,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5033480795882096,0.49665192041178996,0.006696159176419619,1.013482599988474,0.9866967622447318,120549640.18519917,60678429.88226966,59871210.30292945,False,False,False,8110,4072,4038,,,,,,,,,,,,,,,,,,,,,,
11,11,0.5027007228307756,0.4972992771692248,0.0054014456615508535,1.0108615594462502,0.9892551464196538,738712610.949483,371351363.48851466,367361247.4609687,False,False,False,6063,3043,3020,,,,,,,,,,,,,,,,,,,,,,
12,12,0.4989743569095313,0.5010256430904662,-0.0020512861809349244,0.9959058259607592,1.004111005210047,4151084010.6470017,2071284474.6900256,2079799535.9569657,False,False,False,4118,2043,2075,,,,,,,,,,,,,,,,,,,,,,
13,13,0.4986890828283841,0.5013109171716138,-0.002621834343229646,0.9947700433933855,1.0052574528569176,23208253174.53785,11573702489.659214,11634550684.878586,False,False,False,2737,1366,1371,,,,,,,,,,,,,,,,,,,,,,
14,14,0.5176759400059939,0.4823240599940044,0.03535188001198953,1.0732948715277213,0.9317104055259354,116469811739.7108,60293619274.675934,56176192465.03467,False,False,False,1699,867,832,,,,,,,,,,,,,,,,,,,,,,
15,15,0.4663170079231599,0.5336829920768367,-0.06736598415367683,0.87377153637308,1.1444639226300266,538029462101.9677,250892288941.89673,287137173160.06915,False,False,False,980,452,528,,,,,,,,,,,,,,,,,,,,,,
16,16,0.4617538595927588,0.5382461404072423,-0.07649228081448346,0.8578860579351137,1.1656559641579292,2205556625689.4443,1018424284462.4825,1187132341226.964,False,False,False,489,244,245,,,,,,,,,,,,,,,,,,,,,,
17,17,0.530443498442156,0.4695565015578452,0.06088699688431078,1.1296691594777333,0.8852149247504625,8902796348784.314,4722430441167.204,4180365907617.12,False,False,False,218,116,102,,,,,,,,,,,,,,,,,,,,,,
18,18,0.4063438705976246,0.5936561294023763,-0.18731225880475177,0.6844768384800206,1.4609698148744432,38720349815872.9,15733776815075.814,22986573000797.12,False,False,False,110,48,62,,,,,,,,,,,,,,,,,,,,,,
19,19,0.6940976326205903,0.3059023673794089,0.3881952652411815,2.2690168715160848,0.4407195083268957,77438377011997.34,53749794158008.1,23688582853989.184,False,False,False,26,17,9,,,,,,,,,,,,,,,,,,,,,,
20,20,0.19597206118652324,0.8040279388134793,-0.608055877626956,0.24373787492474858,4.102768190248393,362349597840991.75,71010397559006.92,291339200281985.75,False,False,False,12,4,8,,,,,,,,,,,,,,,,,,,,,,
21,21,0.7569448081044096,0.2430551918955913,0.5138896162088183,3.114291870093311,0.3211002827329854,556411841224133.7,421173054382423.06,135238786841711.1,False,False,False,5,3,2,,,,,,,,,,,,,,,,,,,,,,
22,22,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
23,23,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
24,24,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
25,25,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
26,26,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
27,27,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,28,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
29,29,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
30,30,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
