,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.996833020467382,0.003166979532618508,0.0,complete,False,True,0.5,325.0,52650.0,26325.0,26325.0,pyr,1000.0,,822.4543032646179,20428308.0,4288270.0,16140038.0,130250193.0,822.9855904579163,2024-11-29 07:07:52.400685
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.5002399907313937,0.4997600092686043,0.0004799814627893333,1.0009604239112524,0.9990404976177782,5672672.777792584,2837697.7777851913,2834975.000007381,False,False,False,483352,241792,241560,,,,,,,,,,,,,,,,,,,,,
4,4,0.49970368651601216,0.5002963134839863,-0.000592626967974171,0.9988154480614754,1.0011859567659107,1368486412.0987601,683837705.072821,684648707.025937,False,False,False,637838,318730,319108,,,,,,,,,,,,,,,,,,,,,
5,5,0.5002044293880551,0.4997955706119427,0.00040885877611243035,1.0008180520199725,0.9991826166421345,351460063091.8673,175801880311.55734,175658182780.3092,False,False,False,787558,393940,393618,,,,,,,,,,,,,,,,,,,,,
6,6,0.4991993857476677,0.5008006142523316,-0.0016012285046638768,0.9968026626583627,1.003207593098829,93660331196289.33,46755179802110.75,46905151394178.51,False,False,False,929911,464211,465700,,,,,,,,,,,,,,,,,,,,,
7,7,0.500099466260294,0.4999005337397076,0.0001989325205864414,1.0003979442052167,0.9996022140913806,2.5629147548666284e+16,1.2817123009794332e+16,1.2812024538871994e+16,False,False,False,1065688,532950,532738,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000977025230696,0.49990229747692805,0.00019540504614152902,1.0003908864734725,0.9996092662590617,7.135488312499491e+18,3.56844131146121e+18,3.567047001038264e+18,False,False,False,1192395,596314,596081,,,,,,,,,,,,,,,,,,,,,
9,9,0.5001508867173174,0.4998491132826889,0.00030177343462855436,1.0006037290586487,0.9993966352102078,2.01139774448963e+21,1.0060023654477007e+21,1.005395379041942e+21,False,False,False,1308929,654662,654267,,,,,,,,,,,,,,,,,,,,,
