,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.549164811634059,0.45083518836594094,0.0,complete,False,True,0.1,30.0,435.0,391.0,44.0,cx,1.0,10.0,True,False,900.0,900.0,12357.136685371399,198786.0,34932.0,163854.0,130250193.0,12357.181695222855,2024-11-14 09:12:29.011711
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,217.5,217.5,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.7507389162561576,0.2492610837438424,0.5014778325123153,3.011857707509881,0.33202099737532814,4059.9999999999995,3047.9999999999995,1012.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.699324940704251,0.30067505929574895,0.3986498814085021,2.3258495145631066,0.429950430472215,82215.0,57495.0,24720.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.6575723127447266,0.3424276872552734,0.3151446254894531,1.920324603467356,0.5207452938916632,1710071.9999999998,1124496.0,585575.9999999998,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.6247537086158137,0.3752462913841863,0.2495074172316273,1.6649164107958516,0.6006307545025561,35626500.000197336,22257788.000124574,13368712.000072762,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5986330462499044,0.4013669537500955,0.19726609249980898,1.4914856359166864,0.6704724309231359,732888000.0,438730976.0,294157024.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5778983355968197,0.4221016644031803,0.15579667119363938,1.3690975050143999,0.7304081676706308,14749371000.0,8523636952.0,6225734048.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5614555237798655,0.4385444762201344,0.12291104755973102,1.2802704268883185,0.7810849793902431,288432143953.41534,161941820458.3144,126490323495.10095,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.548429586182928,0.45157041381707197,0.09685917236585609,1.2144940620602596,0.8233881344002677,5451367527731.91,2989691237365.063,2461676290366.847,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
