,Unnamed: 0,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.4999984101119676,0.5000015898880322,0.0,complete,False,True,0.5,272.0,36856.0,18428.0,18428.0,cx,1000.0,10.0,False,False,73984.0,73984.0,443.0455324649811,12667798.0,793968.0,11873830.0,130250193.0,443.6393225193024,2024-11-29 23:26:09.341119
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4991833333333335,0.5008166666666665,-0.0016333333333333,1.013522862613925,1.0203676023382768,120.0,59.902,60.098,False,False,False,0.0453706923268997,0.0453706923268997,0.0907413846537996,0.1871336511058765,0.1901127148445908,0.0,5.444483079227961,5.4444830792279655,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4993619047619048,0.5006380952380951,-0.0012761904761922,1.000692597570066,1.0055517828092737,630.0,314.598,315.40200000000004,False,False,False,0.0196537421179556,0.0196537421179556,0.0393074842359112,0.0828937027630312,0.0763127696124682,0.0,12.381857534312031,12.381857534312031,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5004060846560844,0.4995939153439157,0.0008121693121695,1.0023308627040823,0.9990857615273772,3023.9999999999995,1513.228,1510.772,False,False,False,0.0093834034964344,0.0093834034964344,0.0187668069928689,0.0376039991255315,0.0378693587704604,1.3642420526593924e-12,28.37541217321785,28.375412173217832,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.499966031746031,0.5000339682539691,-6.79365079374228e-05,1.0000356381532762,1.0003024298734289,12599.999999999874,6299.571999999936,6300.42799999994,False,False,False,0.0045938115064964,0.0045938115064964,0.0091876230129928,0.018676823721314,0.0181335525207275,1.8189894035458562e-10,57.88202498185333,57.8820249818533,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,0.4999774074074083,0.5000225925925917,-4.5185185183726455e-05,0.9999556375958364,1.0001362582225393,43200.00000000744,21599.02400000372,21600.97600000371,False,False,False,0.0023961926533197,0.0023961926533197,0.0047923853066394,0.0096007291425341,0.0095747818959279,1.6007106751203534e-10,103.51552262342892,103.5155226234287,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,8,0.5000190476190381,0.4999809523809619,3.809523807580138e-05,1.0000918524976838,0.9999394274618536,113399.99999992907,56702.15999996373,56697.83999996644,False,False,False,0.001398041798402,0.001398041798402,0.0027960835968041,0.0056003004761625,0.0055849558400027,1.8480932340025902e-09,158.53793993869675,158.53793993869658,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4999931746031744,0.5000068253968255,-1.3650793650461803e-05,0.9999814209493708,1.0000360288978287,201600.00000012663,100798.6240000628,100801.37600006248,False,False,False,0.0010442846285775,0.0010442846285775,0.0020885692571551,0.0041762647596535,0.0041784359122628,2.9103830456733704e-11,210.52778112137275,210.5277811213726,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,0.499994532627848,0.5000054673721519,-1.0934744304689627e-05,0.9999896225705772,1.0000333877088825,181440.00000119,90719.00800059095,90720.99200059724,False,False,False,0.001199165349919,0.001199165349919,0.0023983306998381,0.0047918174657114,0.0048026228284049,2.211891114711761e-09,217.57656109073844,217.57656109073835,,,,,,,,,,,,,,,,,,,,,,,,,
