,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.49999994244748114,0.5000000575525188,0.0,complete,False,True,0.7,30.0,435.0,131.0,304.0,cx,1000.0,10.0,False,False,900.0,900.0,663.1819622516632,961234.0,797352.0,163882.0,130250193.0,663.4990334510803,2024-11-13 04:00:52.612525
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.4879833333333331,0.512016666666667,-0.02403333333333336,0.9746725955820277,1.0756700379444817,119.99999999999999,58.558,61.44199999999999,False,False,False,0.05355982895583008,0.05355982895582991,0.10711965791166017,0.2090961467387457,0.24468561127754956,0.0,6.427179474699622,6.427179474699622,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5122317460317454,0.48776825396825463,0.02446349206349041,1.05601951813731,0.9567929425784416,630.0,322.70599999999996,307.29400000000004,False,False,False,0.025242864878243856,0.025242864878243825,0.05048572975648769,0.11387253293673655,0.09263362399199078,0.0,15.903004873293638,15.903004873293638,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49677380952380984,0.5032261904761902,-0.006452380952380407,0.9883853176862155,1.0143254783282398,3023.9999999999995,1502.244,1521.756,False,False,False,0.012567270834445532,0.012567270834445532,0.025134541668891057,0.04843638545443317,0.05296782608801456,1.3642420526593924e-12,38.00342700336325,38.00342700336327,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5011965079365079,0.498803492063492,0.0023930158730158906,1.0051294949425318,0.9955364354193853,12599.999999999874,6315.075999999937,6284.923999999937,False,False,False,0.006332642194854993,0.006332642194854992,0.012665284389709982,0.026164268999813927,0.024629814817330693,1.8189894035458565e-10,79.79129165517091,79.79129165517091,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.49965888888888954,0.5003411111111105,-0.0006822222222205281,0.9987278300243884,1.001459514230953,43200.000000007436,21585.264000003714,21614.736000003708,False,False,False,0.0034035154705536613,0.003403515470553657,0.006807030941107315,0.013431501671195384,0.013823716032217189,1.6007106751203537e-10,147.03186832794282,147.03186832794285,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5001003174603044,0.49989968253969563,0.00020063492060902764,1.000437231368877,0.9996338538051088,113399.99999992907,56711.37599996343,56688.623999967014,False,False,False,0.0021049873431311194,0.0021049873431311173,0.0042099746862622345,0.008522246793523534,0.008326522108131578,1.8480932340025902e-09,238.70556471092348,238.7055647109235,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000147619047589,0.49998523809524115,2.9523809517239722e-05,1.0000802705042622,0.9999623748109158,201600.00000012666,100802.97600006222,100797.02400006361,False,False,False,0.0016323631638245786,0.0016323631638245771,0.003264726327649157,0.006500437622401176,0.006561966443647019,2.9103830456733704e-11,329.08441382724175,329.0844138272417,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.4999380952380738,0.5000619047619262,-0.0001238095238536511,0.9997765685599489,1.0002718189853088,181440.00000118997,90708.76800059006,90731.23200059788,False,False,False,0.001737815802582837,0.001737815802582839,0.003475631605165673,0.0069516424546960396,0.006953462159831798,2.2118911147117615e-09,315.3092992226942,315.3092992226942,,,,,,,,,,,,,,,,,,,,,,,,,
