,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5011204753837067,0.4988795246162931,0.0,complete,False,True,0.3,10.0,45.0,31.0,14.0,cx,1000.0,10.0,False,False,100.0,100.0,650.1971244812012,827402.0,795880.0,31522.0,130250193.0,650.4651846885681,2024-11-13 03:50:26.761872
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.566666666666669,0.43333333333333635,0.133333333333336,1.3076923076923095,0.7647058823529302,119.99999999999999,67.99999999999999,52.0,False,False,False,2.3314683517128287e-15,2.942091015256665e-15,2.6922908347160046e-15,1.9984014443252818e-15,1.1102230246251565e-14,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5238095238095191,0.4761904761904808,0.04761904761904536,1.100000000000008,0.9090909090909026,630.0,329.99999999999994,300.00000000000006,False,False,False,3.84775976218974e-15,3.745891909243416e-15,5.505130998318893e-16,1.2070482377523774e-14,9.767212535238798e-15,0.0,5.168407954990352e-13,5.168407954990352e-13,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5105820105820162,0.4894179894179843,0.02116402116402017,1.0432432432432621,0.9585492227979462,3023.9999999999995,1543.9999999999998,1480.0,False,False,False,6.157126134857451e-15,5.601096615435614e-15,8.571627744496036e-16,2.0958407870063542e-14,1.6971651507342208e-14,1.3642420526593924e-12,2.5126385788120054e-12,1.4120253074865564e-12,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.4996825396825477,0.5003174603174527,-0.0006349206349215108,0.9987309644669915,1.0012706480305102,12599.999999999874,6295.999999999936,6303.999999999939,False,False,False,8.505061105659289e-15,8.063085196142717e-15,1.4292972808531303e-15,1.2168580709504406e-14,1.3261047752195274e-14,1.8189894035458565e-10,9.586975842897398e-11,8.78251805752268e-11,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.49777777777778853,0.5022222222222114,-0.004444444444436772,0.991150442477881,1.0089285714285554,43200.000000007436,21504.000000003736,21696.000000003674,False,False,False,7.394776492214544e-15,7.497613183816968e-15,5.2155363890241785e-15,1.462836783484462e-14,1.054103529465181e-14,1.6007106751203537e-10,1.2382549084570966e-10,2.1741755715029168e-10,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.49883597883595915,0.5011640211640408,-0.002328042328084675,0.9953547297296494,1.0046669495121747,113399.99999992907,56567.999999962885,56831.99999996853,False,False,False,6.976656636572777e-15,6.989877227945508e-15,1.3631891941498087e-14,2.743775744964784e-14,2.7469154139446935e-14,1.8480932340025902e-09,8.140867028253471e-10,1.0770082498777529e-09,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5009523809524097,0.4990476190475903,0.0019047619048188915,1.0038167938932454,0.9961977186310651,201600.00000012666,100992.00000006951,100608.00000005786,False,False,False,1.8675096775362922e-14,1.867613809409171e-14,3.734988524042694e-14,7.499794366763215e-14,7.441538776567762e-14,2.9103830456733704e-11,3.777192705639338e-09,3.783840053839845e-09,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5033509700175826,0.4966490299824174,0.006701940035164372,1.0134943181815992,0.9866853538894929,181440.00000118997,91328.0000005881,90112.00000059977,False,False,False,5.703078459458147e-14,5.70321094170575e-14,1.1406090203652822e-13,2.312143731691317e-13,2.2509053291797707e-13,2.2118911147117615e-09,1.0348231170800308e-08,1.0347413918967016e-08,,,,,,,,,,,,,,,,,,,,,,,,,
