,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.004278091507487673,0.9957219084925127,0.0,complete,False,True,0.5,246.0,30135.0,15067.0,15068.0,pyr,1000.0,,464.6898670196533,12260809.0,2446759.0,9814050.0,130250193.0,465.0023880004883,2024-11-29 03:42:57.123684
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.5003512430711838,0.49964875692881733,0.0007024861423664447,1.001405959952116,0.998596013995979,2450360.0800060006,1226040.7120030078,1224319.3680029956,False,False,False,364420,182338,182082,,,,,,,,,,,,,,,,,,,,,
4,4,0.4992639331409418,0.5007360668590587,-0.0014721337181168965,0.9970600605477631,1.0029486081817596,446213576.19508004,222778345.07204098,223435231.12303928,False,False,False,479576,239435,240141,,,,,,,,,,,,,,,,,,,,,
5,5,0.4994074240093388,0.5005925759906614,-0.0011851519813226754,0.9976325018824395,1.0023731164663274,86274369769.29688,43086060764.513725,43188309004.78317,False,False,False,588954,294128,294826,,,,,,,,,,,,,,,,,,,,,
6,6,0.500829780061262,0.49917021993874006,0.0016595601225219843,1.0033246376811615,0.9966863789083809,17295911802634.516,8662307704072.431,8633604098562.121,False,False,False,691147,346147,345000,,,,,,,,,,,,,,,,,,,,,
7,7,0.4998444345834683,0.5001555654165315,-0.0003111308330632379,0.9993779318784464,1.0006224553311722,3547001213910371.0,1772948816233905.0,1774052397676465.2,False,False,False,784236,391996,392240,,,,,,,,,,,,,,,,,,,,,
8,8,0.5012944097606564,0.49870559023934585,0.002588819521310575,1.0051910778061823,0.994835730319541,7.403660898835739e+17,3.711413820349913e+17,3.692247078485843e+17,False,False,False,869122,435686,433436,,,,,,,,,,,,,,,,,,,,,
9,9,0.4992872698684803,0.5007127301315235,-0.001425460263043207,0.9971531375631916,1.0028549902011696,1.5669411015700598e+20,7.823537446476243e+19,7.845873569224416e+19,False,False,False,946361,472506,473855,,,,,,,,,,,,,,,,,,,,,
