,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000168918709896,0.49998310812901037,0.0,complete,False,True,0.3,26.0,325.0,227.0,98.0,cx,1.0,10.0,True,False,676.0,676.0,2849.6384007930756,159586.0,27004.0,132582.0,130250193.0,2849.6514036655426,2024-11-14 02:17:51.140654
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,162.5,162.5,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5215384615384615,0.47846153846153844,0.04307692307692308,1.090032154340836,0.9174041297935103,2599.9999999999995,1355.9999999999998,1243.9999999999998,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5092976588628763,0.49070234113712374,0.018595317725752507,1.0378953107960742,0.9634883110060415,44850.0,22842.0,22008.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5033850207763251,0.49661497922367487,0.006770041552650224,1.0136323748494929,0.9865509674042159,789359.9999999999,397351.99999999994,392007.99999999994,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5012801691062552,0.49871983089374483,0.0025603382125104343,1.0051338207424438,0.9948924007564965,13813800.0,6924583.999999988,6889216.000000012,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5004540387149087,0.4995459612850913,0.0009080774298173082,1.0018178055678426,0.9981854928533515,236808000.0,118511520.00000009,118296479.99999991,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.500144771577255,0.499855228422745,0.0002895431545100282,1.0005792540280587,0.9994210813129228,3936933000.0,1969036455.9999573,1967896544.0000427,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000460642840576,0.4999539357159424,9.212856811525883e-05,1.0001842741131408,0.9998157598375518,62990928000.0,31498365632.000446,31492562367.999554,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.500014333940818,0.4999856660591821,2.866788163584724e-05,1.0000573374070136,0.9999426658803762,963761198383.6499,481894413687.8052,481866784695.8447,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
