,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.5000003125174118,0.4999996874825881,0.0,complete,False,True,0.5,24.0,276.0,138.0,138.0,cx,1.0,10.0,True,False,576.0,576.0,1799.3443825244904,141150.0,23504.0,117646.0,130250193.0,1799.3623859882355,2024-11-12 17:51:20.463786
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,0.0,1.0,,0.0,138.0,138.0,0.0,False,False,True,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.4891304347826087,0.5108695652173914,-0.021739130434782608,0.9574468085106382,1.0444444444444445,2023.9999999999998,989.9999999999999,1034.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.49927849927849927,0.5007215007215007,-0.0014430014430014163,0.9971181556195965,1.0028901734104045,31878.0,15916.0,15962.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5005960223351528,0.4994039776648473,0.0011920446703054777,1.0023869346733667,0.997618749216694,510047.9999999999,255327.9999999999,254719.99999999997,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.49982267922769585,0.5001773207723041,-0.00035464154460820423,0.9992909683628585,1.0007095347197055,8075760.000011916,4036448.0000058133,4039312.000006103,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.4999802243127959,0.5000197756872041,-3.955137440820955e-05,0.9999209003796823,1.0000791058775627,124597440.0,62296256.00000013,62301183.99999987,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000100076243039,0.499989992375696,2.0015248607921027e-05,1.000040031298452,0.9999599703039885,1853386920.0,926712007.9999852,926674912.0000148,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999999611522001,0.5000000388478,-7.769559987655495e-08,0.9999998446088123,1.000000155391212,26359280640.5914,13179639296.295639,13179641344.295761,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5000002981927998,0.4999997018072002,5.963855995560011e-07,1.0000011927719104,0.9999988072295123,355850288640.0001,177925250431.99393,177925038208.0062,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
