,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.5963986860235935,0.4036013139763929,0.0,complete,False,True,0.5,181.0,16290.0,8145.0,8145.0,pyr,1000.0,,250.92075872421265,7097780.0,1326218.0,5771562.0,130250193.0,251.10380029678345,2024-11-15 02:17:38.021169
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.5006174948104176,0.4993825051895808,0.00123498962083679,1.0024730334122698,0.9975330673944895,969721.9598907395,485459.7782231503,484262.1816675877,False,False,False,266399,133364,133035,,,,,,,,,,,,,,,,,,,,,
4,4,0.4992180787076847,0.5007819212923141,-0.0015638425846294284,0.9968771984008652,1.0031325840375767,129394360.79606962,64596004.19222283,64798356.60384663,False,False,False,349140,174297,174843,,,,,,,,,,,,,,,,,,,,,
5,5,0.5003456817899561,0.49965431821004735,0.00069136357990876,1.001383683788395,0.9986182281469175,18318495790.015324,9165580265.421658,9152915524.593729,False,False,False,426693,213494,213199,,,,,,,,,,,,,,,,,,,,,
6,6,0.5002276981224406,0.49977230187755606,0.0004553962448845639,1.0009112074502202,0.9990896220929112,2689842093413.301,1345533518700.9824,1344308574712.3096,False,False,False,498467,249347,249120,,,,,,,,,,,,,,,,,,,,,
7,7,0.5000967871978099,0.4999032128021933,0.00019357439561663807,1.0003872237478362,0.9996129261363559,404067532134216.8,202072874631269.66,201994657502948.47,False,False,False,563091,281600,281491,,,,,,,,,,,,,,,,,,,,,
8,8,0.4995246733341712,0.5004753266658258,-0.0009506533316546822,0.9981004991035464,1.0019031158667486,6.15070930138932e+16,3.0724310545499484e+16,3.0782782468393536e+16,False,False,False,618522,308967,309555,,,,,,,,,,,,,,,,,,,,,
9,9,0.4990990313458867,0.5009009686541132,-0.0018019373082265233,0.9964026076590184,1.0036103802954042,9.45498231590221e+18,4.718972515259281e+18,4.736009800642928e+18,False,False,False,664840,331821,333019,,,,,,,,,,,,,,,,,,,,,
10,10,0.499753170022463,0.5002468299775319,-0.000493659955068916,0.9990131672496734,1.0009878075511691,1.4655773660446395e+21,7.324269345939802e+20,7.331504314506518e+20,False,False,False,702913,351283,351630,,,,,,,,,,,,,,,,,,,,,
11,11,0.4993392612859087,0.5006607387140896,-0.0013214774281808269,0.9973605331395169,1.0026464520830543,2.2799102723270588e+23,1.1384487111819485e+23,1.1414615611451064e+23,False,False,False,731000,365017,365983,,,,,,,,,,,,,,,,,,,,,
12,12,0.5000880300475868,0.4999119699524092,0.00017606009517762798,1.000352182195586,0.9996479417930462,3.5564346293969656e+25,1.7785303878081482e+25,1.7779042415888035e+25,False,False,False,749744,374938,374806,,,,,,,,,,,,,,,,,,,,,
13,13,0.499395920687955,0.5006040793120435,-0.0012081586240885477,0.99758659852363,1.0024192400739362,5.55872151124949e+27,2.77600284695838e+27,2.7827186642911025e+27,False,False,False,759834,379458,380376,,,,,,,,,,,,,,,,,,,,,
14,14,0.5000755103514855,0.4999244896485189,0.00015102070296658037,1.0003020870273285,0.9996980042016846,8.694142513230418e+29,4.347727754372247e+29,4.3464147588582076e+29,False,False,False,761485,380800,380685,,,,,,,,,,,,,,,,,,,,,
15,15,0.5000225698869888,0.499977430113008,4.5139773980753954e-05,1.0000902836233438,0.999909724527053,1.3559293670406964e+32,6.77995286692927e+31,6.7793408034776495e+31,False,False,False,753216,376625,376591,,,,,,,,,,,,,,,,,,,,,
16,16,0.4995829417054266,0.5004170582945824,-0.0008341165891557325,0.9983331571629505,1.001669625840923,2.11148020768097e+34,1.0548594935060442e+34,1.056620714174945e+34,False,False,False,737307,368346,368961,,,,,,,,,,,,,,,,,,,,,
17,17,0.4996866387812491,0.5003133612187559,-0.0006267224375068028,0.9987473401949928,1.001254230929679,3.282177967599771e+36,1.640060476511801e+36,1.6421174910879862e+36,False,False,False,714830,357191,357639,,,,,,,,,,,,,,,,,,,,,
18,18,0.49984458385686054,0.5001554161431423,-0.00031083228628171804,0.9993785286008124,1.0006218578660657,5.07977227248818e+38,2.539096657629473e+38,2.540675614858721e+38,False,False,False,685257,342522,342735,,,,,,,,,,,,,,,,,,,,,
19,19,0.499896107334211,0.5001038926657971,-0.00020778533158612506,0.9995845156683774,1.0004156570306062,7.823949318603288e+40,3.9111618083499366e+40,3.9127875102534156e+40,False,False,False,649709,324787,324922,,,,,,,,,,,,,,,,,,,,,
20,20,0.5005836754501916,0.4994163245497929,0.0011673509003986811,1.002337430402282,0.9976680204376445,1.1998073060564375e+43,6.006039510977244e+42,5.992033549586945e+42,False,False,False,609928,305320,304608,,,,,,,,,,,,,,,,,,,,,
21,21,0.5003952388245996,0.49960476117539804,0.0007904776492014842,1.00158220599688,0.9984202934243374,1.8343814677062777e+45,9.179157526283023e+44,9.16465715077971e+44,False,False,False,568011,284230,283781,,,,,,,,,,,,,,,,,,,,,
