,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.991510019738568,0.008489980261432824,0.0,complete,False,True,0.5,239.0,28441.0,14221.0,14220.0,pyr,1000.0,,439.555038690567,11651459.0,2323097.0,9328362.0,130250193.0,439.83630752563477,2024-11-29 03:00:47.234728
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.5000804382615178,0.49991956173848284,0.00016087652303492595,1.0003218048169098,0.9996782987081154,2248720.487666668,1124541.1270000013,1124179.360666668,False,False,False,354309,177183,177126,,,,,,,,,,,,,,,,,,,,,
4,4,0.5003253967914181,0.49967460320858326,0.0006507935828348086,1.0013024347818678,0.9986992593479996,398569481.6964009,199414434.07870162,199155047.6176998,False,False,False,467122,233713,233409,,,,,,,,,,,,,,,,,,,,,
5,5,0.5002503381303197,0.49974966186968334,0.0005006762606363748,1.00100185412585,0.998999148581273,75073572483.41411,37555580019.47897,37517992463.93536,False,False,False,575222,287755,287467,,,,,,,,,,,,,,,,,,,,,
6,6,0.4999157340744804,0.5000842659255205,-0.00016853185104009156,0.9996629930943175,1.000337120517625,14652437058867.037,7324983828263.636,7327453230603.415,False,False,False,676430,338158,338272,,,,,,,,,,,,,,,,,,,,,
7,7,0.49956416981505086,0.5004358301849482,-0.000871660369897336,0.998258197520399,1.001744841649112,2923605883282154.0,1460528745948247.8,1463077137333903.5,False,False,False,768648,383989,384659,,,,,,,,,,,,,,,,,,,,,
8,8,0.4999700996560858,0.5000299003439104,-5.980068782457139e-05,0.9998804057761677,1.0001196085283215,5.93566428194146e+17,2.967654662567341e+17,2.9680096193740966e+17,False,False,False,852833,426391,426442,,,,,,,,,,,,,,,,,,,,,
9,9,0.5005242060485143,0.4994757939514938,0.0010484120970205477,1.0020990248370722,0.9979053718394612,1.221026591819632e+20,6.1115336543464464e+19,6.098732263849972e+19,False,False,False,929024,464999,464025,,,,,,,,,,,,,,,,,,,,,
