,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004980884684553,0.49950191153154466,0.5000159127297928,0.49998408727020704,0.5000175528332028,0.49998244716679713,0.5000189619195996,0.4999810380804005,0.5000203925765055,0.4999796074234944,0.5000229120167821,0.4999770879832178,0.5009052662366649,0.4990947337633351,0.0,complete,False,False,0.5,325.0,52650.0,26312.0,26338.0,cx,100.0,11.0,False,False,105625.0,105625.0,94.10134792327881,14383128.0,108929.0,14274199.0,130250193.0,114.70979857444763,2024-12-07 20:59:08.048150
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5053939393939393,0.49460606060606066,0.010787878787878786,1.0322839466377873,0.9879723254607562,164.99999999999997,83.38999999999999,81.60999999999999,False,False,False,0.03488819871460901,0.06903169190443084,0.03488819871460902,0.07053734576535337,0.06977639742921801,6.468036840348862,0.14918185283243426,0.14451629643019132,0.13552202149669948,0.1371718802280182,0.0,0.0,5.756552787910487,0.06903169190443084,5.756552787910487,0.07053734576535337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.4991919191919192,0.5008080808080808,-0.0016161616161626507,0.9981487838155093,1.0045850985206828,990.0,494.1999999999999,495.8000000000001,False,False,False,0.01303460895106153,0.026111418173919293,0.013034608951061528,0.026027153815149077,0.02606921790212305,16.13032857692831,0.0528910731300155,0.052989167534558165,0.05163309634133485,0.05139743404253951,0.0,0.0,12.904262861550913,0.026111418173919296,12.904262861550915,0.026027153815149077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5002092352092352,0.49979076479076484,0.0004184704184706256,1.0010526911889857,0.9993759885405258,5543.999999999999,2773.16,2770.84,False,False,False,0.005170996224679846,0.010337666441757801,0.005170996224679843,0.010346322079089752,0.010341992449359691,24.71379574966455,0.020821195216055955,0.020799299976233903,0.020565704231040673,0.02057854547923903,9.094947017729282e-13,1.6405027088256284e-16,28.66800306962506,0.0103376664417578,28.668003069625062,0.010346322079089757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.4995757575757569,0.5004242424242431,-0.0008484848484860909,0.9983498237501073,1.0017440682286887,27720.000000000004,13848.24,13871.760000000015,False,False,False,0.0023849125315292988,0.004773875624194284,0.0023849125315292996,0.004765781369775147,0.004769825063058603,5.62157953859655,0.009517000950959933,0.009532731638306067,0.009564266402094236,0.009547614710617687,2.1827872842550278e-11,7.874413002363014e-16,66.10977537399224,0.0047738756241942825,66.10977537399224,0.0047657813697751525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.49993063973064045,0.5000693602693596,-0.00013872053871896378,0.9997346910837779,1.0002896368743226,118800.0000000188,59391.76000000955,59408.24000000938,False,False,False,0.0012311066468122089,0.00246255490056685,0.00123110664681221,0.0024618717814446404,0.002462213293624424,17.74945019938729,0.004912463366206223,0.00491376703241216,0.004936939466576609,0.004935509960898346,2.0372681319713593e-10,1.7148721649587852e-15,146.25546964131377,0.0024625549005668507,146.2554696413138,0.00246187178144464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5001512265512171,0.49984877344878276,0.000302453102434183,1.0006092409806433,0.999399421003088,415799.9999997251,207962.8799998591,207837.11999986708,False,False,False,0.0007200679440566772,0.0014397004462468111,0.0007200679440566768,0.0014405715934610749,0.0014401358881133608,4.761517989145936,0.002882040680912648,0.00288028589271084,0.0028786048908278706,0.002880334759388435,9.89530235528946e-10,2.379822596271285e-15,299.4042511385696,0.0014397004462468129,299.4042511385695,0.0014405715934610766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000227994228005,0.4999772005771997,4.559884560159623e-05,1.000092435372362,0.9999100397541102,1108800.0000005362,554425.2800002696,554374.7200002664,False,False,False,0.0003926511663283728,0.0007852665254096978,0.0003926511663283723,0.0007853381431694792,0.0007853023326567271,17.221978370198848,0.001570692441448003,0.0015705472673265357,0.001570535834770149,0.0015706771332712715,2.3283064365386963e-10,2.0998434672957886e-16,435.3716132251074,0.0007852665254096922,435.37161322510735,0.0007853381431694758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
