,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.7819368486947367,0.21806315130527693,0.0,complete,False,True,0.5,51.0,1275.0,637.0,638.0,pyr,1000.0,,20.15756845474243,623907.0,168585.0,455322.0,130250193.0,20.20457911491394,2024-11-14 22:42:08.004506
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.49456852230636095,0.5054314776936402,-0.0108629553872792,0.9785075606354229,1.021964510269722,20910.88399999676,10341.864999998124,10569.01899999866,False,False,False,72356,35785,36571,,,,,,,,,,,,,,,,,,,,,
4,4,0.5018644366974093,0.498135563302591,0.003728873394818326,1.0074856598675594,0.9925699588929697,751501.0777497529,377151.6650623758,374349.4126873774,False,False,False,90644,45491,45153,,,,,,,,,,,,,,,,,,,,,
5,5,0.4984371704155384,0.5015628295844625,-0.0031256591689240902,0.9937681602691458,1.0062709190936108,28223877.35593847,14067829.56744916,14156047.788489338,False,False,False,104298,51986,52312,,,,,,,,,,,,,,,,,,,,,
6,6,0.4980310072019068,0.5019689927980929,-0.003937985596186094,0.992154922609393,1.0079071092748038,1080580749.9921968,538162719.2816056,542418030.7105908,False,False,False,112748,56152,56596,,,,,,,,,,,,,,,,,,,,,
7,7,0.5003530951806809,0.4996469048193187,0.0007061903613621966,1.0014133788372361,0.9985886159830646,41698174577.57762,20863810713.275345,20834363864.30226,False,False,False,116116,58099,58017,,,,,,,,,,,,,,,,,,,,,
8,8,0.5030801893359438,0.4969198106640543,0.00616037867188949,1.012397128348852,0.9877546784737815,1611525224750.3406,810726415187.0507,800798809563.2867,False,False,False,114928,57818,57110,,,,,,,,,,,,,,,,,,,,,
9,9,0.5011420656251985,0.4988579343748017,0.00228413125039676,1.0045787209002888,0.9954421482308671,61596307919110.43,30868500985468.77,30727806933641.668,False,False,False,109013,54631,54382,,,,,,,,,,,,,,,,,,,,,
10,10,0.5006506506506491,0.4993493493493502,0.0013013013012988719,1.0026059937857024,0.997400779766075,2331831007916460.5,1167432711320734.8,1164398296595724.0,False,False,False,99900,50015,49885,,,,,,,,,,,,,,,,,,,,,
11,11,0.49669547534317543,0.5033045246568286,-0.00660904931365317,0.9868686868687313,1.0133060388945296,8.708297640583454e+16,4.325372036019452e+16,4.3829256045640376e+16,False,False,False,88515,43965,44550,,,,,,,,,,,,,,,,,,,,,
12,12,0.49886029750846506,0.5011397024915349,-0.002279404983069898,0.9954515577757314,1.0045692250805571,3.199882672939201e+18,1.5962944222146322e+18,1.6035882507245688e+18,False,False,False,75897,37862,38035,,,,,,,,,,,,,,,,,,,,,
13,13,0.4958681656577301,0.5041318343422716,-0.0082636686845415,0.9836081196988424,1.016665051836067,1.1440163030478e+20,5.672812656748505e+19,5.767350373729515e+19,False,False,False,62442,30963,31479,,,,,,,,,,,,,,,,,,,,,
