,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006612580834782,0.49933874191652183,0.5000080832788298,0.49999191672117027,0.5000072697840098,0.4999927302159901,0.5000062160950234,0.49999378390497656,0.5000047953202117,0.4999952046797883,0.5000030320182972,0.4999969679817028,0.5009400341182021,0.4990599658817979,0.0,complete,False,False,0.5,200.0,19900.0,9943.0,9957.0,cx,10.0,12.0,False,False,40000.0,40000.0,20.065771341323853,6186992.0,29245.0,6157747.0,130250193.0,27.89297580718994,2024-12-07 20:52:27.714914
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5081818181818182,0.4918181818181817,0.016363636363636365,1.037368250290296,0.9710706739120744,219.99999999999994,111.79999999999998,108.19999999999997,False,False,False,0.02130068093429087,0.041915472321502605,0.021300680934290876,0.04331007213996298,0.04260136186858175,2.6034165586355513,0.09474393986068878,0.09133105802512825,0.07815727026360912,0.08048566635087764,2.842170943040401e-14,1.2918958832001826e-16,4.686149805543992,0.04191547232150262,4.686149805543993,0.04331007213996298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5007407407407406,0.4992592592592594,0.0014814814814811455,1.003058192268417,0.9971308357515246,1485.0,743.5999999999998,741.4000000000002,False,False,False,0.0033562116617851007,0.006702493703269064,0.0033562116617850894,0.006722382408619984,0.006712423323570175,4.530885743410896,0.013512287321476399,0.013471090137769922,0.013340875309463058,0.013379262611418703,0.0,0.0,4.983974317750857,0.00670249370326904,4.983974317750857,0.006722382408619983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.49848484848484864,0.5015151515151514,-0.0030303030303028243,0.9941186377461071,1.0062442256431294,9503.999999999998,4737.6,4766.399999999999,False,False,False,0.004514170935283558,0.00905578363917066,0.004514170935283544,0.009001065913254199,0.009028341870567108,2.9793528172873485,0.017880041439219358,0.017985822577230297,0.018242935293057393,0.01812972917325079,0.0,0.0,42.90268056893484,0.009055783639170643,42.90268056893484,0.009001065913254207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.4990620490620481,0.500937950937952,-0.0018759018759038197,0.9962862151355131,1.0037903157957415,55440.00000000592,27668.0000000029,27772.00000000302,False,False,False,0.0019756476297311393,0.003958721432423542,0.0019756476297311458,0.0039438968958769435,0.003951295259462282,2.106344319080403,0.007858771178560953,0.007888065757782283,0.007947247261764582,0.007917238427892688,0.0,0.0,109.52990459230618,0.003958721432423547,109.52990459230618,0.0039438968958769366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5000336700336703,0.4999663299663298,6.734006734034692e-05,1.0001365351653,0.9998671732062416,285120.00000006385,142569.600000032,142550.40000003192,False,False,False,0.00048024899877261817,0.0009604333219006635,0.00048024899877260153,0.000960562681900887,0.0009604979975451912,14.26339526348687,0.001921750107227306,0.0019214877565788397,0.0019202509105826346,0.001920506005237704,5.820766091346741e-11,2.0415144820936577e-16,136.92859453007543,0.0009604333219006345,136.92859453007543,0.000960562681900891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000660573993811,0.49993394260061896,0.00013211479876220201,1.0002649925236107,0.9997365327111594,1247399.999999303,623782.3999996393,623617.5999996634,False,False,False,0.0003016015786868188,0.0006031234758369986,0.00030160157868681405,0.0006032828599672693,0.00060320315737363,4.565750112970737,0.0012067523048898369,0.0012064326092681406,0.001206062825109567,0.0012063806669531988,2.3283064365386963e-10,1.8665275264870911e-16,376.2178092537237,0.0006031234758369926,376.2178092537237,0.0006032828599672729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000375180375183,0.4999624819624818,7.503607503647049e-05,1.0001506684679482,0.9998505229159622,4435200.000002474,2217766.400001238,2217433.6000012355,False,False,False,0.00027028460930158545,0.0005405286594541207,0.0002702846093015826,0.0005406097838394708,0.0005405692186031533,7.204124394038673,0.0010822155463447798,0.0010820525151500828,0.0010800651395590005,0.0010802266086825665,0.0,0.0,1198.7662991750574,0.0005405286594541193,1198.7662991750574,0.0005406097838394753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.4999791566458052,0.5000208433541948,-4.16867083895094e-05,0.9999168368776112,1.0000835836177226,11975040.000072997,5987270.40003628,5987769.600036716,False,False,False,0.0001607684762730954,0.00032155035692215235,0.0001607684762730855,0.00032152354928773145,0.0003215369525461635,7.713176812661931,0.0006432467977461482,0.0006433002966074477,0.0006429016568249729,0.0006428479252697333,1.862645149230957e-09,1.5554396053955585e-16,1925.2089341209646,0.0003215503569221291,1925.2089341209646,0.00032152354928772803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,0.5000023515579144,0.4999976484420855,4.703115829021193e-06,1.0000094383070024,0.9999906258389671,21772799.998934958,10886451.199467639,10886348.799467321,False,False,False,6.32739520129081e-05,0.0001265473088591648,6.32739520129249e-05,0.00012654849919809953,0.00012654790402583544,26.90724800885298,0.00025311328382459763,0.000253110894886266,0.0002530783772132249,0.0002530807496329263,0.0,0.0,1377.6511023194394,0.0001265473088591816,1377.6511023194391,0.00012654849919808273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
