,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.8199449279554486,0.18005507204453294,0.0,complete,False,True,0.5,92.0,4186.0,2093.0,2093.0,pyr,1000.0,,64.94169735908508,1894793.0,392679.0,1502114.0,130250193.0,65.01571416854858,2024-11-14 22:45:14.250187
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.49979007032644174,0.5002099296735603,-0.0004198593471185385,0.9991606337215406,1.0008400714060692,125434.59911111105,62690.96711111122,62743.632000000085,False,False,False,133378,66661,66717,,,,,,,,,,,,,,,,,,,,,
4,4,0.5021604543923429,0.49783954560765886,0.004320908784684094,1.0086793201199193,0.9913953622853222,8379948.247993036,4208078.619996501,4171869.62799655,False,False,False,172186,86465,85721,,,,,,,,,,,,,,,,,,,,,
5,5,0.49926647753769615,0.5007335224623027,-0.0014670449246065444,0.9970702082868499,1.0029384006149216,589895156.6937706,294514876.9990462,295380279.6947238,False,False,False,205856,102777,103079,,,,,,,,,,,,,,,,,,,,,
6,6,0.4991755237346669,0.5008244762653339,-0.0016489525306670277,0.9967075240751744,1.0033033521321921,42856409889.63214,21392870852.04468,21463539037.587494,False,False,False,234088,116851,117237,,,,,,,,,,,,,,,,,,,,,
7,7,0.5013207149053207,0.49867928509467646,0.002641429810644192,1.0052968508811082,0.9947310579193939,3166930299057.3286,1587647761578.741,1579282537478.5786,False,False,False,255922,128299,127623,,,,,,,,,,,,,,,,,,,,,
8,8,0.5017502571731088,0.498249742826894,0.003500514346214851,1.007025621982972,0.9930233930203903,235555957184028.34,118190262095744.03,117365695088284.97,False,False,False,270246,135596,134650,,,,,,,,,,,,,,,,,,,,,
9,9,0.5002882675122514,0.49971173248774875,0.0005765350245026114,1.0011537352177673,0.9988475943532126,1.7583765638699858e+16,8796951647726608.0,8786813990973252.0,False,False,False,277520,138840,138680,,,,,,,,,,,,,,,,,,,,,
10,10,0.49765904808480593,0.5023409519151922,-0.004681903830386309,0.9906798284859389,1.009407854329996,1.3130429783884544e+18,6.534477187192366e+17,6.595952596692154e+17,False,False,False,278092,138395,139697,,,,,,,,,,,,,,,,,,,,,
11,11,0.49864417989417265,0.5013558201058227,-0.002711640211650059,0.9945913857924743,1.005438026394343,9.77050923156327e+19,4.87200756292131e+19,4.898501668641915e+19,False,False,False,272160,135711,136449,,,,,,,,,,,,,,,,,,,,,
12,12,0.49998850970929304,0.5000114902907009,-2.298058140788681e-05,0.9999540398933742,1.0000459622190543,7.245925207799892e+21,3.6228793461128676e+21,3.623045861686981e+21,False,False,False,261090,130542,130548,,,,,,,,,,,,,,,,,,,,,
