,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999288974400048,0.5000711025599952,0.4999968130808994,0.5000031869191005,0.49999893847109567,0.5000010615289044,0.500002435293064,0.49999756470693607,0.50000752284674,0.49999247715326,0.5000141526279205,0.4999858473720794,0.49980386234782037,0.5001961376521797,0.0,complete,False,False,0.5,145.0,10440.0,5180.0,5260.0,cx,100.0,11.0,False,False,21025.0,21025.0,92.890207529068,3067256.0,108929.0,2958327.0,130250193.0,97.12243056297302,2024-12-07 20:41:17.519014
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.4989696969696968,0.5010303030303033,-0.002060606060606058,1.0083751182710499,1.0152566884199197,164.99999999999997,82.32999999999998,82.66999999999999,False,False,False,0.03797495670842073,0.07610673942535434,0.03797495670842072,0.07579373239251744,0.07594991341684144,36.858046216996634,0.1660541142052542,0.1646749420889807,0.14709656501164395,0.14488608318412124,0.0,0.0,6.265867856889419,0.07610673942535431,6.265867856889419,0.07579373239251748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.49943434343434306,0.500565656565657,-0.0011313131313141571,1.0006986872091326,1.004882850981151,990.0,494.4399999999998,495.5600000000002,False,False,False,0.01857615029712136,0.03719437908371118,0.01857615029712136,0.03711031720508138,0.03715230059424272,32.83997998952405,0.07994126543303293,0.07988545049057937,0.07052291301701437,0.07018023339552164,0.0,0.0,18.390388794150137,0.037194379083711156,18.39038879415014,0.03711031720508139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5002669552669555,0.49973304473304436,0.0005339105339108378,1.001561789051068,0.9993949906693631,5543.999999999999,2773.48,2770.5199999999995,False,False,False,0.007718139098886249,0.015428041004162764,0.0077181390988862505,0.01544452419192982,0.0154362781977725,28.911731867703388,0.03196970590047518,0.03191985382226388,0.0299806762684962,0.029998825838036362,9.094947017729282e-13,1.6405027088256284e-16,42.78936316422535,0.015428041004162766,42.78936316422535,0.015444524191929803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.5004184704184695,0.49958152958153046,0.0008369408369393739,1.0017830201770348,0.9984307966413835,27720.000000000004,13871.599999999999,13848.400000000021,False,False,False,0.0036300306749299256,0.007253990189239721,0.0036300306749299256,0.007266142681396939,0.007260061349859853,8.674521578382194,0.014830150935499713,0.014803755540674798,0.01424021049749547,0.014262591403828934,2.1827872842550278e-11,7.874413002363014e-16,100.62445030905765,0.007253990189239717,100.62445030905764,0.007266142681396947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5003427609427619,0.4996572390572381,0.0006855218855238379,1.0013952032835949,0.9986527005261111,118800.0000000188,59440.72000000959,59359.28000000934,False,False,False,0.001695876271107908,0.0033894290144469838,0.0016958762711079063,0.0033940792578282565,0.0033917525422158066,4.947694032589517,0.006841355248064778,0.006831823465532727,0.006728603838777238,0.0067376815135356555,2.0372681319713593e-10,1.7148721649587852e-15,201.47010100765144,0.0033894290144469807,201.4701010076515,0.0033940792578282587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.4999711399711299,0.5000288600288701,-5.772005774017635e-05,0.9998897382013301,1.000120592260425,415799.9999997251,207887.99999985888,207911.99999986717,False,False,False,0.000802998286111219,0.0016060892757881725,0.0008029982861112175,0.001605903879357793,0.00160599657222244,27.823890604055606,0.0032204225865033066,0.0032207777152473056,0.0032037545574030804,0.0032033682559841174,9.89530235528946e-10,2.379822596271285e-15,333.88668736482515,0.0016060892757881735,333.8866873648251,0.0016059038793577976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999633477633486,0.5000366522366514,-7.330447330237145e-05,0.9998553202857213,1.0001485381387245,1108800.0000005362,554359.360000269,554440.6400002668,False,False,False,0.0004897004360149565,0.0009794726717582308,0.0004897004360149562,0.0009793290828273055,0.0009794008720299203,13.360724494807005,0.0019589856173670346,0.0019592690838582823,0.0019586557654827693,0.0019583648736095,2.3283064365386963e-10,2.0998434672957886e-16,542.9798434536444,0.0009794726717582273,542.9798434536444,0.0009793290828273033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
