,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.49887516373542523,0.5011248362645752,0.0,complete,False,True,0.5,220.0,24090.0,12045.0,12045.0,pyr,1000.0,,371.52864837646484,10024980.0,1953666.0,8071314.0,130250193.0,371.7786662578583,2024-11-29 04:47:33.999047
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.4992585087274958,0.5007414912725038,-0.0014829825450079794,0.9970384268712398,1.002970370097022,1751515.333331102,874458.9333322287,877056.3999988725,False,False,False,325695,162606,163089,,,,,,,,,,,,,,,,,,,,,
4,4,0.500285873641514,0.49971412635848567,0.0005717472830283604,1.0011441487299844,0.9988571588502656,285174070.4996295,142668558.99981385,142505511.49981555,False,False,False,428511,214378,214133,,,,,,,,,,,,,,,,,,,,,
5,5,0.49964259098721586,0.5003574090127836,-0.0007148180255677601,0.998571385148512,1.0014306587117712,49288212019.12058,24626489958.36064,24661722060.759914,False,False,False,526008,262816,263192,,,,,,,,,,,,,,,,,,,,,
6,6,0.5000728988132067,0.4999271011867905,0.0001457976264162275,1.0002916377729276,0.9997084472548657,8836961421653.07,4419124914826.527,4417836506826.519,False,False,False,617294,308692,308602,,,,,,,,,,,,,,,,,,,,,
7,7,0.4995474079467743,0.5004525920532222,-0.0009051841064478806,0.9981912690216387,1.0018120084141129,1620661603267548.0,809597303071167.1,811064300196375.2,False,False,False,700410,349888,350522,,,,,,,,,,,,,,,,,,,,,
8,8,0.5004231100653754,0.49957688993462757,0.0008462201307478668,1.0016938736514787,0.9983089907046113,3.021337761038563e+17,1.5119472389368758e+17,1.5093905221016963e+17,False,False,False,775212,387934,387278,,,,,,,,,,,,,,,,,,,,,
9,9,0.49996318823163854,0.5000368117683666,-7.362353672803613e-05,0.9998527637665962,1.0001472579151045,5.705207453598421e+19,2.8523937080239747e+19,2.8528137455744758e+19,False,False,False,842122,421030,421092,,,,,,,,,,,,,,,,,,,,,
10,10,0.5008023274162859,0.49919767258371023,0.001604654832575728,1.003214467776403,0.9967958319186446,1.0863998382437795e+22,5.440715674971614e+21,5.42328270746614e+21,False,False,False,899882,450663,449219,,,,,,,,,,,,,,,,,,,,,
11,11,0.5002687959105011,0.4997312040894983,0.0005375918210028758,1.0010757619628383,0.9989253940573598,2.078292008100205e+24,1.039704640442707e+24,1.0385873676574967e+24,False,False,False,946815,473662,473153,,,,,,,,,,,,,,,,,,,,,
12,12,0.49931191050869933,0.5006880894913024,-0.0013761789826030816,0.9972514245665375,1.002756150922178,3.989421029578331e+26,1.9919654361023387e+26,1.9974555934759992e+26,False,False,False,983157,490902,492255,,,,,,,,,,,,,,,,,,,,,
13,13,0.4995090432349804,0.5004909567650194,-0.000981913530039035,0.9980380993567082,1.0019657572637322,7.661406618296041e+28,3.8269418897392025e+28,3.834464728556838e+28,False,False,False,1007217,503114,504103,,,,,,,,,,,,,,,,,,,,,
14,14,0.5006993089124886,0.49930069108750724,0.0013986178249812938,1.0028011533930286,0.9972066711495586,1.474252759024425e+31,7.381573376058591e+30,7.360954214185597e+30,False,False,False,1021723,511576,510147,,,,,,,,,,,,,,,,,,,,,
15,15,0.49950317324903887,0.5004968267509547,-0.000993653501915831,0.9980146657305177,1.0019892836625093,2.833008150355034e+33,1.41509656094273e+33,1.4179115894122862e+33,False,False,False,1024502,511742,512760,,,,,,,,,,,,,,,,,,,,,
16,16,0.5008303306886558,0.49916966931134654,0.001660661377309199,1.003326847521806,0.9966841836934561,5.444559764827533e+35,2.726800667472723e+35,2.7177590973548224e+35,False,False,False,1018269,509980,508289,,,,,,,,,,,,,,,,,,,,,
17,17,0.49914962091414716,0.5008503790858523,-0.0017007581717051708,0.9966042589908599,1.0034073113560427,1.0464304060823773e+38,5.223253405090557e+37,5.241050655733211e+37,False,False,False,1004258,501275,502983,,,,,,,,,,,,,,,,,,,,,
18,18,0.4998215684035361,0.5001784315964738,-0.00035686319293765735,0.9992865282259401,1.0007139811794787,2.0054269698981808e+40,1.0023556534132597e+40,1.0030713164849409e+40,False,False,False,980768,490209,490559,,,,,,,,,,,,,,,,,,,,,
19,19,0.5001830349722988,0.4998169650277104,0.00036606994458831334,1.0007324080017332,0.9992681280271559,3.8380994469744604e+42,1.919752229913187e+42,1.9183472170613085e+42,False,False,False,950638,475493,475145,,,,,,,,,,,,,,,,,,,,,
20,20,0.5001586537409316,0.4998413462590599,0.00031730748187171193,1.0006348163957355,0.9993655863404574,7.326366318551696e+44,3.664345514699722e+44,3.662020803851912e+44,False,False,False,913940,457115,456825,,,,,,,,,,,,,,,,,,,,,
21,21,0.4989389795611487,0.5010610204388487,-0.002122040877699983,0.9957649052886983,1.0042531070223586,1.3937927222707653e+47,6.954175185695312e+46,6.983752037012305e+46,False,False,False,871331,434741,436590,,,,,,,,,,,,,,,,,,,,,
22,22,0.5005090704337608,0.499490929566245,0.0010181408675158257,1.002038357069667,0.9979657893779358,2.6423176537472237e+49,1.322503952667739e+49,1.3198137010795003e+49,False,False,False,824051,412445,411606,,,,,,,,,,,,,,,,,,,,,
23,23,0.49949190145214956,0.5005080985478648,-0.0010161970957153084,0.9979696690250095,1.0020344616054053,4.992153178872436e+51,2.493540083655386e+51,2.4986130952171223e+51,False,False,False,773472,386343,387129,,,,,,,,,,,,,,,,,,,,,
24,24,0.49968281114006186,0.5003171888599264,-0.0006343777198644667,0.998732048920186,1.0012695608208277,9.394365520925916e+53,4.694202972373533e+53,4.700162548552272e+53,False,False,False,720391,359967,360424,,,,,,,,,,,,,,,,,,,,,
25,25,0.49919800847539697,0.5008019915246029,-0.0016039830492058978,0.9967971711847174,1.0032131198882477,1.7588506655780457e+56,8.780147494621869e+55,8.808359161158586e+55,False,False,False,665219,332076,333143,,,,,,,,,,,,,,,,,,,,,
26,26,0.5006461524854353,0.4993538475145575,0.0012923049708778674,1.00258795436805,0.9974187258516574,3.283464407844334e+58,1.6438538226101342e+58,1.6396105852341764e+58,False,False,False,610537,305663,304874,,,,,,,,,,,,,,,,,,,,,
27,27,0.4995723794965337,0.5004276205034491,-0.0008552410069154245,0.9982909796104878,1.0017119461403718,6.093506328676424e+60,3.0441474560940684e+60,3.049358872582251e+60,False,False,False,555399,277462,277937,,,,,,,,,,,,,,,,,,,,,
28,28,0.4999453127019663,0.5000546872980304,-0.0001093745960640935,0.9997812747308598,1.0002187731203498,1.1286064992873387e+63,5.6424152920368e+62,5.643649700836549e+62,False,False,False,502859,251402,251457,,,,,,,,,,,,,,,,,,,,,
