,l,avg_pos_k_bal,avg_neg_k_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_k_bal,std_pos_k_bal_perc,std_neg_k_bal,std_neg_k_bal_perc,std_rel_signed_clust_coeff,std_rel_signed_clust_coeff_perc,std_pos_to_neg_ratio,std_pos_to_neg_ratio_perc,std_neg_to_pos_ratio,std_neg_to_pos_ratio_perc,std_total,std_total_perc,std_pos,std_pos_perc,std_neg,std_neg_perc,avg_of_all_pos_k_balance,avg_of_all_neg_k_balance,pos_degree_of_bal,neg_degree_of_bal,pos_weighted_1_k_bal,neg_weighted_1_k_bal,pos_weighted_1_k_2_bal,neg_weighted_1_k_2_bal,pos_weighted_1_k_3_bal,neg_weighted_1_k_3_bal,pos_weighted_1_k_4_bal,neg_weighted_1_k_4_bal,pos_weighted_1_k_fac_bal,neg_weighted_1_k_fac_bal,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5007371207667479,0.4992628792332522,0.5000028243136536,0.4999971756863463,0.5000016544342407,0.49999834556575934,0.500001111002145,0.49999888899785533,0.5000023642126653,0.49999763578733464,0.5000080117081894,0.49999198829181046,0.5015309375187574,0.49846906248124256,0.0,complete,False,False,0.5,270.0,36315.0,18139.0,18176.0,cx,100.0,11.0,False,False,72900.0,72900.0,93.76436376571655,10402949.0,108929.0,10294020.0,130250193.0,108.45050978660583,2024-12-07 21:16:43.200017
1,1,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5040000000000002,0.4959999999999998,0.007999999999999997,1.0272015874951759,0.9946366837793705,164.99999999999997,83.15999999999998,81.83999999999999,False,False,False,0.036411281917454644,0.07224460697907664,0.036411281917454644,0.07340984257551343,0.07282256383490927,9.102820479363663,0.15179481003979983,0.1477750929201253,0.1462500923720696,0.14703870745683323,0.0,0.0,6.007861516380018,0.07224460697907671,6.007861516380018,0.07340984257551343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.502424242424242,0.497575757575758,0.004848484848483844,1.011903389398211,0.9923335704384607,990.0,497.39999999999986,492.60000000000014,False,False,False,0.016053934196431446,0.03195294502305417,0.01605393419643145,0.03226430136919838,0.03210786839286289,6.622247856029343,0.06699868819838775,0.06621055814254416,0.06214729408814324,0.06262742281376571,0.0,0.0,15.893394854467132,0.03195294502305415,15.893394854467136,0.032264301369198396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5005699855699858,0.4994300144300142,0.0011399711399713388,1.0026061949095855,0.9980429994704971,5543.999999999999,2775.16,2768.8399999999992,False,False,False,0.006342885972618466,0.012671326998153895,0.006342885972618463,0.012700249863551802,0.012685771945236941,11.128151845629958,0.025487069058404314,0.025420817453359865,0.025284395319088507,0.025333973919463307,9.094947017729282e-13,1.6405027088256284e-16,35.16495983219676,0.012671326998153893,35.16495983219677,0.012700249863551805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.4997720057720054,0.5002279942279946,-0.000455988455989422,0.9991421614078955,1.0009663672890778,27720.000000000004,13853.68,13866.320000000012,False,False,False,0.002594288657691042,0.005190944326070455,0.0025942886576910402,0.005186212462368933,0.005188577315382085,11.378747087190403,0.010359143826551086,0.01036803792961151,0.010398192944841915,0.010388154172455756,2.1827872842550278e-11,7.874413002363014e-16,71.91368159119577,0.0051909443260704565,71.91368159119577,0.005186212462368942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.4998363636363646,0.5001636363636354,-0.0003272727272711113,0.999358129108822,1.0006672766529807,118800.0000000188,59380.560000009566,59419.44000000936,False,False,False,0.001249417055059231,0.0024996521781040187,0.001249417055059238,0.002498016577420416,0.002498834110118472,7.635326447621921,0.004988163575222669,0.0049913673886566225,0.005007501287435748,0.00500416212688075,2.0372681319713593e-10,1.7148721649587852e-15,148.43074614106098,0.0024996521781040304,148.43074614106098,0.002498016577420413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.5000280904280803,0.49997190957191967,5.618085616087677e-05,1.0001164836420242,0.9998917556510548,415799.9999997251,207911.67999985884,207888.31999986724,False,False,False,0.0007170511246331608,0.0014340216847003224,0.0007170511246331604,0.0014341828228852014,0.0014341022492663255,25.52652891511123,0.002869668843893062,0.002869334613347113,0.0028668074808751113,0.002867117830177988,9.89530235528946e-10,2.379822596271285e-15,298.1498576222719,0.0014340216847003224,298.1498576222719,0.0014341828228852025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.4999783549783565,0.5000216450216435,-4.329004328691493e-05,0.9999147300159613,1.0000878935738542,1108800.0000005362,554376.0000002695,554424.0000002664,False,False,False,0.0004043572247850446,0.0008087494603692369,0.00040435722478505086,0.0008086794418020608,0.000808714449570078,18.681303786418805,0.001615420733135519,0.001615558491782327,0.0016194656757348986,0.0016193233476186509,2.3283064365386963e-10,2.0998434672957886e-16,448.35129084187645,0.0008087494603692412,448.3512908418765,0.0008086794418020524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5000105820105617,0.49998941798943825,2.1164021123272967e-05,1.0000431840665933,0.9999585287935414,1995840.0000125074,997941.1200062126,997898.8800062933,False,False,False,0.00032701917457277036,0.0006540245073570518,0.00032701917457277215,0.0006540521915199415,0.000654038349145549,30.90331205662695,0.00130743260744845,0.0013073761496297418,0.001308728700104911,0.001308782976913956,1.862645149230957e-09,9.332637632371755e-16,652.6779493834127,0.0006540245073570569,652.6779493834127,0.0006540521915199429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,0.5000144620811344,0.4999855379188656,2.892416226850489e-05,1.000058827889929,0.9999431284184085,1814399.9999114084,907226.2399557139,907173.7599556966,False,False,False,0.0003493700291842483,0.0006987198484822186,0.0003493700291842506,0.0006987602694239211,0.000698740058368498,24.157659325862173,0.0013994695606631212,0.0013993872376647357,0.0013955111800347767,0.0013955905494765796,2.3283064365386963e-09,1.2832376745218146e-15,633.8969809209494,0.0006987198484822187,633.8969809209497,0.0006987602694239162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
