,l,avg_pos_degree_of_bal,avg_neg_degree_of_bal,avg_rel_signed_clust_coeff,avg_pos_to_neg_ratio,avg_neg_to_pos_ratio,avg_total,avg_pos,avg_neg,zeros_total,zeros_pos,zeros_neg,std_pos_degree_of_bal,std_neg_degree_of_bal,std_rel_signed_clust_coeff,std_pos_to_neg_ratio,std_neg_to_pos_ratio,std_total,std_pos,std_neg,avg_pos_degree_of_bal_graph,avg_neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,max_length,exact,parallel,full_matrix_mem,clean_matrix_mem,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,0.4999957411144245,0.5000042588855754,0.0,complete,False,True,0.5,399.0,79401.0,39701.0,39700.0,cx,1000.0,10.0,False,False,159201.0,159201.0,452.5783271789551,28275552.0,793904.0,27481648.0,130250193.0,453.59402322769165,2024-11-29 20:05:50.509958
1,1,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0.5011666666666663,0.4988333333333338,0.0023333333333333283,1.0227714097815257,1.0131551627139317,119.99999999999999,60.14,59.86,False,False,False,0.04670563848901616,0.04670563848901619,0.0934112769780323,0.19523339606981577,0.19301125697430802,0.0,5.604676618681923,5.60467661868192,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,0.5004000000000003,0.4995999999999998,0.0007999999999982198,1.004869558454196,1.0014295438733511,630.0,315.25199999999995,314.74800000000005,False,False,False,0.019761777012400242,0.019761777012400245,0.039523554024800456,0.08285215913521063,0.07683845214968466,0.0,12.449919517812232,12.449919517812232,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0.5002380952380949,0.4997619047619051,0.00047619047619071406,1.0016347822833331,0.9997174357000175,3023.9999999999995,1512.72,1511.2799999999997,False,False,False,0.009178178636033513,0.009178178636033514,0.01835635727206704,0.03717536857258708,0.03652021467417598,1.3642420526593924e-12,27.75481219536536,27.754812195365353,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0.49998285714285745,0.5000171428571425,-3.428571428653652e-05,1.0001047670645542,1.0002391855591048,12599.999999999874,6299.783999999938,6300.2159999999385,False,False,False,0.004634823699790934,0.004634823699790941,0.009269647399581875,0.01870538363446114,0.018409709832793976,1.8189894035458565e-10,58.398778617364414,58.398778617364435,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,0.5000511111111114,0.49994888888888855,0.00010222222222380796,1.00025214600357,0.9998430230475414,43200.000000007436,21602.208000003713,21597.79200000371,False,False,False,0.0024380093748654465,0.0024380093748654448,0.004876018749730885,0.009778758553300564,0.009732723453970638,1.6007106751203537e-10,105.32200499420493,105.32200499420497,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,0.49993989417988477,0.5000601058201152,-0.00012021164023102598,0.9997790889066249,1.0002598887952971,113399.99999992907,56693.18399996376,56706.81599996648,False,False,False,0.001559545840116184,0.0015595458401161844,0.0031190916802323674,0.006247583052822357,0.006231102781706408,1.8480932340025902e-09,176.85249826906755,176.8524982690676,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,0.5000034920634931,0.4999965079365068,6.9841269847610365e-06,1.0000243829217406,0.9999963872846266,201600.00000012666,100800.7040000628,100799.2960000627,False,False,False,0.0011392968795218518,0.0011392968795218522,0.0022785937590437053,0.004570782777166803,0.004544883557890011,2.9103830456733704e-11,229.6822509117497,229.68225091174986,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0.5000035273368423,0.49999647266315783,7.05467368464205e-06,1.0000251461018308,0.9999968917708552,181440.00000118997,90720.64000059087,90719.3600005973,False,False,False,0.001173569941347482,0.0011735699413474821,0.002347139882694963,0.004702272033782683,0.004687151249784975,2.2118911147117615e-09,212.93253015948085,212.93253015948093,,,,,,,,,,,,,,,,,,,,,,,,,
