,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.7467636468901823,0.25323635310977655,0.0,complete,False,True,0.5,353.0,62128.0,31064.0,31064.0,pyr,1000.0,,962.1144289970398,27058370.0,5035748.0,22022622.0,130250193.0,962.7082192897797,2024-11-29 13:27:28.136469
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.4995519841111312,0.5004480158888698,-0.0008960317777385847,0.998209540752905,1.0017936707414603,7277871.717666666,3635675.2566666696,3642196.461000004,False,False,False,525651,262590,263061,,,,,,,,,,,,,,,,,,,,,
4,4,0.4997855942349338,0.500214405765066,-0.00042881153013223984,0.9991427445407607,1.000857990976688,1910530359.0077536,954855550.7805716,955674808.2271818,False,False,False,694944,347323,347621,,,,,,,,,,,,,,,,,,,,,
5,5,0.5003807842525384,0.4996192157474599,0.0007615685050785072,1.0015242978674053,0.998478022080292,533368773351.4633,266887485105.41962,266481288246.0428,False,False,False,858754,429704,429050,,,,,,,,,,,,,,,,,,,,,
6,6,0.4991276058590112,0.5008723941409904,-0.0017447882819791815,0.996516501403573,1.0034956757780935,154629377625954.94,77179791049911.84,77449586576043.34,False,False,False,1015596,506912,508684,,,,,,,,,,,,,,,,,,,,,
7,7,0.5005492946850041,0.4994507053149936,0.0010985893700104984,1.0021995951919171,0.9978052324083249,4.593541175785612e+16,2.2992937956460124e+16,2.294247380139589e+16,False,False,False,1163310,582294,581016,,,,,,,,,,,,,,,,,,,,,
8,8,0.5010881284191163,0.4989118715808795,0.0021762568382367956,1.0043620065229977,0.9956569379420289,1.3897371300997624e+19,6.963807775162439e+18,6.933563525835127e+18,False,False,False,1302236,652535,649701,,,,,,,,,,,,,,,,,,,,,
9,9,0.5001351541071051,0.49986484589288555,0.0002703082142195172,1.000540762601012,0.999459529665132,4.261518183093097e+21,2.1313350532314966e+21,2.1301831298615607e+21,False,False,False,1431699,716043,715656,,,,,,,,,,,,,,,,,,,,,
